%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690209612986499211,671712,0,0,0.5044147675621653,0.18343901750146996,0.47729242810000816
1690209612986526019,671712,1,0,0.6269311265533107,0.18452099197220453,0.4732711495081303
1690209612986561066,671712,2,0,0.629123136730246,0.012259975895417143,0.4794028480930761
1690209612986567391,671712,3,0,0.5071667932204721,0.011308174720990521,0.4836483636310641
1690209612986592747,671712,4,0,0.5684076541804737,0.018033084850644827,0.48158141827927387
1690209612986607207,671712,5,0,0.5655077116061926,0.17679613907100183,0.47656326114463526
1690209612986613272,671712,6,0,0.5556876275731829,0.10428881692889945,0.11330781771131658
1690209612986618688,671712,7,0,0.5563148820501349,0.0677928831046624,0.11432276002208869
1690209612986633954,671712,8,0,0.5634153300799571,0.08415090989303368,0.0714481723050314
1690209612996792444,671713,0,0,0.5043689157466601,0.18342823332318672,0.4772918515915704
1690209612996800539,671713,1,0,0.6268856233651058,0.1845147230336482,0.47328242954326893
1690209612996805499,671713,2,0,0.6290832400849403,0.012253622806620214,0.47940975565554195
1690209612996818026,671713,3,0,0.5071265216132191,0.011297320574072471,0.48364347217678816
1690209612996830005,671713,4,0,0.5683673398053501,0.0180244891928281,0.4815826179862528
1690209612996838926,671713,5,0,0.5654621688915743,0.17678757246863439,0.4765684057790144
1690209612996844507,671713,6,0,0.5556797622935932,0.10428956496243943,0.11331008663497272
1690209612996880176,671713,7,0,0.5563082320261997,0.06779362673148748,0.1143241182981263
1690209612996889724,671713,8,0,0.5634122304763467,0.0841530500718325,0.07145065157880674
1690209613004342969,671714,0,0,0.5043199493076711,0.18341692152363775,0.47728776101368237
1690209613004354817,671714,1,0,0.6268370335087905,0.18450780462044594,0.4732910594184942
1690209613004376653,671714,2,0,0.629040101523471,0.012246683391522056,0.47941583698476464
1690209613004417442,671714,3,0,0.5070829786102913,0.011286003942204388,0.4836368932113681
1690209613004571222,671714,4,0,0.5683237724146345,0.01801536953497964,0.48158249709714085
1690209613004582223,671714,5,0,0.5654135117332743,0.1767784308792383,0.4765705425179618
1690209613004595942,671714,6,0,0.5556713303746048,0.1042859338373573,0.11331004263725833
1690209613004609686,671714,7,0,0.5563009844989513,0.06779000149190141,0.11432355124390194
1690209613004758757,671714,8,0,0.5634088501013851,0.08415036697556756,0.07145108499387703
1690209613012096161,671715,0,0,0.5042618756165038,0.18340514730595703,0.4772833781092787
1690209613012105761,671715,1,0,0.6267793967986067,0.1845050918484826,0.47330258721896956
1690209613012109748,671715,2,0,0.62899426131451,0.012243967895661725,0.47942303210857384
1690209613012113677,671715,3,0,0.5070366628158542,0.011274261908552078,0.48362825370465395
1690209613012221514,671715,4,0,0.5682772303970202,0.018008158411363495,0.48158197642932565
1690209613012237792,671715,5,0,0.5653560155372197,0.17677114099012564,0.4765739009729646
1690209613012254351,671715,6,0,0.5556662200787986,0.10428767435013257,0.11331019796040934
1690209613012266614,671715,7,0,0.5562984102831412,0.06779176095301805,0.11432280974781361
1690209613012281090,671715,8,0,0.5634106373500333,0.08415379565789319,0.07145170384877775
1690209613021565096,671716,0,0,0.5041983390037925,0.1833903032377068,0.47727932341650153
1690209613021593658,671716,1,0,0.626716386234912,0.18449881963418682,0.47331714411869735
1690209613021613815,671716,2,0,0.6289421726624187,0.012237626126437463,0.47943166634242745
1690209613021625669,671716,3,0,0.506984005128664,0.011259378642444105,0.48361836594970625
1690209613021733971,671716,4,0,0.5682244188187814,0.017997561832936413,0.48158161637842695
1690209613021749460,671716,5,0,0.5652930419681824,0.17676052499767508,0.47657886610985667
1690209613021763091,671716,6,0,0.5556632964357248,0.10428959340685465,0.11331106534310854
1690209613021773141,671716,7,0,0.5562978436590436,0.06779368680524946,0.11432244703388113
1690209613021785677,671716,8,0,0.563415443525141,0.08415776863934875,0.07145301418932451
1690209613028605320,671717,0,0,0.5041302759479731,0.18337640622969933,0.4772754436906977
1690209613028723259,671717,1,0,0.626648767731487,0.18449461024804073,0.47332976737574123
1690209613028751527,671717,2,0,0.6288872607971447,0.012233491246709206,0.4794417494735325
1690209613028760470,671717,3,0,0.506928608264227,0.011245596408675696,0.4836120235744698
1690209613028772468,671717,4,0,0.5681687660354451,0.017988622846691442,0.48158362492676476
1690209613028781491,671717,5,0,0.5652255931172727,0.1767514377949575,0.47658309733315707
1690209613028803219,671717,6,0,0.5556504163821987,0.10428574207194655,0.11331280962379461
1690209613028813961,671717,7,0,0.556287693900007,0.06778986874140172,0.11432367508579463
1690209613028884327,671717,8,0,0.5634097764293476,0.08415521663300286,0.0714554700455431
1690209613038063162,671718,0,0,0.5040516360818773,0.18336167154437152,0.4772657615234129
1690209613038073772,671718,1,0,0.6265705877467531,0.18448926752918002,0.4733370745988924
1690209613038078416,671718,2,0,0.6288213505393607,0.012228221307309113,0.47944660136922945
1690209613038082989,671718,3,0,0.5068621970847582,0.01123097352082111,0.48359996571900155
1690209613038151147,671718,4,0,0.5681021216338824,0.01797869536248446,0.48158015839488166
1690209613038173215,671718,5,0,0.5651475528331164,0.17674136606351248,0.47658177181354144
1690209613038198833,671718,6,0,0.5556282141049566,0.10428077699506988,0.11330899796363704
1690209613038268767,671718,7,0,0.5562681304755498,0.06778493605917336,0.11431936581572176
1690209613038300871,671718,8,0,0.5633949049182562,0.08415151480341308,0.07145241046789812
1690209613046169292,671719,0,0,0.503968187873853,0.18334811810160467,0.4772580756068412
1690209613046207317,671719,1,0,0.626487745241414,0.184485683731517,0.47335121272076247
1690209613046221704,671719,2,0,0.6287512488529107,0.012224607381097811,0.4794551804431044
1690209613046230952,671719,3,0,0.5067914392730546,0.011217427104210018,0.4835868247971124
1690209613046288836,671719,4,0,0.5680311801600726,0.017970134095061027,0.48157813994177273
1690209613046311463,671719,5,0,0.5650647564835197,0.1767327400325732,0.4765847202879215
1690209613046368658,671719,6,0,0.5556158263968765,0.10428395934216855,0.11330775309173069
1690209613046386635,671719,7,0,0.5562584925800055,0.06778813494019122,0.1143169721825316
1690209613046395706,671719,8,0,0.5633915751721005,0.08415676917513205,0.0714518509234241
1690209613054755736,671720,0,0,0.5038773293172535,0.18333645400338053,0.4772502626761582
1690209613054766037,671720,1,0,0.6263976605482984,0.18448296121623092,0.47337037518269315
1690209613054806990,671720,2,0,0.6286722475511382,0.012221885358479952,0.4794702353660316
1690209613054824059,671720,3,0,0.5067116052534044,0.01120579785888522,0.48357503090908943
1690209613054835040,671720,4,0,0.5679512991542243,0.017962975655630656,0.4815799946641732
1690209613054888379,671720,5,0,0.5649745215678831,0.17672550073352283,0.47659016706883783
1690209613054908618,671720,6,0,0.5556107100485931,0.10428575624739955,0.11330919392107265
1690209613054921237,671720,7,0,0.5562557868478795,0.06778995131135047,0.11431757865371182
1690209613054932481,671720,8,0,0.5633971154665608,0.0841602466179511,0.0714544647715449
1690209613062810234,671721,0,0,0.5037752593493563,0.1833265675552752,0.4772383752855231
1690209613062834442,671721,1,0,0.6262962305509098,0.18448399063947402,0.473382009334487
1690209613062843674,671721,2,0,0.6285849716809446,0.012223092499419422,0.47948159390894973
1690209613062861420,671721,3,0,0.5066236346284534,0.011196137985988628,0.48356297587206826
1690209613062870762,671721,4,0,0.567863108944391,0.01795877210133894,0.4815797220328002
1690209613062880477,671721,5,0,0.5648731650674468,0.1767210524385652,0.476589979446778
1690209613062920332,671721,6,0,0.5555855268166713,0.10428198312292551,0.11330691624264566
1690209613062926736,671721,7,0,0.5562336568548564,0.06778623153392474,0.11431527390919544
1690209613062958308,671721,8,0,0.5633817561437758,0.08415734000659136,0.07145359920471321
1690209613070822362,671722,0,0,0.503665091249314,0.18332114957248621,0.47722759040403945
1690209613070832402,671722,1,0,0.6261869757501344,0.18448906154992573,0.47340353879656333
1690209613070846338,671722,2,0,0.6284887624928028,0.01222825248222226,0.4795007293865888
1690209613070865995,671722,3,0,0.5065264417118592,0.01119085275799067,0.48354994677656443
1690209613070897443,671722,4,0,0.5677658611566945,0.017958730468788802,0.4815829521622659
1690209613070910872,671722,5,0,0.5647637274271068,0.17672084280557285,0.4765951838466658
1690209613070997390,671722,6,0,0.5555780051763521,0.10428731238427634,0.11330842496876493
1690209613071007746,671722,7,0,0.5562289739292237,0.06779159849695893,0.11431631847206464
1690209613071043349,671722,8,0,0.5633869777459843,0.0841640616091646,0.0714568141872549
1690209613078579509,671723,0,0,0.5035447065871096,0.18332537256947784,0.4772122301240061
1690209613078595486,671723,1,0,0.6260674697470241,0.18450235833282483,0.47341923883896775
1690209613078603822,671723,2,0,0.6283805511222398,0.012241817333811753,0.4795197277733555
1690209613078649468,671723,3,0,0.5064172848182348,0.011195389082803743,0.48353802471444224
1690209613078666205,671723,4,0,0.5676566965513361,0.017967801198865176,0.48158645735066313
1690209613078677746,671723,5,0,0.5646439930700732,0.17672961075794147,0.47659542573388897
1690209613078693951,671723,6,0,0.5555558216204218,0.10428967754985397,0.11330749004777173
1690209613078709578,671723,7,0,0.5562092552914948,0.06779402816249354,0.11431612378134764
1690209613078718270,671723,8,0,0.5633769100480968,0.0841663502380139,0.07145817854727807
1690209613087356370,671724,0,0,0.5034169082923132,0.1833306235490049,0.4771944944205505
1690209613087377008,671724,1,0,0.6259407371553064,0.1845186383295872,0.47343955735727655
1690209613087386084,671724,2,0,0.6282675505269517,0.012258448933424006,0.47954475061311447
1690209613087392329,671724,3,0,0.5063031366181295,0.01120104763527705,0.4835251641977923
1690209613087398676,671724,4,0,0.567542537288944,0.017978970966821193,0.4815924740382933
1690209613087411168,671724,5,0,0.5645169816787866,0.17674039114329523,0.4765968329245856
1690209613087427523,671724,6,0,0.5555482969666502,0.1042912383153124,0.11330776627433146
1690209613087450835,671724,7,0,0.5562047281514438,0.06779567168383042,0.11431744747294371
1690209613087537182,671724,8,0,0.5633842179218216,0.08416765359983075,0.07146135328180071
1690209613094940657,671725,0,0,0.5032779422544645,0.18334101150351198,0.4771732058382901
1690209613094950254,671725,1,0,0.6258027866314302,0.18454140426252405,0.4734555266777795
1690209613094969970,671725,2,0,0.6281453412012524,0.012281684313017564,0.4795679416640679
1690209613094974919,671725,3,0,0.5061798297569443,0.011211970717216446,0.48351126271163736
1690209613095146835,671725,4,0,0.5674191231785238,0.017996078614395672,0.4815969608215029
1690209613095201093,671725,5,0,0.5643788677857974,0.17675699994533092,0.4765943956157665
1690209613095211224,671725,6,0,0.5555281913294684,0.10429320547894468,0.11330535502085717
1690209613095247626,671725,7,0,0.5561880438834894,0.06779774428746486,0.11431661601797105
1690209613095258800,671725,8,0,0.5633789083310159,0.08416884055880133,0.07146209058701043
1690209613103758005,671726,0,0,0.5031373824653382,0.1833556002788054,0.47715295913368355
1690209613103788252,671726,1,0,0.6256632996472149,0.18456466026582843,0.4734736435174701
1690209613103831481,671726,2,0,0.6280163748339299,0.01230540805458186,0.4795951924021409
1690209613103846949,671726,3,0,0.5060497103618491,0.011227078621346791,0.4835003189200856
1690209613103862663,671726,4,0,0.5672891110878315,0.01801551573559978,0.481604890016163
1690209613103876117,671726,5,0,0.5642389617207332,0.17677597308600723,0.47659363028772145
1690209613103930039,671726,6,0,0.5555074408472456,0.10429383348198501,0.1133053659847995
1690209613103936509,671726,7,0,0.556169611297712,0.06779846936942358,0.11431861341866377
1690209613104114191,671726,8,0,0.5633727320099763,0.08416799620991638,0.07146554681236535
1690209613112664079,671727,0,0,0.5029933415084349,0.18337456797735827,0.4771322339713462
1690209613112695653,671727,1,0,0.6255204060317502,0.18459191086509583,0.47349408797248277
1690209613112724698,671727,2,0,0.6278833470154148,0.012333158852967556,0.47962590345335177
1690209613112740948,671727,3,0,0.5059154501207457,0.011246597663375282,0.4834900413656831
1690209613112751693,671727,4,0,0.5671550151535414,0.018039171506014695,0.48161484920280095
1690209613112760952,671727,5,0,0.5640955609327414,0.17679914148109258,0.4765938307083857
1690209613112778515,671727,6,0,0.5554913242706756,0.10429642347142119,0.11330663579058478
