%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690209432714476704,650080,0,0,0.6783808105463395,0.3732541473533559,0.4824772917146954
1690209432714565497,650080,1,0,0.6667516565209816,0.25122048902396765,0.48209182820583535
1690209432714579754,650080,2,0,0.49517682586219286,0.26711533427032197,0.4770231326180132
1690209432714586951,650080,3,0,0.506862090762222,0.3885868652341399,0.47765700914800713
1690209432714600214,650080,4,0,0.5071901760912558,0.3269442805184934,0.4778114113911102
1690209432714607570,650080,5,0,0.6653746243831175,0.3131919094273512,0.48308886923641137
1690209432714646069,650080,6,0,0.6169360258998532,0.317499895038239,0.11574242997842095
1690209432714725892,650080,7,0,0.5805858425494455,0.3206954343007965,0.11438986168464263
1690209432714738553,650080,8,0,0.5987238489905804,0.31041165555509165,0.07289903990931913
1690209432722819091,650081,0,0,0.6784624792208671,0.37319332376408065,0.48246960100699043
1690209432722835143,650081,1,0,0.6668554133446628,0.2511576222036273,0.48206569865561166
1690209432722862452,650081,2,0,0.4952766513146716,0.2670221598203837,0.4770352749734759
1690209432722868033,650081,3,0,0.5069399816620929,0.38849570179663995,0.4776874826724054
1690209432722873446,650081,4,0,0.5072792964506762,0.32685315223343414,0.47783128560498705
1690209432722888399,650081,5,0,0.6654673307077305,0.3131286201896855,0.48307361251268827
1690209432722896415,650081,6,0,0.6169518133692659,0.31749055040065643,0.1157379606344821
1690209432722901659,650081,7,0,0.5806007705844011,0.3206797162388468,0.11439347133159168
1690209432723294636,650081,8,0,0.5987320447962889,0.31040632018023007,0.07289713530758775
1690209432731175313,650082,0,0,0.6785521726107274,0.3731333630636867,0.48246106732337146
1690209432731201457,650082,1,0,0.6669726771190809,0.25109511369819437,0.48203615947350725
1690209432731210204,650082,2,0,0.4953890925478864,0.26692172370583217,0.47705095964546723
1690209432731220365,650082,3,0,0.5070250409347327,0.3883977777478474,0.47772404912908434
1690209432731232476,650082,4,0,0.5073783671069627,0.32675527979317487,0.47785571911681896
1690209432731307563,650082,5,0,0.6655707914853561,0.31306559715680626,0.48305652789429077
1690209432731400884,650082,6,0,0.6169640909493238,0.31748830985412346,0.11573365728320507
1690209432731422988,650082,7,0,0.58061199699058,0.32066949474586964,0.1143987156083267
1690209432731446279,650082,8,0,0.5987354102948732,0.3104083201110861,0.07289592221008467
1690209432739410728,650083,0,0,0.6786479242592807,0.37308121422396223,0.4824484018718839
1690209432739425738,650083,1,0,0.667104498983244,0.25103961232573285,0.4820053333369001
1690209432739435548,650083,2,0,0.49551493283577236,0.2668162097469339,0.47706771659484193
1690209432739474057,650083,3,0,0.5071150425384994,0.3882955900275055,0.4777588544001062
1690209432739491280,650083,4,0,0.5074866780868478,0.3266531776280575,0.4778797306055342
1690209432739501280,650083,5,0,0.66568450790836,0.3130094993880469,0.4830368264147093
1690209432739510484,650083,6,0,0.6169804986031028,0.31748153997277745,0.11572744274860577
1690209432739527955,650083,7,0,0.5806271154732044,0.3206521774663076,0.1144025523110285
1690209432739588242,650083,8,0,0.5987427225364573,0.3104035791404266,0.07289324386550647
1690209432747596552,650084,0,0,0.6787505020903372,0.3730358966859071,0.48243367414647387
1690209432747621390,650084,1,0,0.6672482548690407,0.25099047895293203,0.4819711917577996
1690209432747632040,650084,2,0,0.4956519036434285,0.2667099100490043,0.4770873379483792
1690209432747640226,650084,3,0,0.507211099057968,0.38819307901070804,0.47779776762366616
1690209432747647984,650084,4,0,0.50760363482889,0.326550774429295,0.4779070014201533
1690209432747665189,650084,5,0,0.6658075941477344,0.31295968779663147,0.4830146988781999
1690209432747675794,650084,6,0,0.616993285251949,0.31748392137312725,0.1157205966166157
