%time,field.frameNumber,field.x_m,field.y_m,field.z_m
1690210032324770902,722033,0.40755669191397786,0.19146351532547348,0.0
1690210032325524582,722033,0.40760375530994347,0.19146887815326588,0.0
1690210032325641643,722033,0.4076104901886385,0.19148151800826818,0.0
1690210032325863982,722033,0.407631983539422,0.19150028333528504,0.0
1690210032325870791,722033,0.407703245383043,0.19149329606861493,0.0
1690210032325892573,722033,0.4077015289005604,0.19145414036044742,0.0
1690210032325901382,722033,0.40770853000581314,0.19146370435187468,0.0
1690210032325905660,722033,0.4077076998178196,0.1914847950660602,0.0
1690210032325910664,722033,0.40770735209856207,0.19145963120071927,0.0
1690210032325919658,722033,0.4076596017616212,0.191405677568269,0.0
1690210032335213888,722034,0.40762954910356386,0.19139768304215318,0.0
1690210032335440861,722034,0.40761726942977816,0.1914294503479838,0.0
1690210032335843164,722034,0.4076061829364613,0.1914445503223361,0.0
1690210032335855122,722034,0.40756307290188504,0.19142561537702163,0.0
1690210032335869161,722034,0.4075916037998938,0.19144647606814688,0.0
1690210032335913614,722034,0.4075724772467386,0.19148104044949646,0.0
1690210032335966036,722034,0.40755552104966497,0.19152737306427614,0.0
1690210032335981789,722034,0.40754914883839455,0.1915304192339967,0.0
1690210032336002975,722034,0.4076313985011958,0.19149453867140492,0.0
1690210032336023900,722034,0.4076151103714105,0.1914713682956175,0.0
1690210032343174157,722035,0.4076352590045597,0.1914483546864445,0.0
1690210032343450942,722035,0.40760328905351906,0.19147354323764998,0.0
1690210032343463185,722035,0.40761537237630646,0.19145942548674755,0.0
1690210032343473787,722035,0.4075998079790962,0.19145576772513992,0.0
1690210032343506505,722035,0.40755824319766815,0.19143714236924964,0.0
1690210032343516596,722035,0.40754266313874693,0.19147430535898574,0.0
1690210032343525181,722035,0.40745078100960863,0.19148315044550246,0.0
1690210032343541116,722035,0.4073770250325415,0.19147475738643083,0.0
1690210032343549580,722035,0.40738267205354745,0.19146663113800727,0.0
1690210032343582163,722035,0.4074418360997389,0.19144685538824832,0.0
1690210032350668342,722036,0.40736886643435977,0.19146970134737956,0.0
1690210032351631878,722036,0.40738772893075187,0.19151701613162508,0.0
1690210032351784652,722036,0.4074017493731268,0.19149849487887405,0.0
1690210032352131114,722036,0.4073726656108008,0.1914612553657509,0.0
1690210032352327222,722036,0.40738548616985476,0.19146837623081436,0.0
1690210032352798769,722036,0.40749953377181225,0.19149449618848702,0.0
