%time,field.frameNumber,field.x_m,field.y_m,field.z_m
1690209799275794330,694067,0.07321755369580002,0.3210017438197857,0.0
1690209799276378533,694067,0.07330726598520226,0.3209180968407317,0.0
1690209799276455774,694067,0.07346772017790093,0.32086403581751693,0.0
1690209799276552677,694067,0.07317985625123627,0.32097527714954627,0.0
1690209799276750874,694067,0.0731113624100311,0.3210285287684228,0.0
1690209799276830700,694067,0.07325349843348672,0.320966151401496,0.0
1690209799276966864,694067,0.0732544831834541,0.32098857105957046,0.0
1690209799277082077,694067,0.07318340080847385,0.320982731047487,0.0
1690209799277088341,694067,0.07323196478505709,0.3209520086732014,0.0
1690209799277101221,694067,0.07337203253755575,0.32089369489371844,0.0
1690209799285009960,694068,0.07313011289498866,0.3210157185933264,0.0
1690209799286057673,694068,0.07320974422483112,0.3209524803454445,0.0
1690209799286505128,694068,0.07341937431126933,0.32087520777627576,0.0
1690209799286835952,694068,0.07317206529705375,0.3210003125743875,0.0
1690209799286855540,694068,0.07323733345757166,0.32096123278123495,0.0
1690209799286880715,694068,0.07329067546533441,0.32094318862204446,0.0
1690209799286889943,694068,0.07318043521183784,0.3210222155352345,0.0
1690209799286979431,694068,0.07315471448048194,0.3209994209123282,0.0
1690209799287004933,694068,0.07339823373662072,0.32084903462609726,0.0
1690209799287018645,694068,0.0732072753035789,0.3209313567550054,0.0
1690209799292254078,694069,0.07292968678479547,0.3210511026248394,0.0
1690209799293123725,694069,0.07324211499499281,0.3208777728713277,0.0
1690209799293496492,694069,0.07328537225646753,0.3208834960988913,0.0
1690209799293721699,694069,0.07302870384982607,0.32097577513955894,0.0
1690209799293739400,694069,0.07320930831740308,0.320878764450089,0.0
1690209799293744487,694069,0.07330500082695754,0.3208564889486941,0.0
1690209799293751205,694069,0.07325678273860214,0.3208656286814452,0.0
1690209799293783538,694069,0.07328324539967696,0.3208270993276181,0.0
1690209799293788760,694069,0.07332272235239765,0.3208046024722481,0.0
1690209799293805268,694069,0.07320606718172512,0.3208992007028284,0.0
1690209799301784926,694070,0.07330538918242571,0.3208471274855078,0.0
1690209799302457838,694070,0.07348563221917523,0.3207874752822291,0.0
1690209799303297526,694070,0.07336807808124521,0.32082193939582393,0.0
1690209799303477190,694070,0.07324727566391445,0.3208612782460173,0.0
1690209799303624225,694070,0.07331455443387763,0.32083913096046546,0.0
1690209799303709353,694070,0.07326294825773916,0.3208432965624893,0.0
1690209799303737472,694070,0.07319551977724315,0.320878021790673,0.0
1690209799303774598,694070,0.0730780515111602,0.3209362832545344,0.0
1690209799303786932,694070,0.07322844474009862,0.32082128570906454,0.0
1690209799303810888,694070,0.07313905244985419,0.3209058550558266,0.0
1690209799309435068,694071,0.073115121622571,0.3208978067790657,0.0
1690209799309719023,694071,0.07328217798562472,0.3208196023782497,0.0
1690209799309994672,694071,0.07334259368827803,0.3207540243819368,0.0
1690209799310760581,694071,0.07335381645099348,0.32075939826445005,0.0
1690209799310767202,694071,0.07344945511218695,0.32068762975200127,0.0
1690209799311070187,694071,0.07350978247160864,0.3206896586974136,0.0
1690209799311076153,694071,0.07349647952620031,0.3207463704622825,0.0
1690209799311089816,694071,0.07347227943275314,0.3207564650531446,0.0
1690209799311101119,694071,0.07372189107254953,0.32065965026155796,0.0
1690209799311108561,694071,0.07369738140236884,0.3206852018552397,0.0
1690209799319609690,694072,0.07348817998638871,0.3207337629420949,0.0
1690209799320487866,694072,0.07347869723423595,0.32071781817052375,0.0
1690209799320993136,694072,0.07330889943339433,0.3208118404439864,0.0
1690209799321142956,694072,0.07316633163920094,0.32089778823538556,0.0
1690209799321547681,694072,0.07322999340697997,0.32086371516038276,0.0
1690209799321571983,694072,0.07325951770963648,0.3208965497177598,0.0
1690209799321604948,694072,0.07326877929877149,0.3208598196051773,0.0
1690209799321621140,694072,0.07343707023696333,0.3207634844141052,0.0
1690209799321632592,694072,0.07358118346846346,0.32069982054606105,0.0
1690209799321639030,694072,0.0733796746125645,0.32080671402837474,0.0
1690209799325950254,694073,0.07352515112186667,0.3207174790360565,0.0
1690209799326804830,694073,0.07373193898140146,0.3206685341359159,0.0
1690209799327463542,694073,0.07352723678421114,0.32079003903792436,0.0
1690209799327471510,694073,0.07357172487432576,0.3207888486852827,0.0
1690209799327474700,694073,0.07362997397911888,0.3207591992672282,0.0
1690209799327509378,694073,0.0735103735448141,0.32079334314755625,0.0
1690209799327513181,694073,0.07343035218370164,0.32078225167316016,0.0
1690209799327516797,694073,0.07336377514302911,0.320796835892463,0.0
1690209799327526593,694073,0.07310471101014931,0.32089819862403335,0.0
1690209799327559254,694073,0.07289867840247016,0.3210046211134902,0.0
1690209799335151577,694074,0.07302578346168037,0.3209348080323328,0.0
1690209799335286528,694074,0.07291882029677174,0.32100255039968184,0.0
1690209799335507829,694074,0.07289318485602872,0.3209760870629593,0.0
1690209799335603128,694074,0.07306156014258919,0.32088952545223703,0.0
1690209799335828591,694074,0.07314496205972876,0.3207970615505453,0.0
1690209799335841048,694074,0.07315867112258609,0.32074847517575833,0.0
1690209799335853244,694074,0.07319679730097878,0.3207553779160908,0.0
1690209799335858174,694074,0.07323482688683244,0.32074878561409625,0.0
1690209799335861409,694074,0.07334579464800584,0.32072396440693524,0.0
