%time,field.frameNumber,field.x_m,field.y_m,field.z_m
1690209642930279317,675305,0.5084723293993805,0.07985586726752479,0.0
1690209642930405447,675305,0.5086387214164527,0.07972013301665644,0.0
1690209642930503546,675305,0.5085980311220554,0.07974784522112666,0.0
1690209642930593501,675305,0.5086528885763477,0.07967205677913917,0.0
1690209642930842295,675305,0.5087001575168031,0.07963420256267283,0.0
1690209642930856880,675305,0.5087248520673329,0.0795665890148411,0.0
1690209642930874332,675305,0.5087086681761039,0.07952048739802128,0.0
1690209642930882550,675305,0.5085890678772588,0.07958104518404031,0.0
1690209642930906296,675305,0.5087008831519547,0.0795241659083979,0.0
1690209642930929164,675305,0.5087237607630848,0.07946599964629038,0.0
1690209642936945480,675306,0.5086372909727819,0.07947160281199131,0.0
1690209642937465349,675306,0.5085222581311005,0.07950884618990064,0.0
1690209642937863749,675306,0.5084804228427897,0.07953875803726025,0.0
1690209642938080830,675306,0.5084960923089606,0.07954285152392344,0.0
1690209642938272824,675306,0.5085005593657606,0.0795425772120631,0.0
1690209642938288400,675306,0.5083045759045891,0.07966923516871276,0.0
1690209642938335465,675306,0.5082341788458948,0.07974276819773508,0.0
1690209642938345903,675306,0.5081925698077812,0.0798041171640718,0.0
1690209642938353587,675306,0.5083059594175869,0.07975271747012937,0.0
1690209642938357951,675306,0.5082349993053398,0.0798285952131742,0.0
1690209642945646490,675307,0.5081642246930544,0.07989192230088481,0.0
1690209642946020494,675307,0.5081603839765685,0.07996193244499424,0.0
1690209642947072504,675307,0.5081275704616559,0.07999366623429495,0.0
1690209642947405613,675307,0.5081856483000854,0.07995714025472066,0.0
1690209642947585865,675307,0.5080129713643259,0.08006897634372921,0.0
1690209642947835113,675307,0.5079138543508022,0.08014545259598137,0.0
1690209642947855099,675307,0.5078150608368761,0.08020375739008313,0.0
1690209642947864905,675307,0.5078142410867204,0.08019404408683439,0.0
1690209642947878600,675307,0.5077582382127708,0.08020538877258424,0.0
1690209642947894423,675307,0.5075966183893119,0.08033171490087261,0.0
1690209642953251805,675308,0.507541146038919,0.08035750848197738,0.0
1690209642954292715,675308,0.5073714015601212,0.08044356794256982,0.0
1690209642954405663,675308,0.5074047895121508,0.0804178529640762,0.0
1690209642954546286,675308,0.5072564370961286,0.08050483479562955,0.0
1690209642954791207,675308,0.5072242034127686,0.0805343041533506,0.0
1690209642954805030,675308,0.5072203590697272,0.0805047846192836,0.0
1690209642954829796,675308,0.5072323025822473,0.08049284214580045,0.0
1690209642954842024,675308,0.5072454091186389,0.08044838419334895,0.0
1690209642954851916,675308,0.5072005280330547,0.08045381086278505,0.0
1690209642954857971,675308,0.5072559656639551,0.0804246716312708,0.0
1690209642962523293,675309,0.5074039120198457,0.08030144705060897,0.0
1690209642963156828,675309,0.5073944857433216,0.08031618509253313,0.0
1690209642963672107,675309,0.5074098980815711,0.08027192316488385,0.0
1690209642963834457,675309,0.5075018731132346,0.08020461850000504,0.0
1690209642963844333,675309,0.5074793172026636,0.08016710459757528,0.0
1690209642963849595,675309,0.5077013792731022,0.08000275432211967,0.0
1690209642963892157,675309,0.5076200827666814,0.08000466881517147,0.0
1690209642963897516,675309,0.5078140730865346,0.07987711132769519,0.0
1690209642963920646,675309,0.5078898366358253,0.0798202928571431,0.0
1690209642963956292,675309,0.5079901507984402,0.07974518513554743,0.0
1690209642970229284,675310,0.5080341466245953,0.07967689725271758,0.0
1690209642970603182,675310,0.5081264529922855,0.07960417623230379,0.0
1690209642971035620,675310,0.5081937684677522,0.0795527051972461,0.0
1690209642971171588,675310,0.5082772013378452,0.07947999739129316,0.0
1690209642971796963,675310,0.508281391281946,0.07947233382414995,0.0
1690209642971870213,675310,0.5084834452677066,0.0793122652904694,0.0
1690209642972131477,675310,0.5084558759393063,0.07933018296696726,0.0
1690209642972146584,675310,0.5085889239030577,0.07923933613386759,0.0
1690209642972157863,675310,0.5086370670001605,0.07920679598029709,0.0
