field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
667230,0.59030583589795,0.1117318602684405,0.478333073084529,,,667230,0.6006398484465655,0.08631704663818095,0.11376563844174059
667231,0.590268939308946,0.111767926420618,0.47833161753191566,,,667231,0.6006387632665401,0.0863254670565982,0.11376712806285294
667232,0.5902313151489452,0.1118034637619402,0.47832812761493315,,,667232,0.6006306363269834,0.0863278587358418,0.113766793081456
667233,0.5901926220681235,0.11184130378636631,0.47832117547901487,,,667233,0.6006216122117749,0.08633723787873135,0.11376267845007135
667234,0.5901578721179495,0.1118793282010349,0.47831785179757863,,,667234,0.600615035251919,0.08633922437735406,0.11376268477192156
667235,0.5901248830943131,0.1119169681477698,0.47831574003615007,,,667235,0.6006174237744424,0.08634110978605569,0.11376409619350185
667236,0.5900951839969496,0.11195341075243735,0.47831427723133435,,,667236,0.6006218879420244,0.0863463085189963,0.11376581160776544
667237,0.5900639842030628,0.1119914310732397,0.4783107482980576,,,667237,0.6006117853819725,0.0863524682376818,0.1137651318873721
667238,0.5900336686824978,0.11202656964422705,0.4783079087861099,,,667238,0.6006113014334555,0.0863567105073896,0.11376533104446884
667239,0.5900029401018744,0.1120613146639599,0.4783033603748792,,,667239,0.6006047615973956,0.0863622356070246,0.11376354405045885
667240,0.58996910127912,0.11209652780638164,0.47830186179609857,,,667240,0.6006040451840415,0.08636721829012756,0.11376514270020896
667241,0.5899349997804124,0.11213152528316715,0.47829826238869055,,,667241,0.6005945861409687,0.08636851187752939,0.11376464346154365
667242,0.5898979385488268,0.1121658187394351,0.47829672890399516,,,667242,0.6005844181514159,0.0863761368991694,0.1137657831208958
667243,0.589856715975424,0.11219918926882261,0.47829237064077573,,,667243,0.6005789274762032,0.08638290080235635,0.11376435745168155
667244,0.5898144574410833,0.11223074214244931,0.4782886112895598,,,667244,0.6005818288155054,0.08638141099185305,0.1137642708649571
667245,0.5897675111775589,0.1122600618919219,0.4782865327035672,,,667245,0.6005731530133944,0.0863858969378071,0.11376508661063495
667246,0.5897161255134369,0.11228789514762225,0.478283416443283,,,667246,0.6005681195080721,0.0863919177468209,0.1137648962690164
667247,0.5896606042039358,0.1123155806376345,0.47828105510907915,,,667247,0.6005682381986976,0.08639609839901735,0.11376586622066265
667248,0.5896017233558526,0.11234301941170804,0.47827614797653917,,,667248,0.6005580197973621,0.08640215168382985,0.11376393978722471
667249,0.5895385202585044,0.11236916738959185,0.4782719972858034,,,667249,0.6005427456942753,0.08640325078876446,0.11376301637192075
667250,0.5894690479461738,0.11239073042952055,0.4782641998109932,,,667250,0.6005372499451407,0.08640304290390174,0.11375870743698174
667251,0.5893972371601028,0.11241437655105366,0.47825768166953453,,,667251,0.6005258869152665,0.086405719252624,0.1137555254764617
667252,0.5893166412164749,0.11243556798649179,0.4782542986388244,,,667252,0.6005136524288015,0.0864103901664448,0.11375541519940205
667253,0.5892281576775704,0.1124662518136761,0.4782519699182649,,,667253,0.6005043320349368,0.08641125657650056,0.11375765708980305
667254,0.5891381333283449,0.11249075947707295,0.47824920450850017,,,667254,0.6004988248991145,0.08641496366633865,0.11375900364006761
667255,0.5890418829029391,0.11251487021156645,0.47824136878058754,,,667255,0.6004895353828662,0.08641517972194365,0.11375559899213025
667256,0.5889416142344868,0.11253654063789395,0.4782371347630246,,,667256,0.6004710216608129,0.0864172859078981,0.11375534335776524
667257,0.5888313718460179,0.1125547607567398,0.4782328078128518,,,667257,0.6004570007970573,0.08642294675937745,0.11375497307123185
667258,0.5887171170030668,0.1125730813964536,0.4782307062627962,,,667258,0.6004451788323099,0.08642391916824566,0.11375739743246245
667259,0.588596063905419,0.1125909329791349,0.4782244649790088,,,667259,0.6004258463793302,0.086426384194548,0.11375554778200204
667260,0.5884742532593533,0.11260670923447236,0.4782194391549117,,,667260,0.6004128489076455,0.08643326391398004,0.11375470881294661
667261,0.5883541437281339,0.1126198420699574,0.47821606249077453,,,667261,0.6003939956741784,0.08642958224694636,0.11375587094064095
667262,0.5882310766882186,0.11263133647843525,0.4782131649369066,,,667262,0.6003841117229914,0.08643684082186735,0.11375703437249804
667263,0.5881030539751322,0.1126419792761737,0.4782085097465677,,,667263,0.6003675671517146,0.08643607883446319,0.11375693344620344
667264,0.5879694761866763,0.1126509391153991,0.4782043464102592,,,667264,0.60034482638277,0.0864342930406498,0.11375728969919871
667265,0.5878342658878799,0.11265620151464455,0.47820062747444014,,,667265,0.6003365654283999,0.0864396669824139,0.1137578956323041
667266,0.5877010804646882,0.11265970961986299,0.47819426947882976,,,667266,0.6003183369993224,0.08643976616273025,0.11375574466033084
667267,0.5875678046858631,0.11266037481907425,0.47818883068659307,,,667267,0.6002963433220923,0.08644346269480474,0.11375395750333969
667268,0.5874369663689196,0.11265862024188285,0.4781833963612938,,,667268,0.6002794147990438,0.08644029857129705,0.1137526209095808
667269,0.5873132065334814,0.1126533533488885,0.47818050174587856,,,667269,0.6002712226561586,0.08644421523776805,0.11375315663182665
667270,0.5871903423695348,0.11264953419428796,0.47817690425744225,,,667270,0.6002550364122443,0.08643623443701975,0.11375366727241455
667271,0.5870630475673956,0.11264884437186005,0.47817078920112666,,,667271,0.6002324482156187,0.0864382637339414,0.1137511254637958
667272,0.5869398062602771,0.1126462200195265,0.47816419261148646,,,667272,0.6002217479618808,0.08644155437172871,0.11374818789687195
667273,0.5868215036645703,0.11264572916604715,0.4781593136948385,,,667273,0.6002006838158496,0.08643903096830395,0.11374701220476591
667274,0.5867034606810488,0.1126426224428387,0.4781567205814451,,,667274,0.6001894252972408,0.08643854901263165,0.11374816653355399
