field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
650080,0.5862824002371867,0.3200680949729223,0.48045014031376077,,,650080,0.5987609342246494,0.3190976646695177,0.11506614583153174
650081,0.5863733135792033,0.3199908862115598,0.4804524490588376,,,650081,0.5987762919768335,0.3190851333197516,0.11506571598303686
650082,0.5864745792961594,0.3199104384749905,0.4804561235055548,,,650082,0.5987880439699519,0.31907890229999647,0.11506618644576586
650083,0.5865855929976038,0.31983133850805223,0.48045827851012174,,,650083,0.5988038070381536,0.3190668587195425,0.11506499752981711
650084,0.5867056144883123,0.3197552311129632,0.4804608501491766,,,650084,0.5988158627285189,0.31906321049308617,0.11506383050580045
650085,0.5868370876860454,0.3196765405717157,0.480464799612763,,,650085,0.5988292443761075,0.31905387528144014,0.11506376043102105
650086,0.5869795794747783,0.3196022880068674,0.4804701220216606,,,650086,0.5988474986438916,0.31904436056578134,0.11506492203019165
650087,0.5871323053242945,0.31952636044998495,0.4804784820765161,,,650087,0.5988757224379728,0.31904049523949146,0.11506915671832135
650088,0.5872886598899604,0.3194568096746617,0.48048325621794497,,,650088,0.5988942591626683,0.31902773867255835,0.11506945662515991
650089,0.5874507277607601,0.3193909848791362,0.48048578017279486,,,650089,0.5989150157978657,0.319022025337226,0.115067454225808
650090,0.5876176543051861,0.3193295066548843,0.4804914551589131,,,650090,0.598934254227917,0.3190112270775088,0.11506847800293415
650091,0.587791547826565,0.31926824997969727,0.480497876701669,,,650091,0.5989644670490587,0.318999013007943,0.11507043882002845
650092,0.5879669620173362,0.31920762741411707,0.4805014871526362,,,650092,0.5989901951204932,0.3189905248377747,0.11506946862160436
650093,0.5881496358986782,0.3191546734576981,0.480504824827622,,,650093,0.5990107797273647,0.31898748003127575,0.115067926621748
650094,0.5883301422444887,0.3190991619115373,0.4805083760020604,,,650094,0.5990327003526354,0.31898223692026073,0.11506677937172635
650095,0.5885128647879498,0.31904681167605076,0.4805135539830475,,,650095,0.599054551353061,0.3189741719598995,0.11506726991783195
650096,0.5886962299095448,0.3189921554970828,0.4805179080899947,,,650096,0.5990817602611204,0.3189672610521417,0.1150671465518324
650097,0.5888827142734564,0.31893461463066697,0.48052420551965935,,,650097,0.5991081473387629,0.318963496080925,0.11506892965990606
650098,0.5890671575023813,0.3188793464011799,0.48052140968843304,,,650098,0.5991272321543634,0.3189546675236837,0.1150615511622679
650099,0.5892454889117256,0.3188268843924334,0.48052919824963924,,,650099,0.5991448759801404,0.318949670177951,0.11506496466643325
650100,0.5894228611520235,0.3187778665697202,0.48053554953672295,,,650100,0.5991718857831048,0.3189403443238707,0.11506728950726214
650101,0.5895989895667563,0.31872798204312186,0.4805376629478173,,,650101,0.599193344098837,0.3189361936393732,0.11506533297154739
650102,0.5897711907936714,0.3186830111822299,0.4805460651653912,,,650102,0.5992207753820641,0.31893071696209235,0.11506998802463911
650103,0.5899360958202557,0.3186401376155114,0.4805487513858553,,,650103,0.5992385791468,0.3189244248332551,0.1150689271082671
650104,0.5900959794758963,0.3185990370639591,0.4805544137324924,,,650104,0.5992593447925378,0.3189179090184123,0.11507110354447565
650105,0.5902520613991272,0.31855844923297405,0.4805577131691351,,,650105,0.5992775271613651,0.31891747397075976,0.11507100884426916
650106,0.5904036663765049,0.31851990344056724,0.48056060049699234,,,650106,0.5992994957524042,0.31890070091956385,0.11507073992322145
650107,0.5905534651844131,0.31848004837690574,0.48056580543686994,,,650107,0.5993185284469957,0.3189003346649282,0.11507282876744254
650108,0.5906995017502215,0.31843782001215293,0.4805713393021448,,,650108,0.5993403121402978,0.31889377635029165,0.1150754467549644
650109,0.5908318905153431,0.31840091731733916,0.48057060428167775,,,650109,0.5993602962974575,0.31889227040076873,0.1150721175047793
650110,0.5909575366722473,0.3183642472687194,0.48057573180087465,,,650110,0.5993735898761573,0.3188917922982743,0.11507469115399716
650111,0.591075150696733,0.31832936586141647,0.4805746134710107,,,650111,0.5993890374987724,0.31888323076896796,0.1150712735558375
650112,0.5911843228633074,0.3182928465623521,0.48057552317426266,,,650112,0.5994064673085442,0.318873803124169,0.11507015002711656
650113,0.5912870542479877,0.31825976025727365,0.48057760813229633,,,650113,0.5994200663078777,0.31887285502489415,0.11507029329594565
650114,0.5913862359962244,0.3182258903061616,0.4805805092369971,,,650114,0.5994259285180366,0.3188721734682427,0.1150711870146101
650115,0.5914764779694573,0.31819411099579054,0.4805802836773063,,,650115,0.5994329095915346,0.318867318746265,0.1150691881461207
650116,0.591559117616637,0.3181631119948844,0.4805839447229145,,,650116,0.5994506091574519,0.31886276086260745,0.11507149100626926
650117,0.591634909378322,0.3181358488423611,0.48058649256883884,,,650117,0.5994683221759585,0.3188548318059848,0.1150728270559343
650118,0.5917020613780962,0.3181108663822957,0.48058794791063136,,,650118,0.599473359334376,0.31885188312308355,0.1150730004850791
650119,0.5917631768587359,0.31808962060167467,0.48058670808167203,,,650119,0.599485679166649,0.31884882178030516,0.1150707637770299
650120,0.5918193796056812,0.31806740051455573,0.4805888890851847,,,650120,0.599493567510429,0.31884459056436065,0.11507196501070541
650121,0.5918764807981769,0.31804264224218226,0.48059263950732234,,,650121,0.5995011954074225,0.3188416346246036,0.1150747270768369
650122,0.5919287777968305,0.31801503383818536,0.48059578933914004,,,650122,0.5995090602159394,0.31883951922075804,0.11507700936806925
650123,0.5919765324362913,0.317988267806003,0.4805951369652933,,,650123,0.599518852184825,0.31883834436243463,0.1150756303012868
650124,0.5920231482223808,0.3179604160083329,0.48059435207389845,,,650124,0.5995216427175443,0.3188363095287158,0.11507400467845375
650125,0.5920682409261245,0.3179324918013577,0.4805939786894651,,,650125,0.5995255939020243,0.3188307384287984,0.11507284385752585
650126,0.5921158328989937,0.31790229140424375,0.4805973139078638,,,650126,0.5995342661862305,0.3188245396511612,0.1150754468807686
650127,0.5921631349753989,0.31787025596030954,0.4806000103531206,,,650127,0.5995388440943734,0.3188223645129957,0.11507735527749374
650128,0.592209498880597,0.31783949608319634,0.48060330028744047,,,650128,0.5995463057140109,0.31881789938241706,0.11507993172981615
650129,0.5922551410042647,0.31780869460602085,0.4806036945669522,,,650129,0.5995484841825292,0.3188174181225788,0.11507953860541945
650130,0.5922998546290111,0.31777543481763293,0.48060359506636224,,,650130,0.599556109106627,0.3188138929613787,0.11507878421916484
650131,0.5923439037085483,0.317742422343696,0.48060252804408904,,,650131,0.59956246855057,0.31881260286477786,0.11507706244078335
650132,0.5923878579706747,0.3177078187937195,0.4806030102402441,,,650132,0.5995660872470261,0.31880633936468583,0.11507683437010086
650133,0.5924231560799957,0.31767437750933036,0.4806026532295873,,,650133,0.5995746061919318,0.31879893336873366,0.1150760316209072
650134,0.592457062031795,0.3176439797659601,0.48060241720361235,,,650134,0.5995727758294522,0.31879708879926283,0.11507518712909835
650135,0.5924867613942095,0.3176131755926469,0.48060138343126013,,,650135,0.5995755881890761,0.3187899314084216,0.1150737062990599
650136,0.5925152027877012,0.31758080737231675,0.48059972765954795,,,650136,0.599580639443748,0.318787384748443,0.11507169488349064
650137,0.5925361150698449,0.3175505861895522,0.4806013377498553,,,650137,0.5995836001875623,0.31878939348840307,0.1150730662314521
650138,0.5925472485228271,0.3175207914101976,0.4806008987497463,,,650138,0.5995804006516399,0.31877990309394294,0.11507242054573495
650139,0.5925537618534504,0.3174930469465231,0.4806020648413337,,,650139,0.5995850901129596,0.31877827207226206,0.1150736424327298
650140,0.5925553348501127,0.3174660773188337,0.4806022875264555,,,650140,0.5995817176646139,0.3187747697676192,0.11507385328657566
650141,0.5925486228372164,0.31743984336694675,0.48060174557019486,,,650141,0.5995875619010731,0.3187687876622576,0.11507362597724904
650142,0.5925302023081778,0.3174183067415851,0.48059816573895053,,,650142,0.5995837453367467,0.3187633435132198,0.1150703865263897
650143,0.5925046776716472,0.31740152536276633,0.4805966805639993,,,650143,0.5995849798771451,0.31876002646644436,0.11506946849262731
650144,0.592475848140266,0.3173895332911083,0.48059549239646204,,,650144,0.5995763997393935,0.3187578680360486,0.11506870979872469
650145,0.5924422761259153,0.31738201601726157,0.48059806175332587,,,650145,0.5995778477095588,0.31875936361255824,0.11507199496599535
650146,0.5924009593895923,0.31737914910026777,0.48060025320772015,,,650146,0.5995697551112757,0.31875610032309304,0.11507483501840965
650147,0.5923536635181694,0.3173846083017739,0.48059927348772924,,,650147,0.599563442824642,0.3187625941773524,0.11507466527848945
650148,0.5923034487883416,0.31739372899811813,0.4805973069843318,,,650148,0.5995584438145323,0.31875851903669766,0.11507354392020469
