field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
717466,0.04068479615646205,0.0861530503010326,0.4788522210302375,,,717466,0.0365484831998935,0.0841092686778108,0.11328303080622315
717467,0.0407366289786267,0.08617347935247,0.47884993186412383,,,717467,0.036556975084200805,0.0841100058740306,0.11328134522166325
717468,0.0407968703769193,0.0861958863691578,0.4788515182068185,,,717468,0.03656852052167365,0.08411772650433536,0.11328357475674314
717469,0.04086209509820625,0.08621813011321784,0.47884662940696493,,,717469,0.036569022971148404,0.08411939647269914,0.1132795578345138
717470,0.0409335437644237,0.0862406306933599,0.478846657056754,,,717470,0.036578472537974596,0.08412199854547339,0.11328043361471594
717471,0.0410140856200549,0.0862640868694872,0.4788469758195544,,,717471,0.0365919405504309,0.08412744245393655,0.11328166243101034
717472,0.04109907811071045,0.08628683368960245,0.47884638281289016,,,717472,0.03661001923876725,0.08413046531912655,0.1132820008018212
717473,0.041187412371198745,0.0863152058377095,0.4788406601708038,,,717473,0.036609243734495506,0.0841345041171136,0.11327752761887465
717474,0.04128289424606505,0.08634408419342961,0.4788382702353244,,,717474,0.036620495212617454,0.0841340551520102,0.11327637838097826
717475,0.04138295684233325,0.08637486628562166,0.4788376389928095,,,717475,0.03663104234394435,0.08413910526851234,0.1132770562564949
717476,0.04148801258330205,0.0864050715604135,0.4788393918281221,,,717476,0.036649563295511,0.08413839077673635,0.11328013461261399
717477,0.0415903175147672,0.08642843271376795,0.4788387297623945,,,717477,0.0366677307949431,0.08414588222276284,0.1132806945990549
717478,0.041692749472598045,0.08644717253858811,0.47883784084234426,,,717478,0.0366738471609912,0.08414978257507336,0.1132812083102813
717479,0.041793690111734144,0.0864607996372284,0.47883508428465876,,,717479,0.0366854252024562,0.08414719540406265,0.11327979183998846
717480,0.041896436053801,0.0864681707499377,0.4788353954495054,,,717480,0.0366997440483174,0.0841525374496952,0.11328136222889029
717481,0.0419972146362281,0.0864658262032897,0.4788311077290983,,,717481,0.03670997986881515,0.0841468706078865,0.11327839393435654
717482,0.042092509525034696,0.0864612341434022,0.4788329204968146,,,717482,0.036727527587692696,0.08415426951742525,0.11328126361058724
717483,0.042187460481152,0.08644605772078699,0.4788332667547198,,,717483,0.03673891835758375,0.08415049027834745,0.11328277403437831
717484,0.0422804559881058,0.08642799298431836,0.47883297586272133,,,717484,0.03674715645286335,0.0841543586112353,0.11328361920588005
717485,0.042370944897281645,0.0864011077685138,0.4788290060311309,,,717485,0.036751959754126,0.0841460453797162,0.11328084139502814
717486,0.0424591624570803,0.08636923500545719,0.47882691593573945,,,717486,0.036766119331900146,0.08414341633624504,0.1132797179428314
717487,0.042541334104053,0.0863325107339829,0.4788275754389205,,,717487,0.0367779115373221,0.08413765759486541,0.11328129307613335
717488,0.04261283401626615,0.0862923501839675,0.47882698395137857,,,717488,0.036784621142613494,0.08413268205136185,0.11328151928590635
717489,0.0426760675279268,0.0862469310228992,0.4788250214638523,,,717489,0.0367964015630802,0.08412710196057499,0.1132801475808666
717490,0.0427317004315635,0.08620165104471406,0.4788247064592245,,,717490,0.036809993700760504,0.08411856044009305,0.11328030000199671
717491,0.04277719500641835,0.08615628104623345,0.4788241872895813,,,717491,0.03681182571636775,0.08410818307162135,0.11328029302630785
717492,0.042811428476275754,0.0861117662035028,0.47882581200758845,,,717492,0.0368219183263184,0.08410710658556164,0.11328207170115225
717493,0.042837079186513,0.0860678931169428,0.47882695319722157,,,717493,0.036823886107366394,0.08410191972843331,0.1132833915976933
717494,0.042852087737731595,0.08602887773513354,0.4788304435743058,,,717494,0.0368308121160265,0.0841012917758545,0.11328681058161286
717495,0.0428571022319678,0.0859928103141994,0.478828287666058,,,717495,0.036830069334309795,0.0840950116850876,0.1132845936922001
717496,0.042853774118173996,0.08595753391289895,0.47882877113474376,,,717496,0.0368233439605705,0.0840921233360018,0.11328496647552999
717497,0.042837089281044904,0.08592650828641185,0.47882987724212356,,,717497,0.036825751905607995,0.0840852022214427,0.1132856358920874
717498,0.04281067702502085,0.08590135246888145,0.478831865152501,,,717498,0.03682316319851625,0.0840782408100786,0.1132871416079031
717499,0.042771047122995495,0.08587848090345494,0.47883219448812864,,,717499,0.036817147291663646,0.08407772029209595,0.11328681111246805
717500,0.042718829192293,0.0858604267108129,0.4788339467217322,,,717500,0.0368147200650489,0.08407976069355555,0.11328765732299115
717501,0.04265375915170645,0.085847724447154,0.47883305846881163,,,717501,0.036800262705190254,0.08407794483561915,0.1132859022376124
717502,0.042576005967451,0.0858420841603222,0.47883278210537994,,,717502,0.036793083597236,0.08407672376012079,0.11328448121922191
717503,0.04248747074757525,0.0858392919821789,0.47883272581400105,,,717503,0.0367820507065255,0.0840701416164304,0.1132832253925421
717504,0.0423894623554585,0.0858420523640645,0.4788336152596294,,,717504,0.0367673981893075,0.084073500946449,0.11328282044496266
717505,0.0422852922342647,0.0858483116174529,0.47883372387106904,,,717505,0.03675143098140275,0.08407160787571,0.1132816226971218
