field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
678707,0.45804265534954247,0.0886828379228028,0.47937558510426237,,,678707,0.46218621697485895,0.0855167263004991,0.11381447447637845
678708,0.4581383823699412,0.08853997755404006,0.47936693750713877,,,678708,0.4622026777811506,0.08548641494060194,0.11380397955404434
678709,0.45823579100873985,0.08843191966163845,0.47936432164284737,,,678709,0.4622174382108801,0.08547320201027335,0.11379967422100375
678710,0.45835366481429296,0.08832171788562465,0.4793675875861019,,,678710,0.4622374383362665,0.0854508122975613,0.11380118708740439
678711,0.4584777180007396,0.0882109905614959,0.4793682705711977,,,678711,0.4622468316320889,0.0854383713436213,0.11379991125334565
678712,0.45861395876212324,0.088102401083475,0.4793716447992086,,,678712,0.46226706876136975,0.08542695135075015,0.11380138380236444
678713,0.4587690090916081,0.0879936346149814,0.479379088732997,,,678713,0.46228585924633864,0.0854111948570542,0.11380682263623004
678714,0.4589243152840957,0.0878872057425137,0.4793768228057854,,,678714,0.46230251869756284,0.08539872285418815,0.11380259756028019
678715,0.45909203973402213,0.08777893717523609,0.4793790959057618,,,678715,0.4623294080945469,0.08538566242461035,0.11380296067356971
678716,0.4592704178571354,0.0876787395856185,0.47938132374658476,,,678716,0.4623484108995425,0.08537084156146091,0.1138032629513825
678717,0.4594516763765504,0.087574398198078,0.4793842314099722,,,678717,0.46237619023158216,0.08536356421401026,0.1138043107345523
678718,0.45963994401803665,0.08747393713229225,0.4793843508894917,,,678718,0.4623926969825521,0.08534107566425635,0.11380263331828415
678719,0.45982928134209894,0.08737881483987835,0.47938887638756383,,,678719,0.4624162886554238,0.085330671031456,0.1138054639228563
678720,0.4600183820448859,0.08728344015475349,0.4793855920217818,,,678720,0.46243826812500016,0.0853200411480267,0.1138005701938366
678721,0.46021265549591245,0.0871903291439005,0.479387302263687,,,678721,0.4624739347327578,0.0853100156056692,0.11380082821623175
678722,0.4604057633535048,0.0870998655285173,0.47939307773076195,,,678722,0.46249852833350047,0.0853010212037506,0.11380519026309249
678723,0.46059861673883695,0.08701146365577184,0.4793920586108049,,,678723,0.46250067529959027,0.0852828917574121,0.113802790193824
678724,0.4607832746861006,0.08692364580761575,0.47939701113748834,,,678724,0.46252405764059124,0.08527512600730515,0.11380656948670755
678725,0.4609710830279855,0.08683459702314444,0.4793990989702031,,,678725,0.46255359120671957,0.08526436335410625,0.11380759332034726
678726,0.4611593168688263,0.0867466894695542,0.4793993891183431,,,678726,0.4625726830426329,0.0852531265717114,0.11380686917958885
678727,0.4613444474773207,0.08665966300149751,0.4794015243899338,,,678727,0.4626015781756315,0.08523949337611306,0.11380814136737125
678728,0.46152631459862214,0.08656820821500605,0.4794040098476354,,,678728,0.46262966123069965,0.08522734331496265,0.11380983090496015
678729,0.4617034529427325,0.08647982629814,0.47940404113023116,,,678729,0.46263880709279326,0.0852202046312881,0.11380910484813506
678730,0.4618724649188457,0.08638804187049841,0.4794009481475606,,,678730,0.4626569266484844,0.0852053416541936,0.11380540002199516
678731,0.4620413038618545,0.086298233899659,0.47940305451364673,,,678731,0.4626845853939787,0.08519525036135764,0.11380698152403676
678732,0.4622037580481419,0.08620269530639825,0.47940210878492884,,,678732,0.4627088046915867,0.08518509742870255,0.11380557106652145
678733,0.46235337176812935,0.08611082737781879,0.4794026037649367,,,678733,0.4627280165818589,0.0851732339754238,0.11380569523162459
678734,0.4624995220443367,0.08601863584934685,0.4794013189612524,,,678734,0.46274553619159375,0.0851644511090644,0.1138040968510339
678735,0.462636163896301,0.0859238383569958,0.479401887192559,,,678735,0.4627567082817118,0.08514820352229574,0.1138044270962203
678736,0.4627649043702783,0.0858260462948615,0.4794027575194369,,,678736,0.46277810703276157,0.08513492398617285,0.11380510825882731
678737,0.46288594226519275,0.08572557046771874,0.4794069270011246,,,678737,0.46279211741754095,0.0851232207741146,0.1138091325042428
678738,0.4629939602295491,0.08562029330226285,0.4794057400525575,,,678738,0.46280458438785665,0.0851136206860685,0.11380783744794705
678739,0.4630926145727926,0.08551641512881189,0.4794091764641546,,,678739,0.46282020942363783,0.0851002220164073,0.113811212098969
678740,0.4631801669263881,0.0854056397923439,0.47940938083109175,,,678740,0.4628291316346014,0.08508467647378185,0.11381138750233766
678741,0.46325697883061273,0.08529282213914886,0.4794076154269266,,,678741,0.46284305830121664,0.0850707174350181,0.1138096144633883
678742,0.4633215376618338,0.0851774061907969,0.47940704726922034,,,678742,0.4628457737442576,0.08505641964305849,0.11380907410718319
678743,0.4633741094159479,0.0850623865369659,0.4794082722421249,,,678743,0.4628580809883161,0.08504674082505731,0.11381033401063925
678744,0.4634087478581318,0.0849428627697671,0.4794057100903869,,,678744,0.4628528414358736,0.08502708588456545,0.11380783968663816
678745,0.46343393521644727,0.08482869294988354,0.47940582220573824,,,678745,0.4628568581437472,0.0850153399375644,0.11380802254852795
678746,0.4634483942565816,0.08471088651548775,0.47940384422694393,,,678746,0.46285049329069883,0.08499480444378349,0.11380614063146925
678747,0.46344964091993746,0.08459536448409885,0.4794057094284002,,,678747,0.46286265513840597,0.0849847047323561,0.1138080852141515
678748,0.46343888465468863,0.08447948936690765,0.47940196670375185,,,678748,0.4628590184245549,0.08496699917686054,0.11380444885306945
678749,0.46341751463725905,0.0843634326602469,0.47940281540274343,,,678749,0.46285303901254043,0.08495020629216704,0.1138054193053237
678750,0.463383822506863,0.08424762384336876,0.4794041883961508,,,678750,0.4628519373352443,0.0849377501332656,0.11380692391909289
678751,0.463339244092963,0.0841324228356802,0.47940241984680965,,,678751,0.46283471188916747,0.08492157948381379,0.11380531694762144
678752,0.463277286570027,0.0840198417206382,0.4793941285748361,,,678752,0.462746773546928,0.0848733641467515,0.11379720705519306
678753,0.46320868457473524,0.08390363964621811,0.4793938082788638,,,678753,0.4627438452687107,0.0848613758755721,0.11379705551022376
678754,0.4631303489876373,0.083788604331135,0.47939580615372823,,,678754,0.46273518781018896,0.08484597270882965,0.11379924600990371
678755,0.46304304159925325,0.08367370297424286,0.4793954476985146,,,678755,0.4627211522180229,0.08482546425569,0.1137991008863283
678756,0.46294544049664665,0.08355600072097935,0.47939486643033724,,,678756,0.46271711009110705,0.08480823322986135,0.1137987795418023
678757,0.46283796939007227,0.08344544770517814,0.4793962586738001,,,678757,0.4627014024608137,0.08479746582782696,0.1138004813927852
678758,0.46272849290785156,0.08333556497286555,0.4793984423712624,,,678758,0.4626981694762353,0.0847885335424037,0.1138030281056224
678759,0.4626095298602637,0.08322279917570616,0.47939287874971975,,,678759,0.4626780321185604,0.084769226670227,0.1137978530194941
678760,0.46248483960536113,0.08311670604301595,0.4793940378139062,,,678760,0.4626600700017689,0.08475751504374895,0.1137994590666678
678761,0.46236103903485803,0.08301069820990575,0.47939555868012423,,,678761,0.4626508596054386,0.08474460172993276,0.1138014824810428
678762,0.4622281839175768,0.082908539704814,0.4793951958727757,,,678762,0.46263820259722116,0.0847304205262456,0.11380166255442714
678763,0.46209460808460157,0.08281096415080544,0.4793971613874675,,,678763,0.46263667297128735,0.0847175794110588,0.11380423208884499
678764,0.4619614945193502,0.08271720846447639,0.47939968916202114,,,678764,0.46262372357619197,0.0847123711523668,0.11380743028915499
678765,0.46182301107270995,0.08263320008674879,0.4793995274558509,,,678765,0.46261944961090323,0.08471068334059585,0.1138079948429846
678766,0.4616795518007518,0.0825580971200657,0.47939948682748185,,,678766,0.4626021914313815,0.0847008479315513,0.11380862763607445
678767,0.4615395224244869,0.0824900869931691,0.4794034181249137,,,678767,0.46260764621823636,0.08470059523818729,0.1138133584486426
678768,0.4613960376036594,0.08242387183122794,0.47940051075077084,,,678768,0.4625874362273288,0.08469134343932605,0.1138111808858724
678769,0.46124814551750454,0.08236636935410925,0.4793983831715804,,,678769,0.4625738523710211,0.08468837214124675,0.11380985795007581
678770,0.46110089677917343,0.0823177430779356,0.4793995588367021,,,678770,0.4625543548202379,0.0846829967208101,0.11381179645375894
678771,0.4609530554224336,0.08227393377010771,0.47939792661361486,,,678771,0.4625362649512177,0.08468137006567131,0.11381097845037645
678772,0.4607969359433885,0.08223400641882395,0.4793947041200681,,,678772,0.4625182435808004,0.08467265613965895,0.11380858696462125
678773,0.46064139103394947,0.0821999990201555,0.4793986410500235,,,678773,0.462517017838611,0.0846757130610094,0.1138135321720534
678774,0.460486803206421,0.08216778474268885,0.4793987879356906,,,678774,0.4624880232661409,0.0846687777561521,0.11381451704666734
678775,0.46033202755869734,0.0821376018340681,0.4793995815485334,,,678775,0.4624718153387712,0.0846696417403475,0.11381630915849525
