%time,field.frameNumber,field.x_m,field.y_m,field.z_m
,694067,0.07325791382681976,0.3209570839471476,0.0
,694068,0.0732399964383568,0.32095501685213784,0.0
,694069,0.07320690047028439,0.32089199313175404,0.0
,694070,0.07326249463167331,0.3208541693742631,0.0
,694071,0.07344409787651342,0.3207455807885342,0.0
,694072,0.07335983270265986,0.32080513132638516,0.0
,694073,0.07342939160250878,0.32079993506131105,0.0
,694074,0.07314335796701664,0.320827866439364,0.0
,694075,0.07325223681928503,0.3206891839966831,0.0
,694076,0.07379173547226055,0.3203900616865104,0.0
,694077,0.07356453525196953,0.3205518209483237,0.0
,694078,0.07391655040188595,0.32047395829605013,0.0
,694079,0.07344387678189106,0.32070209695062896,0.0
,694080,0.07334169650877095,0.32072103362066284,0.0
,694081,0.07349568137264728,0.3207310108986014,0.0
,694082,0.07303327079126369,0.32098089295611054,0.0
,694083,0.07328988116489682,0.3208615073363073,0.0
,694084,0.07330383084452886,0.3207610931565353,0.0
,694085,0.0736173281924778,0.32064675585671104,0.0
,694086,0.0738872435262434,0.3206353021537701,0.0
,694087,0.07366316806957056,0.32082142415289727,0.0
,694088,0.07384119919305236,0.32077709472146465,0.0
,694089,0.07382993199245894,0.3208675986273656,0.0
,694090,0.07378716442077982,0.3209606009962343,0.0
,694091,0.0738002669791801,0.3209417028792184,0.0
,694092,0.0738219006976161,0.3209864445946877,0.0
,694093,0.07401215749743348,0.32095328211744123,0.0
,694094,0.07393489737766283,0.32102627046185933,0.0
,694095,0.07377053612215856,0.3211724983878884,0.0
,694096,0.07379120574909445,0.3212264690852513,0.0
,694097,0.073745431182691,0.32128523633974415,0.0
,694098,0.0737540617376673,0.3213240568560881,0.0
,694099,0.07394541986533268,0.32120281829127373,0.0
,694100,0.07390538791369825,0.32127816874610265,0.0
,694101,0.0738782346287738,0.32135413729492424,0.0
,694102,0.07373711480042497,0.32134847103362174,0.0
,694103,0.0738398015128913,0.32133205383205826,0.0
,694104,0.07409534475135182,0.32125165145660917,0.0
,694105,0.07404022178498677,0.3213413670768726,0.0
,694106,0.07407386585467815,0.32137970545593736,0.0
,694107,0.07418937482540891,0.3213649882251618,0.0
,694108,0.07402117900525512,0.3215075988919307,0.0
,694109,0.07376407782362046,0.3215902588669656,0.0
,694110,0.07387816435554144,0.3214038852858513,0.0
,694111,0.0740582419501457,0.3213633954756664,0.0
,694112,0.07425301302700628,0.3212985604746162,0.0
