field.frameNumber,field.x_m,field.y_m,field.z_m
678707,0.463476268478791,0.084530992907514,1.11698627675016E-06
678708,0.463467927539186,0.08453581490618,1.11895952503716E-06
678709,0.463456906194779,0.084552167168137,1.12464554213876E-06
678710,0.463446448957664,0.084557105357813,1.12677790259363E-06
678711,0.46342012935319,0.084575275101906,1.13391564648957E-06
678712,0.463404264125837,0.08459409686935,1.14064555972737E-06
678713,0.463380683849642,0.084607259955328,1.14607938167532E-06
678714,0.463354136679796,0.084624070462503,1.15281110901755E-06
678715,0.463337182718997,0.084640649409586,1.15891261681655E-06
678716,0.463306570333477,0.084652407752827,1.16432274160916E-06
678717,0.463286576266233,0.084675343031346,1.17256201292992E-06
678718,0.463249597877622,0.084677139988015,1.17527024812158E-06
678719,0.463221611052571,0.084693094139808,1.18182168107328E-06
678720,0.463191530768124,0.084708873896201,1.18844126145712E-06
678721,0.463177824969401,0.084724712242943,1.19412512139538E-06
678722,0.46314998592255,0.084741058284794,1.20078882948071E-06
678723,0.463092753069668,0.084744817369947,1.20528210151294E-06
678724,0.463065949341376,0.084761955082657,1.21212970338735E-06
678725,0.463046216220658,0.084775559319163,1.2174755112393E-06
678726,0.4630126511532,0.084788193946073,1.22332792501512E-06
678727,0.462992915032301,0.084797403529861,1.22731832774559E-06
678728,0.462973130413648,0.084809935259984,1.23233630866526E-06
678729,0.462929978134047,0.084828090743411,1.24045013555341E-06
678730,0.462901117270597,0.084837185642651,1.24493666697756E-06
678731,0.462884831322407,0.084851904638469,1.25042554099952E-06
678732,0.462866017578215,0.084868335597185,1.25658973021414E-06
678733,0.462844637482495,0.084881376239748,1.26185762527875E-06
678734,0.462822115290357,0.08489856112543,1.26847038406375E-06
678735,0.462794231330449,0.08490676395955,1.27262484495017E-06
678736,0.462782216779014,0.084919790309796,1.27734280047642E-06
678737,0.462762910446748,0.084935713835938,1.28337915900056E-06
678738,0.462745633801861,0.084955899155352,1.29061188874902E-06
678739,0.462735410244602,0.084970661931505,1.29576114094032E-06
678740,0.462719854894447,0.084984761092103,1.3010162637217E-06
678741,0.462714207500763,0.085001577668132,1.30653247815138E-06
678742,0.462697672194612,0.085018757486379,1.31279494530734E-06
678743,0.462697443631151,0.085041870384443,1.31993769048044E-06
678744,0.462679794003673,0.085053303595252,1.32449246009747E-06
678745,0.462677220212233,0.085073441152076,1.33085403436484E-06
678746,0.462664376138499,0.085083183622424,1.33460735923796E-06
678747,0.462679932559148,0.085105902309212,1.34070905055683E-06
678748,0.462678517809182,0.085118751108813,1.34475481333718E-06
678749,0.462677327630929,0.085132858653125,1.34917576943838E-06
678750,0.462686368550738,0.08515257727467,1.35473157641952E-06
678751,0.462677659875172,0.085167230088502,1.35975866993876E-06
678752,0.462581645841908,0.085139031893386,1.35665331590928E-06
678753,0.462599159324903,0.085159480980857,1.36194092736908E-06
678754,0.46261218746183,0.085175095826742,1.3659986288217E-06
678755,0.462620958980122,0.085183968446279,1.36822455787389E-06
678756,0.462646038738453,0.085198009869695,1.37109492787113E-06
678757,0.462658893232703,0.085218308905269,1.37660763438463E-06
678758,0.462688730472614,0.085240810044725,1.38181038106255E-06
678759,0.462699354386511,0.08525057344951,1.38420318296362E-06
678760,0.462714613701617,0.08526824717401,1.38876600508375E-06
678761,0.462741073340424,0.085284321572219,1.39218309264111E-06
678762,0.462765831319476,0.085297527179877,1.39481438943267E-06
678763,0.462805408513285,0.085311076180952,1.39668840942742E-06
678764,0.462829870333511,0.085333449786993,1.40216492838796E-06
678765,0.4628673764475,0.085357392190694,1.40736554726795E-06
678766,0.462889406079212,0.085367879131251,1.4093171633589E-06
678767,0.462940164140824,0.085388749189815,1.41279817417184E-06
678768,0.462958324511343,0.085397218565477,1.41435282902114E-06
678769,0.462986547572625,0.085411216264606,1.41702661871079E-06
678770,0.463006827868408,0.085419318991733,1.41834469441493E-06
678771,0.463029128214994,0.085430820399561,1.42059346519563E-06
678772,0.463054087633547,0.085431809193558,1.41944461568011E-06
678773,0.463100928508919,0.085446439860975,1.42122918767029E-06
678774,0.463111039815653,0.085447382802626,1.42093107774466E-06
678775,0.463137982862865,0.085457926808138,1.422614096247E-06
678776,0.463160440322592,0.085454095954855,1.42012430853766E-06
678777,0.463183426053245,0.08546539195941,1.42226979776838E-06
678778,0.463206521600154,0.085464487210097,1.42064543179332E-06
678779,0.463225793170675,0.085462706714568,1.41897367372801E-06
678780,0.463246438088297,0.085466425035855,1.41891809141148E-06
678781,0.463276337014818,0.085467596609916,1.41753790244836E-06
678782,0.463297566956899,0.085468521338848,1.41658652869081E-06
678783,0.463319782243602,0.085471932998312,1.41634488087794E-06
678784,0.463326389167629,0.085468911283664,1.41502795425463E-06
678785,0.463348828620627,0.085469645470317,1.41394735325706E-06
678786,0.46337380566098,0.085473426146537,1.41365866451748E-06
678787,0.463385023132598,0.08547216775694,1.4126170966855E-06
678788,0.463402563853906,0.085465786013368,1.40962685202251E-06
678789,0.463424189092341,0.085472475914463,1.41043078449865E-06
678790,0.463438953491016,0.085463581634302,1.40682723714924E-06
