field.frameNumber,field.x_m,field.y_m,field.z_m
660367,0.463291316030635,0.323306899480012,7.47808551115892E-05
660368,0.463269277218494,0.32332749991842,7.47884932793541E-05
660369,0.463250975515568,0.323349592931742,7.47963741670188E-05
660370,0.46322165736147,0.32336288268547,7.48021812848054E-05
660371,0.46319390922292,0.3233805667427,7.480925242348E-05
660372,0.463179151640762,0.323393557602964,7.48141192095098E-05
660373,0.463152552382781,0.323408335141086,7.482022687888E-05
660374,0.463119428488469,0.323429580965824,7.48287098152889E-05
660375,0.46310574746609,0.323445178725347,7.48343180203004E-05
660376,0.463071574490624,0.32346695891914,7.48430268965317E-05
660377,0.463049999738175,0.323478933985929,7.48479774414501E-05
660378,0.463024276990912,0.323490755835702,7.48531223399018E-05
660379,0.463009238358038,0.323507307665339,7.48591039178015E-05
660380,0.462985715509209,0.32352035869865,7.48644998307402E-05
660381,0.462956471081588,0.323534207907707,7.487047522442E-05
660382,0.462937829994611,0.323550235119269,7.48765048163569E-05
660383,0.462924359463384,0.323574311556531,7.48847161034516E-05
660384,0.462892270487782,0.323578224293404,7.48877921725732E-05
660385,0.462876161705238,0.323587730019709,7.48916626357454E-05
660386,0.462861671254801,0.323594050953437,7.48944564487597E-05
660387,0.46283853104773,0.323606226847057,7.48995601266289E-05
660388,0.462815210902515,0.323608311362304,7.49015614872062E-05
660389,0.462796595149417,0.323617305030062,7.49054200279708E-05
660390,0.462783914323292,0.323622333684679,7.49077098144979E-05
660391,0.462761972351847,0.323630328328448,7.49114539437268E-05
660392,0.462749723797881,0.323639459152878,7.49149839109342E-05
660393,0.462734181890727,0.323632621631739,7.49137800971078E-05
660394,0.462719015147947,0.323641507998554,7.49174046399403E-05
660395,0.462709601742554,0.323643357210046,7.49185233682725E-05
660396,0.462685609339661,0.323651561484439,7.49224515953495E-05
660397,0.462678441792219,0.323654441811762,7.49237575647932E-05
660398,0.462670636496296,0.323654141728805,7.49241196493222E-05
660399,0.462649279243106,0.323652152200626,7.49247499898797E-05
660400,0.462639893891475,0.323652048177787,7.49252645877441E-05
660401,0.462627919538189,0.323652420068508,7.49260767922699E-05
