field.frameNumber,field.x_m,field.y_m,field.z_m
681868,0.416607032237543,0.084080631733279,3.70814028433086E-06
681869,0.416626056966075,0.084056225231843,3.69950366008176E-06
681870,0.416636183165117,0.084015538663453,3.68636359537877E-06
681871,0.416668804444839,0.083989338242235,3.67638163512041E-06
681872,0.416670145760235,0.083958455601604,3.66677740970545E-06
681873,0.416678177752837,0.083922468915006,3.65520906114858E-06
681874,0.416707374179376,0.083891586492065,3.64398237823194E-06
681875,0.416714666914916,0.083859412145446,3.63363304900499E-06
681876,0.416735440414398,0.08383505732086,3.62491050182046E-06
681877,0.41674687681151,0.083798549479792,3.61298309470293E-06
681878,0.416774102335518,0.08377785361002,3.60501337093311E-06
681879,0.416788478671857,0.083743698325807,3.59364038882148E-06
681880,0.416805706988585,0.083718109583298,3.58474372769146E-06
681881,0.416819290356976,0.083691024498654,3.57559781705152E-06
681882,0.416839206944975,0.083662822718522,3.56573854715103E-06
681883,0.416863537073441,0.08364076392065,3.55751706593299E-06
681884,0.416876168863504,0.083618617525325,3.54994997747715E-06
681885,0.416884832093816,0.083592611486129,3.54142350195152E-06
681886,0.416902981960114,0.083575269778235,3.5350170519699E-06
681887,0.416917486994209,0.083554797251409,3.52785717266935E-06
681888,0.416832792196863,0.083488589785773,3.51236810403055E-06
681889,0.416845214607773,0.083473793785861,3.50708052276882E-06
681890,0.416853773645101,0.083464490165838,3.50371216445433E-06
681891,0.416861242200469,0.083448034017361,3.49820104800225E-06
681892,0.416871225013025,0.083436001219563,3.49390791071214E-06
681893,0.416888764485907,0.083431037038245,3.49135500193887E-06
681894,0.41689166640422,0.083427605078547,3.49012734263132E-06
681895,0.41688852144421,0.083415658965983,3.48662562044133E-06
681896,0.416897846868048,0.083409935482533,3.48431695418316E-06
681897,0.416918025973589,0.083409474613926,3.48299938718322E-06
681898,0.416923202431235,0.083408477692912,3.48239035369291E-06
681899,0.416927331606016,0.083407429485516,3.4818265032821E-06
681900,0.416933695776666,0.083406444564271,3.4811519883382E-06
681901,0.416939435320576,0.083412555607754,3.48270268718531E-06
681902,0.416943420607011,0.08341018491559,3.48173928294004E-06
681903,0.416942194158502,0.083409828842666,3.48170088709798E-06
681904,0.41694146547198,0.083407259328257,3.48095073665622E-06
681905,0.416954668383396,0.083420532835848,3.48427604585089E-06
681906,0.416944858588743,0.083419412847488,3.48450198078831E-06
681907,0.416942057175829,0.083421984509085,3.48545841732939E-06
681908,0.416948786402761,0.083427509868596,3.48677080735937E-06
681909,0.416939266065908,0.083424255871106,3.48632162278095E-06
681910,0.416944170638489,0.08342205170839,3.48535603900135E-06
681911,0.416936242130263,0.083424142115704,3.48646267417374E-06
681912,0.416942156606853,0.083425643997503,3.48658143556335E-06
681913,0.416931240130914,0.08341720135008,3.48461307758674E-06
681914,0.416920151063151,0.083419073400902,3.48583645648493E-06
681915,0.416914336136744,0.083420474285504,3.48660728710648E-06
681916,0.4169076691645,0.0834153654138,3.48541974093397E-06
681917,0.416903874894292,0.083409285442164,3.48376531728034E-06
681918,0.416894820864409,0.083396742177086,3.48042359260559E-06
681919,0.41689120077859,0.083393555433008,3.47965147123874E-06
681920,0.416875072910407,0.083394492587697,3.48087997470437E-06
681921,0.416863957792015,0.083389308395427,3.47992829391464E-06
681922,0.416859137087876,0.083378737978174,3.47694853042313E-06
681923,0.416847866437715,0.083376263687961,3.47684180901364E-06
681924,0.416836194183358,0.083374187813855,3.47688137647406E-06
681925,0.416824925201849,0.08336405603875,3.47441252102065E-06
681926,0.416806621040015,0.083354225236298,3.47244629406163E-06
681927,0.416785446224759,0.083346331706409,3.47124485255978E-06
681928,0.416777671626822,0.083339040085119,3.46944853063524E-06
681929,0.416770472896504,0.083334496632968,3.4684663687834E-06
681930,0.416738686664792,0.083326244641545,3.46777245718854E-06
681931,0.416719473206576,0.083320981375786,3.46726810351861E-06
681932,0.41669971842892,0.083316866515954,3.46714951954263E-06
681933,0.416686779730145,0.083312490240566,3.4665532709921E-06
681934,0.416683210654731,0.083317125477488,3.4681909558687E-06
681935,0.416651794535897,0.083300950607143,3.4650315851037E-06
681936,0.416632505062188,0.083305899174094,3.46768161268995E-06
681937,0.416608286345329,0.08329161071525,3.46468488737761E-06
681938,0.416590190253389,0.083286900684139,3.46428609976357E-06
681939,0.416578185087317,0.08328272249058,3.46369657477918E-06
681940,0.416561891550858,0.083282897664759,3.46469968703911E-06
681941,0.416542504732296,0.083274545837943,3.4632527298184E-06
681942,0.41652355961287,0.083270645771659,3.46315323990209E-06
681943,0.416515345627325,0.083269527810885,3.46328684636132E-06
681944,0.416493503038235,0.083267291983954,3.46386948357758E-06
681945,0.416477294488202,0.083265744530699,3.4643362814557E-06
681946,0.416445988850603,0.083263133945233,3.46535453055186E-06
681947,0.416424022247731,0.083252101361011,3.46323093308731E-06
681948,0.416408408288579,0.083253564802171,3.46459184114023E-06
681949,0.416391414883824,0.083245316182607,3.46303730630604E-06
681950,0.416368217094634,0.083232788644614,3.46052428856769E-06
