field.frameNumber,field.x_m,field.y_m,field.z_m
711905,0.078199709907006,0.08224376525164,2.28533311143475E-05
711906,0.078216711979695,0.082236639342924,2.2850142699482E-05
711907,0.078244155926727,0.082226480585552,2.28454105424269E-05
711908,0.078246565536422,0.082217644440975,2.28425445783498E-05
711909,0.078262856654912,0.082208791165236,2.28388647498523E-05
711910,0.078283183273726,0.082199617936915,2.28348511654985E-05
711911,0.078299342240871,0.082192616551818,2.28317502710684E-05
711912,0.078305524969643,0.082180578177534,2.28276767640367E-05
711913,0.078301332302058,0.0821735945317,2.28257667978515E-05
711914,0.078311775376679,0.082171997074883,2.28246657487663E-05
711915,0.078316903875221,0.082162203142881,2.28213459726456E-05
711916,0.07831471180369,0.082160723592283,2.28210172737442E-05
711917,0.078327774646129,0.082150980401583,2.28172509842972E-05
711918,0.078321902232609,0.082150206662069,2.28173543760368E-05
711919,0.078321345080117,0.082148338458798,2.28168105613213E-05
711920,0.078317394886121,0.082158360951089,2.28201322048927E-05
711921,0.078313230606748,0.082146557376995,2.28167338243712E-05
711922,0.078311147859253,0.082143664296003,2.28159627387314E-05
711923,0.078293721242459,0.082142966846248,2.28167626804554E-05
711924,0.078289898612127,0.082147051037081,2.28182451582626E-05
711925,0.078282761001046,0.082153891396782,2.2820770900045E-05
711926,0.078276044075368,0.082168731944934,2.28257398853238E-05
711927,0.078264768170003,0.082162805593262,2.28245686429429E-05
711928,0.078241595914427,0.082167282473048,2.28272993407219E-05
711929,0.078227900802277,0.082176921742601,2.28310704041279E-05
711930,0.078198868762878,0.082184904092774,2.28352237279239E-05
711931,0.078186115623192,0.082174357038895,2.28327132254513E-05
711932,0.078167184891991,0.082184431208149,2.2836923406433E-05
711933,0.07813751680535,0.082183100224059,2.28382409773742E-05
711934,0.07812171785022,0.082195925299481,2.28431172843435E-05
711935,0.07811254827184,0.082206206036172,2.28468226083911E-05
711936,0.078079855133483,0.082200112981753,2.28468474712251E-05
711937,0.078060697988932,0.082209158904945,2.28507536662037E-05
711938,0.078029180881634,0.082208521799055,2.28523929748925E-05
711939,0.078018300204835,0.082217479328351,2.28557898105386E-05
711940,0.077988809224016,0.082217179392469,2.28574151038829E-05
711941,0.077966177677807,0.082209877332516,2.28564809603982E-05
711942,0.077944967189137,0.082213405875754,2.28588048626355E-05
711943,0.07792032873363,0.082215062951485,2.28607511644219E-05
711944,0.077895921923305,0.082218613399243,2.28632680052687E-05
711945,0.077882474585993,0.08221270420033,2.2862228537035E-05
711946,0.077862859412244,0.082220768248765,2.28658585417207E-05
711947,0.077842046777079,0.082221970336115,2.28674416484775E-05
711948,0.077823982874767,0.082227976832072,2.28703466182978E-05
711949,0.077801303890291,0.082228461889855,2.28718172612941E-05
