field.frameNumber,field.x_m,field.y_m,field.z_m
698213,0.031267459062481,0.319636411627536,9.88134881093616E-05
698214,0.03125856668663,0.319644172401266,9.88163999761649E-05
698215,0.031243361772838,0.31964746483438,9.88183012308741E-05
698216,0.031234288749587,0.319649332750406,9.8819405902062E-05
698217,0.031219581175398,0.319657752503431,9.88228597665897E-05
698218,0.031204143237166,0.319658464969361,9.88239787745315E-05
698219,0.031190492970697,0.319664516492216,9.88266405448357E-05
698220,0.031173576973549,0.319668970811552,9.88289998646863E-05
698221,0.031161059109231,0.31966478384811,9.88284374984771E-05
698222,0.031142314743799,0.319668038590652,9.88305332956241E-05
698223,0.031121705193079,0.319670039723879,9.8832351047573E-05
698224,0.031109112519076,0.319679665307189,9.88360536733901E-05
698225,0.031102853792279,0.319682357557781,9.88372486908085E-05
698226,0.031079720384848,0.319672311952766,9.88354975031691E-05
698227,0.0310673392164,0.31967356136243,9.88366040844402E-05
698228,0.031047972678039,0.319673770127217,9.88377965563392E-05
698229,0.031026771868242,0.319670910021081,9.88381492449952E-05
698230,0.031018141203202,0.319678203057514,9.88409015885705E-05
698231,0.030993089823196,0.319676291898739,9.88417712810552E-05
698232,0.030976940656326,0.319679737967508,9.88437749277482E-05
698233,0.030970589752343,0.319678618495418,9.88437995462221E-05
698234,0.030957226980174,0.319677560250704,9.88442514829324E-05
698235,0.030941957938971,0.319673668422187,9.88439404072672E-05
698236,0.030932960938238,0.319675446262057,9.88450128653895E-05
698237,0.030920211918429,0.319673329182455,9.88451024426795E-05
698238,0.030906499607562,0.319665891541043,9.88436069437326E-05
698239,0.030897849438572,0.319670385162088,9.88454969124142E-05
698240,0.03088091147598,0.319672771084654,9.88472194916046E-05
698241,0.030876370204497,0.319666994661981,9.88457022128575E-05
698242,0.030873459738408,0.319673082128436,9.88477494907047E-05
698243,0.030858970553436,0.319675011727638,9.88491886735332E-05
698244,0.03086095759697,0.319676603878171,9.88495640474318E-05
698245,0.030840764510574,0.319673399461343,9.88497518306097E-05
698246,0.030841114370918,0.319679011609906,9.88514625816506E-05
698247,0.030828587154158,0.319684787810512,9.8853974009383E-05
698248,0.030833006020684,0.319687826675753,9.88546539880675E-05
698249,0.030819733952705,0.319696401338108,9.88580720194254E-05
698250,0.030815309338473,0.319701093427359,9.88597770747446E-05
698251,0.030810207637284,0.319710726514635,9.88630456760786E-05
698252,0.030803553575856,0.319715657332387,9.88649542323916E-05
698253,0.030802371803196,0.319725482140557,9.88680536407882E-05
698254,0.030800874064947,0.319734626271563,9.88709614916372E-05
698255,0.030790799503664,0.319749418064909,9.88761110157221E-05
698256,0.030791240471694,0.31976208679081,9.88799931400108E-05
698257,0.030791742033319,0.319773025445536,9.8883338074951E-05
698258,0.030778877719775,0.319783509649622,9.8887321374419E-05
698259,0.030778663126631,0.319791524670842,9.88898061971E-05
698260,0.030768121877514,0.319804441694533,9.8894404611416E-05
698261,0.030762564043585,0.319817345215666,9.88987085833726E-05
698262,0.030771838747761,0.319828666632458,9.8901660561368E-05
698263,0.030758345664561,0.31983756885023,9.89051925043838E-05
698264,0.030752600995477,0.319849338393807,9.89091575714363E-05
698265,0.030760185546974,0.319863350759316,9.89130380515402E-05
698266,0.030753906984305,0.319874086115239,9.89167152101733E-05
698267,0.030746567585406,0.319880514583539,9.89191256539623E-05
698268,0.030732327508259,0.319882318994893,9.89205117108982E-05
698269,0.03073657969055,0.31989657941581,9.89246628127494E-05
698270,0.03073010530379,0.319902998548337,9.89270199905912E-05
698271,0.030722023868199,0.319915881672597,9.8931464667773E-05
698272,0.030715634199471,0.319918032044463,9.89325001639618E-05
698273,0.030710812086928,0.319926686426311,9.89354505862572E-05
698274,0.030709617054399,0.319937681874647,9.89389118645767E-05
698275,0.030696441346686,0.319943841425297,9.89415793148374E-05
698276,0.030695020662061,0.319953247144961,9.89445633669539E-05
698277,0.03068602234462,0.31996038066569,9.89472879215358E-05
698278,0.030685344927705,0.319968860992791,9.89499432320629E-05
698279,0.030694601819112,0.319981637165745,9.89533449833324E-05
698280,0.030698949786884,0.319986979123028,9.89547395058854E-05
698281,0.030690721562692,0.319991899630002,9.89567365748956E-05
698282,0.0306838956523,0.319995236995841,9.89581636231529E-05
698283,0.030689867808251,0.32001030756309,9.89624644374687E-05
698284,0.030678812840747,0.32001672087386,9.89650866323744E-05
698285,0.030678284122623,0.320020754764283,9.89663617284031E-05
698286,0.030675581491119,0.320031728752933,9.89699042025505E-05
698287,0.030676735143671,0.320035342075282,9.89709515732962E-05
698288,0.030671106939513,0.320043590774289,9.89738238121873E-05
698289,0.030666078136533,0.320048583181413,9.89756566975863E-05
698290,0.030667874287075,0.320057811470142,9.89783986427017E-05
698291,0.030671557040847,0.320065148822354,9.89804474151312E-05
698292,0.030669540780808,0.320070760485138,9.89822958399889E-05
698293,0.030676791718951,0.320079629864825,9.89846093412683E-05
698294,0.030674423384173,0.320083492969462,9.89859389115555E-05
698295,0.030667046295727,0.320092423304807,9.89891232790474E-05
698296,0.030671405560714,0.320098178238816,9.89906445310607E-05
698297,0.030663312650094,0.32010363102061,9.89927979044847E-05
698298,0.030663578123493,0.32010643703633,9.89936479878772E-05
698299,0.030665861512741,0.320116893275481,9.89967403269842E-05
698300,0.030654157683188,0.320121054615662,9.89987056718711E-05
698301,0.030654916729704,0.320127752076591,9.90007273650173E-05
698302,0.030653700407251,0.320132816192,9.90023602973067E-05
698303,0.030650522471559,0.320132081641861,9.90023188277567E-05
698304,0.03064855779048,0.320137993317118,9.90042567902694E-05
698305,0.030642570064682,0.320142950955441,9.90061348066229E-05
698306,0.030641280622174,0.320148690633226,9.90079803828148E-05
698307,0.030629717638029,0.32014847656287,9.90085878791458E-05
698308,0.030637256491141,0.320152036121008,9.90092467359482E-05
698309,0.030638325140729,0.320160955468543,9.90119357610064E-05
698310,0.030632428998724,0.32016385912799,9.9013174870155E-05
698311,0.03063393846616,0.320164239474045,9.90132042673064E-05
698312,0.030627671542082,0.320167976875889,9.9014722151014E-05
698313,0.030624906567653,0.320175898856377,9.90173268304861E-05
698314,0.030620289165479,0.320176879802138,9.90178983718559E-05
698315,0.030616327813987,0.320177997469181,9.90184738728361E-05
698316,0.030606853574703,0.320171330240771,9.90169691538756E-05
698317,0.03060215258248,0.320175860809845,9.90186404853932E-05
698318,0.030593396116172,0.320171427810209,9.90177831300398E-05
698319,0.030587558526911,0.32016920224733,9.9017436662352E-05
698320,0.030589032263937,0.320169614533782,9.90174779932906E-05
698321,0.030585669961986,0.320166979055999,9.90168609004694E-05
698322,0.03057808380839,0.320161363959127,9.90155707450979E-05
698323,0.030575822464028,0.320157793905597,9.90146012423421E-05
698324,0.030574838320329,0.320151328989573,9.90126643919398E-05
698325,0.030563868992084,0.3201415244402,9.9010279018541E-05
698326,0.030565758805186,0.32014214773181,9.90103612004689E-05
698327,0.03056330150431,0.320131584997843,9.9007246142202E-05
698328,0.030554702724887,0.320125542746381,9.90058832098795E-05
