field.frameNumber,field.x_m,field.y_m,field.z_m
671712,0.552587055053416,0.082496602293874,-4.70113334438693E-06
671713,0.552590871487482,0.082500211327743,-4.70024240012412E-06
671714,0.552594979527249,0.082498320019983,-4.70106508315693E-06
671715,0.55260617458469,0.082502900430525,-4.70030430188562E-06
671716,0.552621937308052,0.082508739062577,-4.69942146907876E-06
671717,0.552625985600169,0.082506487684724,-4.70035173960603E-06
671718,0.552621272244954,0.082503254679314,-4.70107444922041E-06
671719,0.552630854094008,0.082510195782542,-4.69949151898907E-06
671720,0.552652222355203,0.082514802176077,-4.69931529945011E-06
671721,0.552650809570105,0.082511327052294,-4.70030494686968E-06
671722,0.552674996271245,0.082518369605781,-4.69954143689222E-06
671723,0.552683215688496,0.082518775835387,-4.69989490153866E-06
671724,0.55271288803291,0.082517460747925,-4.70202893104732E-06
671725,0.552729573050854,0.082514933005641,-4.70378052230824E-06
671726,0.552745922295804,0.082509830072336,-4.70630690180274E-06
671727,0.552769407299446,0.082505950807886,-4.70887147530075E-06
671728,0.552781671815716,0.082502359302615,-4.71069370772126E-06
671729,0.552826422948064,0.082503724644239,-4.7128792488027E-06
671730,0.552840990928307,0.082494800545593,-4.71648055294649E-06
671731,0.552856316193236,0.082497486838103,-4.71654461303705E-06
671732,0.552872361132324,0.08248868991365,-4.72019272002022E-06
671733,0.552892797704063,0.082485967197623,-4.72222297631664E-06
671734,0.552925042400579,0.082485308200519,-4.72430446346594E-06
671735,0.552933070687748,0.08247381153312,-4.72831837627918E-06
671736,0.552962532637571,0.082472795034517,-4.73034804748806E-06
671737,0.552974365217236,0.082462944297718,-4.73407584983265E-06
671738,0.552989441725887,0.082456620643378,-4.73690463892451E-06
671739,0.553004849380224,0.082446701992698,-4.74086163387843E-06
671740,0.553024605877475,0.082444393697225,-4.74272444417334E-06
671741,0.553036501473322,0.082437951414471,-4.74540454148409E-06
671742,0.553054039816776,0.082426914231559,-4.7498306697813E-06
671743,0.553054049148755,0.082431017514583,-4.74856550963798E-06
671744,0.553115924395529,0.082388515485367,-4.76527988912956E-06
671745,0.553129436516069,0.082394047706269,-4.7643604777492E-06
671746,0.553136837707376,0.082383601843872,-4.76801373056057E-06
671747,0.553147103003893,0.08238662147148,-4.76768023294216E-06
671748,0.553155309024898,0.0823851207957,-4.76862112336329E-06
671749,0.553170228212643,0.082384486024581,-4.76968594909088E-06
671750,0.553180929561343,0.08238635369964,-4.76973318380702E-06
671751,0.5531831578303,0.082383141883074,-4.77085369826602E-06
671752,0.553193538906397,0.08237827876019,-4.7729584670142E-06
671753,0.553205403114251,0.082381209446792,-4.77274553917217E-06
671754,0.553211835781815,0.082382373201264,-4.77276126070736E-06
671755,0.553229541195301,0.082384030586188,-4.77328133940969E-06
671756,0.553240301421402,0.082383058402573,-4.77420798988826E-06
671757,0.553244548697929,0.082379472589542,-4.77556147226998E-06
671758,0.553261958223451,0.082383116480429,-4.7754515559717E-06
671759,0.553273740973559,0.082387503588393,-4.77478463378755E-06
671760,0.553294572066493,0.082385052601233,-4.77675405236022E-06
671761,0.553306886144606,0.08238691255379,-4.77689760836064E-06
671762,0.553319844511144,0.082390555989027,-4.77652855845889E-06
671763,0.553341006452871,0.082395536621469,-4.77622488270768E-06
671764,0.553355378019182,0.082397393627153,-4.77648919394724E-06
671765,0.553371518017472,0.082395086985497,-4.7781408374914E-06
671766,0.553376729060543,0.082394693991429,-4.77856559744083E-06
671767,0.55338468658273,0.082397684368709,-4.77810669780032E-06
671768,0.553385723121955,0.082388490008735,-4.78100317785612E-06
671769,0.553398784912028,0.082386726333436,-4.78230803580004E-06
671770,0.553404079026985,0.082387827267125,-4.78227681599552E-06
671771,0.553408851497068,0.082382832616485,-4.78409546167402E-06
671772,0.553422158373308,0.082373674486617,-4.7876954978876E-06
671773,0.55342116806061,0.082365090032726,-4.79028578409535E-06
671774,0.553422968433523,0.082356175929666,-4.7931403080459E-06
671775,0.553422306259139,0.082353477977063,-4.79393395091954E-06
671776,0.553427698258388,0.082352232124563,-4.79463232500033E-06
671777,0.553425770257254,0.082343231862096,-4.79729625307845E-06
671778,0.55343041910452,0.082338706613092,-4.7989629058387E-06
671779,0.553431919911891,0.082336258247318,-4.79980555168069E-06
671780,0.55343191249158,0.082329711281696,-4.80182460427248E-06
671781,0.553430431943172,0.082325969227735,-4.80289264265243E-06
671782,0.553428876571341,0.082322694717342,-4.80381210365977E-06
671783,0.553437965946175,0.08231397261444,-4.8070319780269E-06
671784,0.553441808626838,0.08230774407219,-4.80917707262885E-06
671785,0.553436656683697,0.082302195731891,-4.81058842616289E-06
671786,0.553437395857071,0.082296902591069,-4.81226421050751E-06
671787,0.553444081498753,0.082285897951488,-4.81604814439596E-06
671788,0.553450102791822,0.082280146852738,-4.81817286795971E-06
671789,0.553449625824517,0.082270143276071,-4.82123080008945E-06
