%time,field.frameNumber,field.x_m,field.y_m,field.z_m
1690210081496364426,727933,0.1820076635558745,0.20482362154449163,0.0
1690210081496460168,727933,0.18216892755456454,0.20481637572305683,0.0
1690210081496737622,727933,0.18216589231573926,0.20486472511072928,0.0
1690210081497162445,727933,0.18206087517674527,0.20492477076901383,0.0
1690210081497297715,727933,0.18211861144434488,0.20499561679239614,0.0
1690210081497491445,727933,0.18213187971302425,0.20503449267928647,0.0
1690210081497503511,727933,0.18198348437636208,0.20506946073424054,0.0
1690210081497523828,727933,0.18195116912423004,0.20502143707901815,0.0
1690210081497530621,727933,0.18200953968826616,0.20496337944035314,0.0
1690210081497541427,727933,0.18194197118306737,0.2049194666797748,0.0
1690210081505030822,727934,0.18196129006258238,0.20491150911824402,0.0
1690210081505983863,727934,0.18215894596029653,0.2048750350991139,0.0
1690210081506148944,727934,0.18219431146308956,0.20484464561356874,0.0
1690210081506653459,727934,0.18217087955666467,0.20491399441538152,0.0
1690210081506668745,727934,0.18225151056195843,0.20498903882342248,0.0
1690210081506716679,727934,0.18231609838714363,0.20501701659396362,0.0
1690210081506732266,727934,0.18221363458408857,0.20507957738475652,0.0
1690210081506746197,727934,0.18197238059014748,0.20515082257139863,0.0
1690210081506758176,727934,0.1819553345164558,0.20512283386734584,0.0
1690210081506770891,727934,0.18210189109101438,0.20508950545146387,0.0
1690210081512751788,727935,0.18206057295834185,0.20509152728342087,0.0
1690210081514016883,727935,0.18202770732006038,0.20505972928705357,0.0
1690210081514028469,727935,0.18216113576493553,0.20504272448027994,0.0
1690210081514402960,727935,0.1821556592923017,0.20504333548930562,0.0
1690210081514417815,727935,0.18212056969147264,0.20507969611127508,0.0
1690210081514434413,727935,0.18221816452161255,0.20511646163857147,0.0
1690210081514439665,727935,0.18223082684336783,0.20505279094171752,0.0
1690210081514454806,727935,0.18218322732216696,0.2050655974956857,0.0
1690210081514582386,727935,0.1820792000307643,0.20507561934498686,0.0
1690210081514595592,727935,0.18209048114621573,0.20501914727993692,0.0
1690210081520515310,727936,0.1821974797439529,0.20500393413754567,0.0
1690210081521454974,727936,0.18217170627717352,0.20502927536649773,0.0
1690210081521509922,727936,0.18216534233710163,0.20500855220446806,0.0
1690210081522009112,727936,0.18219316195929075,0.20498343176716136,0.0
1690210081522108600,727936,0.18217449695397478,0.20496848313671182,0.0
1690210081522123129,727936,0.1821559415432169,0.2049628384943583,0.0
1690210081522137462,727936,0.18222250302959025,0.20495671987187647,0.0
1690210081522146861,727936,0.18219765508366476,0.2049089411638076,0.0
1690210081522152742,727936,0.182250229765699,0.20489912067636895,0.0
1690210081522196875,727936,0.1823612153535384,0.20489741483253734,0.0
1690210081529687625,727937,0.18236218104161106,0.20492774497368194,0.0
1690210081531025411,727937,0.1824005475812039,0.20493202739388744,0.0
1690210081531397848,727937,0.18239703419048212,0.20497835066346404,0.0
1690210081531411626,727937,0.1823991474992787,0.20496241553070063,0.0
1690210081531683026,727937,0.1822913619859462,0.2049411193188347,0.0
1690210081531731458,727937,0.18223056586247097,0.20493975289487681,0.0
1690210081531752510,727937,0.18226502583081677,0.20489145582926163,0.0
1690210081531769490,727937,0.1822961956684261,0.20484370681539865,0.0
1690210081531783302,727937,0.18226600434335619,0.20483920101236064,0.0
1690210081531795821,727937,0.18235711379257682,0.20480256895601018,0.0
1690210081537400557,727938,0.1824579500204589,0.2047733790842433,0.0
1690210081538445195,727938,0.18249064208309546,0.20479909946350502,0.0
1690210081538571773,727938,0.18237137700498096,0.20486482588120442,0.0
1690210081538975106,727938,0.18239769118789806,0.20491195373538176,0.0
1690210081538983759,727938,0.18236627895014035,0.20490321397587738,0.0
1690210081538996626,727938,0.1821398447675368,0.20489002366829365,0.0
1690210081539012686,727938,0.18202135563471963,0.20486557392086757,0.0
1690210081539042763,727938,0.1820675223714342,0.20482673822307157,0.0
1690210081539069468,727938,0.182148638907815,0.20477664533377726,0.0
1690210081539099750,727938,0.1821409888619025,0.2047744432989681,0.0
1690210081545586608,727939,0.1821696915793952,0.2047230565665346,0.0
1690210081546169585,727939,0.18233478766482142,0.20470934700148619,0.0
1690210081547450103,727939,0.1823547582345068,0.20476203444192012,0.0
1690210081547469005,727939,0.18229135509103145,0.20482469980444484,0.0
1690210081547495482,727939,0.18237055689964726,0.20487723555974902,0.0
1690210081547508115,727939,0.1823457945365809,0.20483423938449294,0.0
1690210081547524114,727939,0.18209491439193465,0.20479592077443778,0.0
1690210081547536537,727939,0.18194066278033919,0.20477042697674702,0.0
1690210081547557575,727939,0.18205155435732304,0.20474295173402096,0.0
1690210081547613740,727939,0.1821581368168736,0.20470602492662268,0.0
1690210081554372015,727940,0.18214810140799065,0.20468330536090096,0.0
