field.frameNumber,field.x_m,field.y_m,field.z_m
652951,0.556295858238655,0.319995924053752,6.83E-05
652952,0.556291859876947,0.319999913244558,6.83E-05
652953,0.556290767192597,0.319999613264111,6.83E-05
652954,0.556280575556301,0.320001686197799,6.83E-05
652955,0.556286036533656,0.320008682077251,6.83E-05
652956,0.556277494362007,0.320011370706009,6.83E-05
652957,0.556275238529699,0.320016653667755,6.83E-05
652958,0.556272935926963,0.320017154402268,6.84E-05
652959,0.556267522506477,0.320017425301532,6.84E-05
652960,0.556265241037237,0.320026002820167,6.84E-05
652961,0.556256562334373,0.320030162935445,6.84E-05
652962,0.556252627368805,0.320032801808599,6.84E-05
652963,0.556254843739347,0.320041267072809,6.84E-05
652964,0.556246986405401,0.320044061356146,6.84E-05
652965,0.556244074712933,0.320047012516834,6.84E-05
652966,0.556237413163646,0.320052499686845,6.84E-05
652967,0.556228377841052,0.320069302308971,6.84E-05
652968,0.556218152522796,0.320073145687257,6.84E-05
652969,0.556213971071626,0.320073979870273,6.84E-05
652970,0.556203042496867,0.32007933157348,6.84E-05
652971,0.556192830794295,0.320088377355466,6.84E-05
652972,0.556192660012935,0.32008323870359,6.84E-05
652973,0.556172281359361,0.320092888285733,6.84E-05
652974,0.556161256994346,0.320101960194738,6.84E-05
652975,0.556153033971593,0.320106429038834,6.84E-05
652976,0.556143291074795,0.320107803700976,6.84E-05
652977,0.55612821944206,0.320118436928256,6.84E-05
652978,0.556116234602519,0.32010762506518,6.84E-05
652979,0.556100702101555,0.320126391958925,6.84E-05
652980,0.556083507586037,0.320132547234921,6.84E-05
652981,0.556059027661802,0.320129761980821,6.84E-05
652982,0.556040380543201,0.320142663797597,6.84E-05
652983,0.556028592745043,0.320142837140619,6.84E-05
652984,0.55600694110127,0.320155082648647,6.84E-05
652985,0.555998013398787,0.320161176283534,6.84E-05
652986,0.55597388088362,0.320175084989614,6.84E-05
652987,0.555957689976487,0.320185668607944,6.84E-05
652988,0.555946251454119,0.320189913835042,6.84E-05
652989,0.555928459957687,0.320194167419767,6.84E-05
652990,0.555915311405959,0.3202037693527,6.84E-05
652991,0.555892718179132,0.320220217557274,6.84E-05
652992,0.55588247642378,0.320222107492255,6.84E-05
652993,0.555872090726164,0.320227188276453,6.84E-05
652994,0.555854438412866,0.32023648278204,6.84E-05
652995,0.55583954775136,0.320244855953455,6.84E-05
652996,0.55582071956501,0.320244896057263,6.84E-05
652997,0.555805267559416,0.320252175532182,6.84E-05
652998,0.555803227580618,0.320253291070618,6.85E-05
652999,0.555792533340675,0.320260087326065,6.85E-05
653000,0.555774251149332,0.320272777551884,6.85E-05
653001,0.55575731078759,0.320274556829165,6.85E-05
653002,0.555752970610479,0.320286911464098,6.85E-05
653003,0.555743682313644,0.320284300116688,6.85E-05
653004,0.555735147411111,0.320291940224731,6.85E-05
653005,0.555723216522445,0.320300240454773,6.85E-05
653006,0.555716544291456,0.320307032451072,6.85E-05
653007,0.555704901425218,0.32030809340541,6.85E-05
653008,0.555691455548021,0.320307422199998,6.85E-05
653009,0.555691998169884,0.320317368599671,6.85E-05
653010,0.555686477717284,0.320317302911974,6.85E-05
653011,0.555678032021372,0.320320267878044,6.85E-05
653012,0.555675989582072,0.320317121592574,6.85E-05
653013,0.555666817117684,0.320319911379393,6.85E-05
653014,0.555656116353003,0.320319737687326,6.85E-05
653015,0.555649905157842,0.320316476181715,6.85E-05
653016,0.555638889886676,0.32032329237308,6.85E-05
653017,0.555639605730833,0.320322278295575,6.85E-05
653018,0.555629845335881,0.320318181486242,6.85E-05
653019,0.555626909423341,0.320312223875635,6.85E-05
653020,0.555621951821089,0.320307823345901,6.85E-05
653021,0.555607143144662,0.320310195021553,6.85E-05
653022,0.555605391235049,0.320302962735521,6.85E-05
653023,0.555602178767461,0.320294890073688,6.85E-05
653024,0.555589933165066,0.320287037238724,6.85E-05
653025,0.55557457131498,0.320282873796489,6.85E-05
653026,0.555560792198388,0.320279370383721,6.85E-05
653027,0.555556015571329,0.320273431432381,6.85E-05
653028,0.555543479781239,0.320259114634558,6.85E-05
653029,0.555538350559579,0.320259138957128,6.85E-05
653030,0.555524603013553,0.320253684849013,6.85E-05
653031,0.555521658682478,0.320239919687425,6.85E-05
653032,0.55550673408854,0.320227258428347,6.85E-05
653033,0.555496677827566,0.320219145628573,6.85E-05
653034,0.555479287133062,0.320202868905027,6.85E-05
653035,0.555474168416523,0.320201468585733,6.85E-05
653036,0.555459262868239,0.320190315121153,6.85E-05
653037,0.555458356292107,0.320176456838022,6.84E-05
653038,0.555439041439586,0.320160752984243,6.84E-05
653039,0.555429537904333,0.320157341014516,6.84E-05
653040,0.55541549087473,0.32014855072949,6.84E-05
653041,0.555403447427127,0.320142080509104,6.84E-05
653042,0.555402848021154,0.320124781808799,6.84E-05
653043,0.555391679296027,0.320118204736136,6.84E-05
653044,0.555380762657723,0.320112524744744,6.84E-05
653045,0.555376692264259,0.32011168728741,6.84E-05
653046,0.555361111074563,0.320099588181215,6.84E-05
653047,0.555353977860531,0.320090559144665,6.84E-05
653048,0.555345522709757,0.320089502715413,6.84E-05
653049,0.555344607421453,0.320076349556504,6.84E-05
653050,0.555330453738183,0.320074676334945,6.84E-05
653051,0.555319548005934,0.320067971474287,6.84E-05
653052,0.555311824840054,0.320066108869379,6.84E-05
653053,0.555307642522422,0.320065708413849,6.84E-05
653054,0.555295740286449,0.320068774056212,6.84E-05
653055,0.555290783529674,0.320067650110322,6.84E-05
653056,0.555284603933331,0.320070030536946,6.84E-05
653057,0.555277301183261,0.320077061199695,6.84E-05
653058,0.555276707572462,0.320076944477241,6.84E-05
653059,0.555274030582456,0.320081299586154,6.84E-05
653060,0.555273761072124,0.320086341942396,6.84E-05
653061,0.555277821007968,0.320090027183823,6.84E-05
653062,0.555270512893513,0.320094515715084,6.84E-05
653063,0.555271019580641,0.320098254699329,6.84E-05
653064,0.5552678836331,0.320107206458463,6.84E-05
653065,0.555268441098737,0.320113163458493,6.84E-05
653066,0.555283930242616,0.320120158492302,6.84E-05
653067,0.555273263926316,0.320133538944874,6.84E-05
653068,0.555279839582754,0.320139745972356,6.84E-05
653069,0.555273074255173,0.320148880610358,6.84E-05
653070,0.555273685369195,0.320158429338519,6.85E-05
653071,0.555276370544148,0.320167816362336,6.85E-05
653072,0.555280489656491,0.320181546822387,6.85E-05
653073,0.555280661914684,0.320191473951289,6.85E-05
653074,0.555283558501515,0.320199870280663,6.85E-05
653075,0.555289390454719,0.32020778941781,6.85E-05
653076,0.555301942058638,0.320217894133256,6.85E-05
653077,0.555308080857133,0.320218282884788,6.85E-05
653078,0.555312837613554,0.320222195786094,6.85E-05
653079,0.555321922262004,0.320223900681443,6.85E-05
653080,0.555327567703261,0.320230311716443,6.85E-05
653081,0.555334423479833,0.320230135106823,6.85E-05
653082,0.555341118899721,0.32022721141914,6.85E-05
653083,0.555345209860919,0.320235923070763,6.85E-05
653084,0.555352017461051,0.320232288410371,6.85E-05
653085,0.555363076318687,0.320227160479518,6.85E-05
653086,0.55536861753358,0.320235984355947,6.85E-05
653087,0.555383468144469,0.320234280742502,6.85E-05
653088,0.555374692307083,0.320225825350022,6.85E-05
653089,0.555372539718675,0.320234882599357,6.85E-05
653090,0.555374783331302,0.320237923241234,6.85E-05
653091,0.555372701895484,0.320240363066155,6.85E-05
653092,0.555384307040199,0.320231140531879,6.85E-05
653093,0.555395694589213,0.320222993973121,6.85E-05
653094,0.555392944027612,0.320221148460942,6.85E-05
653095,0.555399983354232,0.320218739480731,6.85E-05
653096,0.555405927732865,0.320215728684791,6.85E-05
653097,0.555410653378425,0.320215950333828,6.85E-05
653098,0.555422553442164,0.320204287661025,6.85E-05
653099,0.555426998251602,0.320194362884108,6.85E-05
653100,0.555431569478884,0.320186843203913,6.85E-05
653101,0.555438926703858,0.320174422543786,6.84E-05
653102,0.55544133381221,0.320169776933913,6.84E-05
653103,0.555441058151546,0.320161708665911,6.84E-05
653104,0.555439028921909,0.320148743553784,6.84E-05
653105,0.555440120443874,0.320144197043145,6.84E-05
653106,0.555442843053225,0.320129561175138,6.84E-05
653107,0.555439226362923,0.320122759893418,6.84E-05
653108,0.55543519318772,0.320111540783543,6.84E-05
653109,0.555442078804651,0.320098449393426,6.84E-05
653110,0.555438159464853,0.32009330593454,6.84E-05
653111,0.555435160827421,0.320075494542498,6.84E-05
653112,0.555440603472313,0.320062696423222,6.84E-05
653113,0.555443936227423,0.320056692762613,6.84E-05
653114,0.555451011304521,0.320040837797427,6.84E-05
653115,0.555444483718927,0.320021933836956,6.84E-05
653116,0.555444939835538,0.320016209805893,6.84E-05
653117,0.55544584162311,0.32000226810543,6.84E-05
653118,0.555445281556599,0.319989951911488,6.84E-05
653119,0.555451283971781,0.31997715679324,6.84E-05
653120,0.555439260155735,0.319970987454325,6.84E-05
653121,0.555435509666714,0.319967855937344,6.84E-05
653122,0.555430551873226,0.319960090831408,6.84E-05
653123,0.555428123606493,0.319955749441572,6.84E-05
653124,0.555430065740245,0.319938413856356,6.84E-05
653125,0.555422174579502,0.319931937191734,6.84E-05
653126,0.555413552054168,0.31992596196983,6.84E-05
653127,0.555407568949591,0.319924436020341,6.84E-05
653128,0.555402389172868,0.319925625125003,6.84E-05
653129,0.555404610411264,0.319911941219424,6.84E-05
653130,0.555404043540557,0.319917562469495,6.84E-05
653131,0.555395091793497,0.319914648387334,6.84E-05
653132,0.555389604201538,0.319918693555147,6.84E-05
653133,0.555379293996707,0.319912445537577,6.84E-05
653134,0.555369461278705,0.319910938465911,6.84E-05
653135,0.555371905682408,0.319908796676432,6.84E-05
653136,0.55536689761217,0.319906768671927,6.84E-05
653137,0.555367290617671,0.319908523838285,6.84E-05
653138,0.555361904208946,0.319901812836797,6.84E-05
653139,0.555351806873724,0.319902006043444,6.84E-05
653140,0.55535313667674,0.319897400896014,6.84E-05
653141,0.555347225758939,0.319898944385974,6.84E-05
653142,0.555347205640557,0.319899313692941,6.84E-05
653143,0.555345321382505,0.31988894270313,6.84E-05
653144,0.555337991038141,0.319899247653122,6.84E-05
653145,0.555340562224585,0.319884798508692,6.84E-05
653146,0.555339265585056,0.319882032724164,6.84E-05
653147,0.555324200285332,0.319885291061254,6.84E-05
653148,0.555322105834981,0.319875476142386,6.84E-05
653149,0.555314493015578,0.319881093514801,6.84E-05
653150,0.55531197872833,0.319882996975709,6.84E-05
653151,0.555313045537466,0.319882525737605,6.84E-05
653152,0.555290479037028,0.319891362047139,6.84E-05
653153,0.555289769569065,0.319894654583308,6.84E-05
653154,0.555280585851946,0.31989434363184,6.84E-05
653155,0.555283441618152,0.319895819276783,6.84E-05
653156,0.555279954736784,0.319900018985803,6.84E-05
653157,0.555283016110287,0.319898000461516,6.84E-05
653158,0.555274355619442,0.319900664105141,6.84E-05
653159,0.55526009809078,0.319906892223281,6.84E-05
653160,0.555251678838631,0.319917864296299,6.84E-05
653161,0.555249911505853,0.319917089537125,6.84E-05
653162,0.555245324223686,0.319923005945131,6.84E-05
653163,0.555241867058692,0.319936420168696,6.84E-05
653164,0.555236105023788,0.319944652085297,6.84E-05
653165,0.55522538264342,0.319952305632235,6.84E-05
653166,0.555224172704896,0.31996926790089,6.84E-05
653167,0.555222550087221,0.319975392566771,6.84E-05
653168,0.555211861980396,0.319981554822173,6.84E-05
653169,0.555202590529242,0.319998812467763,6.84E-05
653170,0.555198298226786,0.320013913495106,6.84E-05
653171,0.555192229465596,0.32003211606482,6.84E-05
653172,0.555178034270784,0.320051075189498,6.84E-05
653173,0.555170851005451,0.32006502236893,6.84E-05
653174,0.5551621683042,0.320084605352226,6.84E-05
653175,0.555153675947865,0.320094290312369,6.84E-05
653176,0.555148548327236,0.320105501286255,6.84E-05
653177,0.555137014649556,0.320124172612654,6.84E-05
653178,0.555140112342836,0.320142002740239,6.85E-05
653179,0.555136628355311,0.320149773165534,6.85E-05
653180,0.555126312225987,0.320169546418782,6.85E-05
653181,0.555118048725432,0.320180586519263,6.85E-05
653182,0.555113008350775,0.32019936307397,6.85E-05
653183,0.555109196582611,0.320213493514126,6.85E-05
653184,0.555105307432426,0.320224545342743,6.85E-05
653185,0.555099855468981,0.320238994149184,6.85E-05
653186,0.555098361790277,0.320259782408894,6.85E-05
653187,0.555097897308001,0.320277812264966,6.85E-05
653188,0.555087318688809,0.320285409195939,6.85E-05
653189,0.555082328459994,0.320303311862937,6.85E-05
653190,0.555074002197734,0.320312996247485,6.85E-05
653191,0.555073916022907,0.320334372137961,6.85E-05
653192,0.555068125796825,0.320342817548376,6.85E-05
653193,0.555075423534405,0.320357215715169,6.85E-05
653194,0.555064556029384,0.320367276541525,6.85E-05
653195,0.555060660919995,0.320376192165791,6.85E-05
653196,0.555056101690346,0.32039741383612,6.85E-05
653197,0.555055495250995,0.320409707672941,6.85E-05
653198,0.55504938110675,0.320425187893152,6.85E-05
653199,0.555044653666378,0.320430541527877,6.85E-05
653200,0.555034472244348,0.320443061330615,6.86E-05
653201,0.555028496046312,0.320450226381896,6.86E-05
653202,0.555008219765788,0.320456929259797,6.86E-05
653203,0.555004761845091,0.320464516847223,6.86E-05
653204,0.55500036904591,0.320473537707055,6.86E-05
653205,0.554995672423581,0.320483873862803,6.86E-05
653206,0.554991588365269,0.32048990639596,6.86E-05
653207,0.554985986541903,0.320498346772089,6.86E-05
653208,0.554983940243442,0.320500422789743,6.86E-05
653209,0.55497926826126,0.32050252870615,6.86E-05
653210,0.554973712206297,0.320504869301538,6.86E-05
