field.frameNumber,field.x_m,field.y_m,field.z_m
656990,0.512019958261613,0.32022207075082,7.10E-05
656991,0.512038065873787,0.32023054955946,7.10E-05
656992,0.512050428421144,0.320238020255914,7.10E-05
656993,0.512062357605026,0.320247486038027,7.10E-05
656994,0.51207610823947,0.320255323538456,7.10E-05
656995,0.512090542614949,0.320262441847754,7.10E-05
656996,0.512093516558073,0.320268505607914,7.10E-05
656997,0.512098390359802,0.320285869107663,7.10E-05
656998,0.512106196928878,0.320294262049195,7.10E-05
656999,0.512098962061644,0.320308346553559,7.10E-05
657000,0.51210887130878,0.320314559157621,7.10E-05
657001,0.512101827562347,0.320335316633358,7.10E-05
657002,0.512105093876813,0.320342296624657,7.10E-05
657003,0.512098588464379,0.32035648160392,7.10E-05
657004,0.512092383297875,0.320370397575579,7.10E-05
657005,0.512085695968899,0.320393052046298,7.10E-05
657006,0.51207037840517,0.320396054142691,7.10E-05
657007,0.512058655457757,0.32041466757223,7.10E-05
657008,0.512043693016297,0.320430581992459,7.11E-05
657009,0.512029150896875,0.320441158214861,7.11E-05
657010,0.512010004178368,0.320457264465448,7.11E-05
657011,0.511990607932643,0.320470788346465,7.11E-05
657012,0.511975545129067,0.320485549603507,7.11E-05
657013,0.511950278275158,0.32048775720897,7.11E-05
657014,0.51192768243942,0.320513623790809,7.11E-05
657015,0.511903538652858,0.32052253177784,7.11E-05
657016,0.511885496893348,0.320542588189762,7.11E-05
657017,0.511855497379889,0.320556437838823,7.11E-05
657018,0.511831283728708,0.320578372142546,7.11E-05
657019,0.511806988756436,0.320600001952983,7.11E-05
657020,0.511774625016695,0.3206158700457,7.11E-05
657021,0.511745175896192,0.320628810674964,7.11E-05
657022,0.511721270077073,0.320650350738976,7.11E-05
657023,0.511688341078465,0.320657913401871,7.11E-05
657024,0.511656312325843,0.32067578991443,7.12E-05
657025,0.511632630749834,0.320694886962488,7.12E-05
657026,0.511600494206993,0.320705735330034,7.12E-05
657027,0.511567334691704,0.320724796112833,7.12E-05
657028,0.511531526768785,0.320736069299896,7.12E-05
657029,0.511507038612584,0.320742242736994,7.12E-05
657030,0.511474161258271,0.320750617942164,7.12E-05
657031,0.511453311616597,0.320759711556837,7.12E-05
657032,0.511418956893784,0.320771718882255,7.12E-05
657033,0.511387797364731,0.320778942522575,7.12E-05
657034,0.511358332442948,0.320777703259099,7.12E-05
657035,0.51131812754295,0.320784623617954,7.12E-05
657036,0.511284700030387,0.320801415720714,7.12E-05
657037,0.511253148512949,0.320802511879208,7.12E-05
657038,0.51122652044878,0.320812030326412,7.12E-05
657039,0.511195035368386,0.32081417707295,7.12E-05
657040,0.511171945010577,0.320817100439796,7.12E-05
657041,0.51114177655148,0.320822510273438,7.12E-05
657042,0.511124650607867,0.320816962552407,7.12E-05
657043,0.511089538240741,0.320816398127123,7.12E-05
657044,0.51106109925782,0.320821064959715,7.12E-05
657045,0.511038643882756,0.320819206252444,7.12E-05
657046,0.511011902315785,0.32081442505826,7.12E-05
657047,0.510986781126611,0.320806817804928,7.12E-05
657048,0.510958164692571,0.320810742288406,7.12E-05
657049,0.510932563864834,0.320805220429275,7.12E-05
657050,0.510901659482083,0.320809055184695,7.12E-05
657051,0.510875084594874,0.320800826873279,7.12E-05
657052,0.510848097435908,0.320797374955825,7.12E-05
657053,0.510828664192638,0.320788887324062,7.12E-05
657054,0.51079440105625,0.32078464555655,7.12E-05
657055,0.510765434760468,0.320784094390415,7.12E-05
657056,0.510737721063126,0.320769518434833,7.12E-05
657057,0.510714717314291,0.320767846830364,7.12E-05
657058,0.510686211242184,0.320760116388923,7.12E-05
657059,0.510659263145072,0.320754919428361,7.12E-05
657060,0.510632075866535,0.320741196675364,7.12E-05
657061,0.510603033297662,0.320733101392035,7.12E-05
657062,0.510582804595832,0.320711881232084,7.12E-05
657063,0.510556025189097,0.320709498167816,7.12E-05
657064,0.510537713024319,0.320700757605096,7.12E-05
657065,0.510513971226694,0.32068566436817,7.12E-05
657066,0.5104905571986,0.320677275926901,7.12E-05
657067,0.510459632160339,0.320665753467852,7.12E-05
657068,0.510444135308035,0.320657963258108,7.12E-05
657069,0.510418862980041,0.320652299989933,7.12E-05
657070,0.510406594086182,0.320650102273481,7.12E-05
657071,0.510383890600478,0.320640508678814,7.12E-05
657072,0.510371722436446,0.320639372944739,7.12E-05
657073,0.510362874428677,0.320634911987308,7.12E-05
657074,0.510345119396239,0.320627809439093,7.12E-05
657075,0.510327534491864,0.320624627734128,7.12E-05
657076,0.510329068934632,0.320624531561269,7.12E-05
657077,0.510316382543184,0.320619997582589,7.12E-05
657078,0.510301217618068,0.320619103431043,7.12E-05
657079,0.510299486686562,0.320618346140355,7.12E-05
657080,0.510296931683026,0.320608240012236,7.12E-05
657081,0.510282331440257,0.320607732499074,7.12E-05
657082,0.51028943129817,0.320598911403881,7.12E-05
657083,0.510292549859546,0.320601707016384,7.12E-05
657084,0.510289497002195,0.320597235391618,7.12E-05
657085,0.510286132334488,0.320592965195577,7.12E-05
657086,0.510287405009312,0.320595070152988,7.12E-05
657087,0.510289008478096,0.320596490695547,7.12E-05
657088,0.510292663988921,0.32058966084442,7.12E-05
657089,0.510300965837826,0.320596191471827,7.12E-05
657090,0.510296438314826,0.320596674430788,7.12E-05
657091,0.510300985327024,0.320599576295572,7.12E-05
657092,0.510307676489401,0.320604065469317,7.12E-05
657093,0.510316496552399,0.32060322702334,7.12E-05
657094,0.510317439826769,0.32060788448452,7.12E-05
657095,0.510323388524729,0.320613742675377,7.12E-05
657096,0.510333996641137,0.320616871496814,7.12E-05
657097,0.510335792141305,0.320622707525882,7.12E-05
657098,0.510349454028192,0.320633285960491,7.12E-05
657099,0.510358338751468,0.320639305489937,7.12E-05
657100,0.510375063051248,0.320639170721031,7.12E-05
657101,0.510380864120262,0.320645075490644,7.12E-05
657102,0.510395979976884,0.320645011889914,7.12E-05
657103,0.510400320245087,0.320648356352975,7.12E-05
657104,0.510410663308971,0.320651944274271,7.12E-05
657105,0.510423602869128,0.320654148941565,7.12E-05
657106,0.510425514566171,0.32065565019796,7.12E-05
657107,0.510445836501947,0.320651402223308,7.12E-05
657108,0.51044992575779,0.320650017039486,7.12E-05
657109,0.510461504457101,0.320651459580175,7.12E-05
657110,0.510475208436693,0.320643880210108,7.12E-05
657111,0.510476652090723,0.32064551736772,7.12E-05
657112,0.510479531205722,0.320642999474636,7.12E-05
657113,0.51049313137674,0.320641696807895,7.12E-05
657114,0.510495103911954,0.320633799463283,7.12E-05
657115,0.510496281011729,0.320635092805343,7.12E-05
657116,0.510501630927354,0.320625135206032,7.12E-05
657117,0.510504878518392,0.320627095211096,7.12E-05
657118,0.510501530551395,0.320619925970006,7.12E-05
657119,0.51050060473565,0.320622254454648,7.12E-05
657120,0.510492072241382,0.320616810243921,7.12E-05
657121,0.510491107994174,0.320616567224127,7.12E-05
657122,0.510486251042223,0.320611334040242,7.12E-05
657123,0.510473368921977,0.320614109544179,7.12E-05
657124,0.510470949765152,0.320612699922942,7.12E-05
657125,0.510462423091694,0.320608261231048,7.12E-05
657126,0.510445581821431,0.320610199590093,7.12E-05
657127,0.510438969751828,0.320612183008003,7.12E-05
657128,0.510422676531359,0.320610231757825,7.12E-05
657129,0.510407565388055,0.320608185270209,7.12E-05
657130,0.510397232296157,0.320611158627587,7.12E-05
657131,0.510392626082011,0.320607979441426,7.12E-05
657132,0.510375045963259,0.320610686227931,7.12E-05
657133,0.510360879089398,0.320606243673972,7.12E-05
657134,0.510348342411775,0.320604633013196,7.12E-05
657135,0.510331018545415,0.320607815393176,7.12E-05
657136,0.510314844286676,0.320605023013162,7.12E-05
657137,0.510312057530934,0.320597195062399,7.12E-05
657138,0.510296582878874,0.320601035759405,7.12E-05
657139,0.510287678524893,0.320593908660009,7.12E-05
657140,0.510273176600165,0.32059147895996,7.12E-05
657141,0.510262876077018,0.320588437934395,7.12E-05
657142,0.510256480687201,0.320586174623345,7.12E-05
657143,0.51024470047212,0.320586159757613,7.12E-05
657144,0.510239615887557,0.320589200122153,7.12E-05
657145,0.510227660829897,0.320586279031539,7.12E-05
657146,0.510221752399485,0.320589010559396,7.12E-05
657147,0.510218852191347,0.320595864460861,7.12E-05
657148,0.510210279046217,0.320596241649554,7.12E-05
657149,0.510200917069754,0.320597893134861,7.12E-05
657150,0.510198763367182,0.320605276570708,7.12E-05
657151,0.510191137497705,0.320617332991573,7.12E-05
657152,0.51018349991845,0.320623451123224,7.12E-05
657153,0.510174109073507,0.320629439437011,7.12E-05
657154,0.510172623725467,0.320635016226232,7.12E-05
657155,0.510177813969023,0.320642606159843,7.12E-05
657156,0.510161409559919,0.320648649894393,7.12E-05
657157,0.51015945009176,0.320658892161534,7.12E-05
657158,0.510156662124991,0.320669477983891,7.12E-05
657159,0.510143948687304,0.32067602554341,7.12E-05
657160,0.510152305274942,0.320681529396019,7.12E-05
657161,0.510143622687222,0.320698222089615,7.12E-05
657162,0.510140709783959,0.320702707823103,7.12E-05
657163,0.510133856470014,0.320708967953333,7.13E-05
657164,0.510130678491421,0.320712850403711,7.13E-05
657165,0.51012577325826,0.32071818172331,7.13E-05
657166,0.510121337224003,0.32072254994938,7.13E-05
657167,0.510106823445272,0.320727677264503,7.13E-05
657168,0.510098401151845,0.320733502935833,7.13E-05
657169,0.510093155653411,0.320738653633963,7.13E-05
657170,0.510087185580492,0.320751596282522,7.13E-05
657171,0.510065646349656,0.320759975871383,7.13E-05
657172,0.51005027664852,0.320764568482296,7.13E-05
657173,0.510034337546299,0.320775726628816,7.13E-05
657174,0.510018945934122,0.320783033080628,7.13E-05
657175,0.509999722812614,0.320791182694828,7.13E-05
657176,0.509980386748689,0.320802812568013,7.13E-05
657177,0.509966679557687,0.32081158517472,7.13E-05
657178,0.509937657589917,0.320827922798862,7.13E-05
657179,0.509923300121874,0.320842729785618,7.13E-05
657180,0.509894547194157,0.320849998982773,7.13E-05
657181,0.509871864404458,0.320864846306683,7.13E-05
657182,0.509847876687954,0.320871935740528,7.13E-05
657183,0.509832161568003,0.320880729509552,7.13E-05
657184,0.509794678860496,0.320893190828484,7.13E-05
657185,0.509768053055053,0.320906899773237,7.13E-05
