field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
707010,0.1417191694127307,0.08183810231059414,0.478726025060709,,,707010,0.12836084917913687,0.08375879137591186,0.11337689723461064
707011,0.14179236781172144,0.08182708362759851,0.4787198945993967,,,707011,0.1283807767469469,0.08375610100499845,0.11337276229053535
707012,0.1418631942602982,0.0818180544575544,0.4787195134301647,,,707012,0.12838767170944584,0.0837649128021316,0.11337482823027395
707013,0.1419266536545814,0.08180995658145994,0.4787132963527302,,,707013,0.1283949029895987,0.0837550710890973,0.1133706801378511
707014,0.14198683128484224,0.08180219368488695,0.47870967360661226,,,707014,0.1283939503459227,0.0837520677170228,0.1133693520593202
707015,0.14204083712532184,0.0817943045075369,0.4787069864872312,,,707015,0.12840479195592142,0.08375379963834689,0.11336832494124865
707016,0.1420906208547834,0.08178593688061145,0.47870485217883285,,,707016,0.12840673094396796,0.08375406114578621,0.11336802593074555
707017,0.142132698106495,0.08178273158227335,0.4787031688931812,,,707017,0.1284126454765696,0.08374993616868709,0.11336769397843
707018,0.14217385906186364,0.08178314377205441,0.47870156157740473,,,707018,0.1284187310190007,0.08375041070020756,0.11336740593000635
707019,0.142211913257377,0.08178471599725325,0.47869944247167195,,,707019,0.12842456683877734,0.08375164060168941,0.1133664994517828
707020,0.1422475725496654,0.081789814265249,0.4786996050768013,,,707020,0.12843186834435966,0.0837539909223793,0.11336771857274774
707021,0.14227641916591488,0.08179913068942166,0.4786983933926577,,,707021,0.12843613071681848,0.08375551028600589,0.113367395578676
707022,0.14230264223627165,0.08181498465042965,0.47869808077615594,,,707022,0.1284410670325994,0.0837656648452492,0.1133678595394096
707023,0.1423276941933635,0.08183422656877425,0.4786942674677048,,,707023,0.12844165603116325,0.08376301929765476,0.11336485902649196
707024,0.14235124319615122,0.08185889201751159,0.47869523243496614,,,707024,0.12844345368966859,0.08376943062733955,0.11336655548432856
707025,0.1423728619319013,0.08188756648203704,0.47869631296631004,,,707025,0.1284583694860998,0.0837735172950729,0.11336776349508945
707026,0.1423916774213692,0.08191832182889365,0.4786958993323699,,,707026,0.1284577984174019,0.0837758236341726,0.11336794300793834
707027,0.1424055108835398,0.0819509240010583,0.47869689470807564,,,707027,0.1284611350129167,0.08377973026141665,0.1133691941179336
707028,0.1424170169218603,0.08198709736316705,0.4786996587507587,,,707028,0.12846454172456945,0.08379112218220995,0.11337214418395135
707029,0.14242756408574775,0.08202552750550154,0.4786967509785308,,,707029,0.12845916939408394,0.08379062331985646,0.113369654589906
