field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
694066,0.07793043975782635,0.31144407392141743,0.479991260752325,,,694066,0.07882684144640525,0.31731580145729577,0.11444121185478115
694067,0.07805139284285155,0.3114713079321847,0.47999164354888246,,,694067,0.07883365656767191,0.3173183343828109,0.11444093664983934
694068,0.078168147833023,0.3115084857072831,0.4799928455464506,,,694068,0.07884883987024649,0.3173298567123932,0.11444152593836746
694069,0.0782747322946715,0.3115559610079353,0.4799970757324304,,,694069,0.0788663517943928,0.3173374477046062,0.11444496813738
694070,0.07837585676304595,0.3116131528166262,0.47999786810641526,,,694070,0.07888075221154495,0.31734581022295866,0.11444486143175085
694071,0.07847208949166434,0.31168022925408784,0.4799982506927377,,,694071,0.0788960587763674,0.31735336062842906,0.11444421255378526
694072,0.07856265774432114,0.311754625704477,0.4800012977556589,,,694072,0.0789074112019799,0.31736609465642945,0.1144462245717482
694073,0.07864120598629665,0.31183996519530655,0.4800011795259638,,,694073,0.07891943855846255,0.31737265250806823,0.11444484880937694
694074,0.0787163559826356,0.3119335831884341,0.47999865620254534,,,694074,0.07892482271037354,0.3173851785337142,0.11444106071442756
694075,0.07878053472722735,0.31203062820596067,0.48000456471144737,,,694075,0.07893644500958255,0.31739220821701786,0.11444561170795661
694076,0.0788363684055057,0.3121369488263955,0.4800056769478188,,,694076,0.0789438020025301,0.3174072210748989,0.11444537869636964
694077,0.07888643082062449,0.3122489160431914,0.4800053654204045,,,694077,0.0789399049579272,0.3174195332546744,0.1144436321558184
694078,0.07892801965976196,0.3123711526020885,0.48000533767817866,,,694078,0.07894832843144775,0.31743159855108705,0.1144420593752416
694079,0.07895861812254751,0.31249795774049427,0.48000305772772023,,,694079,0.078953435036268,0.31744976014660886,0.11443829110584505
694080,0.07898505167125255,0.31263359543157887,0.48000820582058457,,,694080,0.0789545487929404,0.3174648238237884,0.1144418270724339
694081,0.0790024432674552,0.31277161108425683,0.4800151678375568,,,694081,0.0789588284292561,0.3174838854177632,0.11444723771021195
694082,0.0790108239217236,0.31291703620894756,0.4800185695085438,,,694082,0.07896202774512764,0.3175083717970201,0.1144491011093211
694083,0.07901077420951255,0.3130659933510238,0.48001696100020874,,,694083,0.07896290913888435,0.31751891531683774,0.1144457802923459
694084,0.07900558113541176,0.3132146938124572,0.48001798110393695,,,694084,0.0789668238851767,0.31754582122196773,0.11444533606265694
694085,0.07899401322407125,0.31336295353395754,0.4800178859042241,,,694085,0.078962616295241,0.31755734148351367,0.1144436457105241
694086,0.07897655894291715,0.3135083442312929,0.4800232404791413,,,694086,0.07896971516006096,0.31757440204275483,0.1144475491424824
694087,0.07894973648068346,0.3136516584895919,0.4800282587114445,,,694087,0.07896014835427159,0.3175940933960498,0.1144512133874242
694088,0.0789156936284834,0.31379017299486434,0.48002825852153513,,,694088,0.07895091732356985,0.3176083573009319,0.1144498959272264
694089,0.07887575760141224,0.3139241133157891,0.48002587923966805,,,694089,0.07894486348513816,0.31762740202414064,0.1144463395409056
694090,0.07883238139173375,0.31405314758012953,0.48002991293163244,,,694090,0.0789473505551781,0.3176488026326809,0.1144493103060635
694091,0.07878456972872991,0.31417346946878844,0.4800306520507,,,694091,0.0789409633568903,0.31766328383747305,0.11444903912966589
