field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
656990,0.4921271693473896,0.31693675070252475,0.48035855123493,,,656990,0.5072563764863874,0.3194353590044014,0.11508196696331441
656991,0.49202432516636496,0.3168937398997381,0.4803584821920896,,,656991,0.5072453526899607,0.31943147996613125,0.11508598231600956
656992,0.4919279800978589,0.3168441968052039,0.4803543703403968,,,656992,0.5072316565571233,0.319425293062235,0.1150856276341782
656993,0.49184135181224936,0.3167924872560653,0.4803471040645245,,,656993,0.507220070014401,0.31942012374462975,0.11508184494153825
656994,0.49176477468611646,0.3167362167913197,0.48034181024031225,,,656994,0.5072122227197495,0.3194126150917267,0.1150798053580285
656995,0.4916980632945173,0.31667542306510543,0.48033730699190047,,,656995,0.5072072435609054,0.3194034739335097,0.11507830021018715
656996,0.4916401610092983,0.3166062667461697,0.48033020813015964,,,656996,0.5071957672473923,0.31939154789709323,0.1150736075153107
656997,0.4915971230876598,0.3165335969099761,0.48032910708791987,,,656997,0.5071891152574007,0.31938734238572875,0.11507458639559764
656998,0.49156711262555947,0.31645550206671175,0.4803246162229352,,,656998,0.5071879372993793,0.3193750380969309,0.1150718474242339
656999,0.49155075652685265,0.3163721650046947,0.480320361991065,,,656999,0.5071786183188433,0.3193658133371333,0.11506849413175925
657000,0.49154871073044215,0.3162852270853492,0.48031857467371525,,,657000,0.5071856812815312,0.31934972391720057,0.11506768421567476
657001,0.49155912947084673,0.3161972540226087,0.4803200142774602,,,657001,0.5071827666977693,0.3193444350192173,0.115069256330518
657002,0.49158273238493866,0.3161067456434627,0.48032205273393935,,,657002,0.5071908372960838,0.31932805738661496,0.1150712769907853
657003,0.4916156118364077,0.3160170295383998,0.4803261917322662,,,657003,0.5071936534853401,0.31931733916810023,0.1150748378073672
657004,0.49166097677201204,0.3159252044058417,0.48032832591860775,,,657004,0.5071997684385473,0.31930592763185234,0.11507603553119239
657005,0.4917180278857266,0.3158303511342596,0.4803326125839824,,,657005,0.5072082581788866,0.31930042378065526,0.11507909743247391
657006,0.4917852126051653,0.3157391596999321,0.4803342080395441,,,657006,0.5072127292772719,0.3192808767045759,0.11507872630212986
657007,0.49186402039651267,0.3156484109232474,0.48034026499000615,,,657007,0.5072225799542285,0.319273276457522,0.1150826929022941
657008,0.49195101058194685,0.3155591271724674,0.480344190443007,,,657008,0.5072320102415317,0.31926399334398003,0.11508416801337601
657009,0.4920456423182127,0.31546839527857384,0.48034497342764876,,,657009,0.5072436989421227,0.3192503303869899,0.11508228027252826
657010,0.4921572811392543,0.3153796518888292,0.48035040160751064,,,657010,0.5072558370774751,0.3192413194983382,0.11508441619264384
657011,0.4922768927827339,0.31529200838942334,0.4803565657751079,,,657011,0.5072696821470417,0.31923060425882643,0.1150870451483595
657012,0.49240254266524164,0.3152026776971094,0.48036190045264593,,,657012,0.5072882944980008,0.3192204322704424,0.11508886420468861
657013,0.4925384689730703,0.3151100071537189,0.48036036332659354,,,657013,0.5073018450799336,0.31919997864678495,0.1150831619734939
657014,0.4926822957971733,0.3150152091079784,0.4803655776674516,,,657014,0.5073191053495103,0.3191969514677654,0.1150843219121027
657015,0.492830943165358,0.31491924500513346,0.48036555133049647,,,657015,0.5073365110082817,0.3191807969516486,0.11507998270534364
657016,0.4929875624340313,0.3148190148740602,0.4803702086001569,,,657016,0.5073603176626496,0.3191720577146273,0.11508046894900545
657017,0.4931535791623892,0.31471369744143013,0.4803765675790413,,,657017,0.5073772515413513,0.319157371306397,0.11508208380481655
657018,0.4933223357757931,0.31460480881442177,0.48037964514642195,,,657018,0.5073993271799647,0.3191480059662102,0.11508070367261139
657019,0.4934955213105957,0.31449579510582937,0.4803860628753269,,,657019,0.5074223048201929,0.3191383486045889,0.115082613169021
657020,0.49367246054057656,0.3143848006793623,0.48038716372247814,,,657020,0.5074402078324068,0.31912389077584147,0.11507892520491435
657021,0.4938560738976772,0.31427385529149027,0.4803943223658118,,,657021,0.5074617523619323,0.3191071599263128,0.11508124615709744
657022,0.494044210816181,0.3141619111935084,0.4804042730015414,,,657022,0.5074885103877089,0.31909669834976373,0.11508657885849405
657023,0.4942322139494725,0.314054113099282,0.48041309539734933,,,657023,0.5075084196721537,0.3190766138361762,0.1150904492101789
657024,0.49442104176604673,0.3139470124102006,0.48041961750250783,,,657024,0.5075292682181511,0.31906456127404076,0.11509222452171014
657025,0.4946134763465612,0.31384479112510255,0.4804249644315697,,,657025,0.5075573539159954,0.31905461528892576,0.11509301573985034
657026,0.4948095267936099,0.3137485488788531,0.480431524681904,,,657026,0.507579855599692,0.31903981985565166,0.11509463888623969
657027,0.49500188913562704,0.3136544352147443,0.4804370040703711,,,657027,0.5076007163426901,0.3190317886306274,0.11509542062757874
657028,0.49520296172139655,0.31356662273732927,0.480443312699975,,,657028,0.5076216385218472,0.3190193394604593,0.115096678233332
657029,0.4954013660122145,0.31348376442661513,0.48044783593225776,,,657029,0.5076505646132766,0.3190042133126359,0.11509649715413285
657030,0.49560200083679873,0.3134049881148377,0.48045386820795777,,,657030,0.5076736118571813,0.31899172511979146,0.11509762623821981
657031,0.4958033993187906,0.3133337754248259,0.4804636245981805,,,657031,0.5077058875383897,0.31898154620135255,0.1151027722498786
657032,0.4960045853180356,0.31326879602064023,0.48046769624863706,,,657032,0.5077279911891144,0.3189751467138141,0.11510196402161495
657033,0.496206574439927,0.31320503076224493,0.48047164485027744,,,657033,0.5077527158109358,0.31896540042083377,0.11510111548306545
657034,0.4964646270158747,0.31311619684292885,0.4804676406357449,,,657034,0.5077923693488953,0.31894332770637396,0.11509133356483389
657035,0.4966689359285365,0.31306127346697393,0.4804703023966182,,,657035,0.5078107974551112,0.3189354882474541,0.11508903373102966
657036,0.49687197067938216,0.3130112103909707,0.4804734399928444,,,657036,0.5078340511346842,0.31893631003783346,0.11508755499520815
657037,0.4970766745965829,0.3129655085677999,0.480474048273123,,,657037,0.5078591900764329,0.3189262721553756,0.11508340029945174
657038,0.49727890600432223,0.3129227523189291,0.48047936143241554,,,657038,0.5078873645491782,0.31892328230378897,0.11508426948885575
657039,0.497480585086964,0.3128866734997108,0.4804831538928743,,,657039,0.507911750336896,0.3189163063391619,0.1150834367493198
657040,0.49768282278892956,0.312854984098218,0.4804912760240927,,,657040,0.5079425549297739,0.31891091417258055,0.11508714006423215
