field.frameNumber,field.x_m,field.y_m,field.z_m,,,field.frameNumber,field.x_m,field.y_m,field.z_m
698213,0.03725569377246425,0.30668461814963066,0.4797294458958895,,,698213,0.03269318233701225,0.3165527527025465,0.1142928270697426
698214,0.0373420746321662,0.30665039614902523,0.4797275409360364,,,698214,0.032706977437900756,0.31655050910833554,0.1142927004970983
698215,0.0374315186910903,0.306614654971003,0.4797259312684022,,,698215,0.032716695919623,0.3165444918403309,0.1142929172217485
698216,0.037525553610875104,0.3065828931928143,0.47972394624038783,,,698216,0.03273217449604345,0.3165383472805875,0.11429265116591375
698217,0.0376215923903083,0.3065493403695747,0.47972241508418095,,,698217,0.03274384542894685,0.3165367514046057,0.1142931084123735
698218,0.03772190520963335,0.3065231531170323,0.47972165227039687,,,698218,0.032755982595739454,0.3165310273603036,0.11429409305384945
698219,0.037822274598211,0.30649704174544884,0.4797214470586928,,,698219,0.0327695032584447,0.3165293743454153,0.11429574903838205
698220,0.03792245722111605,0.30647288480370827,0.4797191103719418,,,698220,0.0327804690086765,0.31652701470579614,0.1142952559256637
698221,0.0380319727589739,0.3064527312947886,0.47971509723797523,,,698221,0.03279698693427905,0.3165190647342069,0.11429289919338295
698222,0.03813886929389105,0.3064384980496348,0.4797141009539214,,,698222,0.0328081714313742,0.31651812838470517,0.11429365313819435
698223,0.0382456091728976,0.30642543737552796,0.4797106458108482,,,698223,0.03281787017280635,0.31651656787230276,0.1142919439031823
698224,0.03835454846283835,0.3064146014738131,0.4797076104260197,,,698224,0.032834206126832854,0.31652133542848204,0.1142907269648112
698225,0.03846680664290015,0.3064030992748866,0.47970896407091246,,,698225,0.03285620703592085,0.3165205732476721,0.11429375248045359
698226,0.03857612742929145,0.3063950841037315,0.479703261306943,,,698226,0.03286456682108825,0.3165110891604329,0.11428957315835815
698227,0.03868529443213685,0.3063893935673478,0.47970159251429223,,,698227,0.03288113078220735,0.31651067698950525,0.11428950968799485
698228,0.0387906998762891,0.30638523135741275,0.4796983808672076,,,698228,0.0328914583007899,0.31650986811410675,0.11428791351765494
698229,0.0389033970101072,0.3063826915959649,0.47969886552223395,,,698229,0.0329021707907505,0.31650702827380073,0.11429005054928135
698230,0.039010088586965405,0.30638231135111144,0.47969794066551336,,,698230,0.0329210131072738,0.31651246915652576,0.11429074036442514
698231,0.0391132453094718,0.3063820188033198,0.47969410786310707,,,698231,0.0329264656752074,0.3165109797792642,0.1142885155734646
