%time,field.frameNumber,field.x_m,field.y_m,field.z_m
,707010,0.12581609194285484,0.08176996000375211,0.0
,707011,0.12570813730945044,0.0818472630095662,0.0
,707012,0.12532541755867455,0.08158420573300217,0.0
,707013,0.1255327007471347,0.08151922424775736,0.0
,707014,0.12608573714241336,0.08203678991652077,0.0
,707015,0.12556895765203002,0.08183303322516446,0.0
,707016,0.12513191059582085,0.0813655830887671,0.0
,707017,0.12570701397926023,0.08155860469231584,0.0
,707018,0.12616321901224103,0.08202551533493428,0.0
,707019,0.1254758412507873,0.08170639326887631,0.0
,707020,0.12501095152160677,0.08121365673520967,0.0
,707021,0.12564818025316843,0.08145121038244255,0.0
,707022,0.12597330062230394,0.0818222518297803,0.0
,707023,0.12518025497280577,0.08148136775811962,0.0
,707024,0.12450734958008894,0.08089704593523589,0.0
,707025,0.12486959297967641,0.08086693346648585,0.0
,707026,0.1257034309150516,0.08154361271980608,0.0
,707027,0.12527161352132668,0.08154187265790994,0.0
,707028,0.12441046762694566,0.08097458856222498,0.0
,707029,0.12446130126534156,0.0806674704808333,0.0
,707030,0.125334800156933,0.08126804054299638,0.0
,707031,0.1250531394386069,0.08126875973692116,0.0
,707032,0.12440470911184183,0.08084840381947135,0.0
,707033,0.12451488195584223,0.08059800147448536,0.0
,707034,0.12533763652351684,0.08116114273915243,0.0
,707035,0.12511445370598323,0.08129599716398579,0.0
,707036,0.12415170759279733,0.08059216155158168,0.0
,707037,0.12463647319139877,0.08075267933187058,0.0
,707038,0.12493114002765764,0.0809425598134542,0.0
,707039,0.12485415978565113,0.08100409130325406,0.0
,707040,0.12467150268236979,0.08087280707301099,0.0
,707041,0.12443876355218644,0.08080208069638933,0.0
,707042,0.12429135247157756,0.08054194368539741,0.0
,707043,0.1250214553602702,0.08105509002471241,0.0
,707044,0.12508297346498992,0.08137424735011081,0.0
,707045,0.12412532368020357,0.08088882207139018,0.0
,707046,0.12369336285288941,0.08051655110952659,0.0
,707047,0.12388625226203727,0.08058848922952384,0.0
,707048,0.1237901199121636,0.08048914486226587,0.0
,707049,0.12436453799894612,0.08085208173134864,0.0
,707050,0.12448107063637126,0.08116954163877184,0.0
,707051,0.1236670597628903,0.08061376846343059,0.0
,707052,0.12406808222892793,0.08066329057846111,0.0
,707053,0.12451253234439381,0.08096875495882713,0.0
,707054,0.12458406827529087,0.08127283257297249,0.0
,707055,0.12445451049712122,0.08117600303996317,0.0
,707056,0.12433613900651277,0.08117789421898344,0.0
,707057,0.12423629983106795,0.08109447385268348,0.0
,707058,0.12440334247600573,0.08114414299140346,0.0
,707059,0.12465631700442752,0.08140616998233158,0.0
,707060,0.12426552998811498,0.08125382128124062,0.0
,707061,0.12422056953857578,0.08093532060509469,0.0
,707062,0.12496821334838064,0.08143723067047921,0.0
,707063,0.12482868491217039,0.08157789979111796,0.0
,707064,0.12431404834509811,0.08115346379334874,0.0
,707065,0.12463688125657091,0.08129112342059411,0.0
,707066,0.12459729621900392,0.0812308808173455,0.0
,707067,0.12463112300125286,0.08121105140419702,0.0
,707068,0.12467544776781192,0.08137376228850138,0.0
,707069,0.12395553870343681,0.08104928480758668,0.0
,707070,0.12344872637103341,0.08055803913044661,0.0
,707071,0.12410763907811943,0.08083037129669195,0.0
,707072,0.1244075234937179,0.081256009568463,0.0
,707073,0.12373729060213319,0.08082823443390563,0.0
,707074,0.12364004583544301,0.08067924507158061,0.0
,707075,0.12391783481495258,0.08076701419517521,0.0
,707076,0.12388146968349109,0.0805757721764723,0.0
,707077,0.12436382056020819,0.08079022558349727,0.0
,707078,0.12485008206376047,0.08127649047824917,0.0
,707079,0.12396548167064399,0.08083945411358943,0.0
,707080,0.12360118400673396,0.08044625479345549,0.0
,707081,0.12415673891838278,0.08062244696192952,0.0
,707082,0.12436083229956263,0.08093041625338566,0.0
,707083,0.12410683778580298,0.08076061373677891,0.0
,707084,0.12403812115433195,0.08075589840690842,0.0
,707085,0.12346618133676182,0.08049669769689588,0.0
,707086,0.12274059920971554,0.08007051083985492,0.0
,707087,0.1229193194691361,0.07989272748723841,0.0
,707088,0.12348392510125288,0.08005648658499356,0.0
,707089,0.12367027386481858,0.08026029099524375,0.0
,707090,0.12375106187110527,0.08035253635146646,0.0
,707091,0.12378168504576859,0.08054191204467885,0.0
,707092,0.1230266304713252,0.08019975071633542,0.0
,707093,0.12270557260035408,0.0797771889065053,0.0
,707094,0.12336706917481252,0.079999054523754,0.0
,707095,0.12375807758269083,0.08030835852666174,0.0
,707096,0.12381994617658673,0.08051979098303257,0.0
,707097,0.12404523924062678,0.08072422457685247,0.0
,707098,0.12381998497922705,0.08065192662360492,0.0
,707099,0.12305454255314341,0.08022537584415328,0.0
,707100,0.1228455467586674,0.07989555272701297,0.0
,707101,0.12335911559738852,0.08011278272301434,0.0
,707102,0.12342897628583685,0.08012656905477106,0.0
,707103,0.12354454065852674,0.08017398790252606,0.0
,707104,0.12443002049735477,0.08086318627946498,0.0
,707105,0.12454414387794066,0.08116357294231513,0.0
,707106,0.12378366336958135,0.08087593924876585,0.0
,707107,0.12280041018639239,0.08013820196111747,0.0
,707108,0.12254000084302807,0.07990123075514352,0.0
,707109,0.1221620443857389,0.07974299262363903,0.0
,707110,0.12170603257963553,0.07927668337735876,0.0
,707111,0.12218045581045714,0.07932258716452864,0.0
,707112,0.12250051706888472,0.07943937565651046,0.0
,707113,0.12253091239258355,0.0793767840355269,0.0
,707114,0.12291978678527285,0.07943796965933698,0.0
,707115,0.12391592601768667,0.08013607962949335,0.0
,707116,0.12445875353198546,0.080723903115617,0.0
,707117,0.1245796249225295,0.08098652041153573,0.0
,707118,0.1247282132563314,0.08114777207759612,0.0
,707119,0.125078795455356,0.08151257440475303,0.0
,707120,0.12462366343365114,0.08140828289516008,0.0
,707121,0.12349312992799508,0.08073887758863935,0.0
,707122,0.12281690110612938,0.08016797352069308,0.0
,707123,0.12278198919159797,0.08012961871286226,0.0
,707124,0.1224507610810878,0.07994966070326076,0.0
,707125,0.1218348166855013,0.07963743034376185,0.0
,707126,0.12133122495869968,0.07908944364712737,0.0
,707127,0.12171137714247052,0.07904615464155999,0.0
,707128,0.12234638920236332,0.07928532203265357,0.0
,707129,0.12239336805487633,0.07927311660869421,0.0
,707130,0.12226748755877814,0.0789226021307757,0.0
,707131,0.12292460999599333,0.07918392337864133,0.0
,707132,0.12369314203592366,0.07986130925312963,0.0
,707133,0.12371336649146272,0.08026253580377195,0.0
,707134,0.12290476698109243,0.07976569124517344,0.0
,707135,0.12230799256964515,0.07924639332474788,0.0
,707136,0.12228034776326939,0.0792076567309439,0.0
,707137,0.12174655943793247,0.07897013909592185,0.0
,707138,0.12105244558527262,0.0786075929680489,0.0
,707139,0.12054013283532287,0.07807483276099156,0.0
,707140,0.12087282858051958,0.07810388338544913,0.0
,707141,0.1211952780378591,0.07818875549614032,0.0
,707142,0.12112617375348411,0.07810068094518065,0.0
,707143,0.12091444042279269,0.07763021006785825,0.0
,707144,0.1212484356766625,0.07750363299617423,0.0
,707145,0.12217326292855879,0.07785404054069445,0.0
,707146,0.12304208118305797,0.07827322012545421,0.0
,707147,0.12341458244819756,0.07856040714090308,0.0
,707148,0.1235635190710153,0.07875944218338893,0.0
,707149,0.12357984171509233,0.07870345049264704,0.0
,707150,0.12419957510968412,0.07909540659554526,0.0
,707151,0.12511383300950663,0.07988023406615445,0.0
,707152,0.12548662448963505,0.08046562671094841,0.0
,707153,0.12549717856370624,0.08070645157826704,0.0
,707154,0.12534380554754537,0.08061209694570746,0.0
,707155,0.12585276154104602,0.0810463967918306,0.0
,707156,0.12654971103968365,0.08170511458563039,0.0
,707157,0.12674201484609984,0.08217973220805028,0.0
,707158,0.12669682939708257,0.0823122328889034,0.0
,707159,0.1272218468887371,0.08274154633373325,0.0
,707160,0.12773566442201484,0.08326448878710317,0.0
,707161,0.12758921970285325,0.08348501636959019,0.0
,707162,0.12699211243229638,0.08321893151850324,0.0
,707163,0.12652265673313381,0.08284705648174939,0.0
,707164,0.12659565173916718,0.082921880410899,0.0
,707165,0.12621335432715589,0.08286156360250858,0.0
,707166,0.12546914458795527,0.08259557907649952,0.0
,707167,0.12452966188853327,0.08195176256304498,0.0
,707168,0.12444768564753442,0.08181268111777726,0.0
,707169,0.12459885337420909,0.08196026549679902,0.0
,707170,0.12453940636539958,0.08210334261550714,0.0
,707171,0.12408327774901409,0.08208146081093796,0.0
,707172,0.1234897195342534,0.08169350224728542,0.0
,707173,0.12354635261239859,0.08178409327788763,0.0
,707174,0.12379736251495732,0.08209316851652185,0.0
,707175,0.12362837973395627,0.08229353485028883,0.0
,707176,0.12343055890718138,0.08253748299772394,0.0
,707177,0.12306913848474892,0.08242377395893945,0.0
,707178,0.12310757125191678,0.08249798226324064,0.0
,707179,0.12397035017119062,0.08319782081880629,0.0
,707180,0.12472139259180959,0.08390914805493245,0.0
,707181,0.1250366060044052,0.08441733494743256,0.0
,707182,0.12515022373313214,0.0845790990377085,0.0
,707183,0.12564185137500253,0.08482888661692349,0.0
,707184,0.12665147227697277,0.0854103308247679,0.0
,707185,0.12759790834427087,0.0858497971127589,0.0
,707186,0.12819296186174683,0.0860283244803187,0.0
,707187,0.1283339509234462,0.08606600159758052,0.0
,707188,0.12831677655626145,0.08607131069316115,0.0
,707189,0.12814343641271933,0.08578714115001854,0.0
,707190,0.12797660381069592,0.08533190660957893,0.0
,707191,0.12851500562840806,0.08534428909604727,0.0
,707192,0.1292182790660412,0.08559449835761841,0.0
,707193,0.12934301726043468,0.08562028261299329,0.0
,707194,0.12914869264836545,0.08557274803958005,0.0
,707195,0.1285628170590269,0.0852126032137688,0.0
,707196,0.12784835297891786,0.08458146039517679,0.0
,707197,0.1271381450155891,0.08392422785298793,0.0
,707198,0.12703209204656396,0.0837907570356072,0.0
,707199,0.12689068261661385,0.08371822996590951,0.0
,707200,0.12660610758764063,0.0836525973045957,0.0
,707201,0.12649585054448093,0.08388982813240276,0.0
,707202,0.1264736633318993,0.08420261559135364,0.0
,707203,0.12647873420552533,0.08432797605563233,0.0
,707204,0.12657222277307933,0.08437559786980205,0.0
,707205,0.12716448917716414,0.08466708353132467,0.0
