%time,field.frameNumber,field.x_m,field.y_m,field.z_m
,656990,0.5121725774429849,0.3199563885620888,0.0
,656991,0.5127516753863546,0.31997016795699007,0.0
,656992,0.5135529928643724,0.3201020778119479,0.0
,656993,0.5147790342960368,0.32050447418191536,0.0
,656994,0.5163018214622512,0.32109283890209717,0.0
,656995,0.5178822971250387,0.32180819328513427,0.0
,656996,0.519048703112926,0.32242333669525947,0.0
,656997,0.5194717599316075,0.3227785511343796,0.0
,656998,0.5191393416773776,0.32286880075627883,0.0
,656999,0.5184175136852069,0.32290340558062924,0.0
,657000,0.5178019371456097,0.3230246265777607,0.0
,657001,0.5170577831460808,0.3230671867537484,0.0
,657002,0.5162934518347692,0.32313432855074453,0.0
,657003,0.5155717882033626,0.323220445060152,0.0
,657004,0.5152895483109738,0.323419066522391,0.0
,657005,0.5152109609084513,0.3235802090096869,0.0
,657006,0.5151316139346181,0.3235798401729443,0.0
,657007,0.5150123334541894,0.32341791869014697,0.0
,657008,0.5146970306664486,0.32302295283186283,0.0
,657009,0.5140070359738289,0.32235299181459226,0.0
,657010,0.5130741092811514,0.3215691158368792,0.0
,657011,0.5125468850623489,0.32113722459792565,0.0
,657012,0.5124218916052732,0.3210399526972222,0.0
,657013,0.5125155399145089,0.32107059086368156,0.0
,657014,0.5125597633850487,0.32108491901782854,0.0
,657015,0.5126619901044608,0.32114873919226683,0.0
,657016,0.5128034147073585,0.32120881395736556,0.0
,657017,0.5132491004766673,0.3214173979101703,0.0
,657018,0.5138218132282817,0.3216733298634403,0.0
,657019,0.5145292905916856,0.322004520803539,0.0
,657020,0.5152088304469765,0.32233141925228553,0.0
,657021,0.5157231161090559,0.3225586207400295,0.0
,657022,0.5161777866223033,0.3227888780738638,0.0
,657023,0.5163304518772798,0.3228058672192984,0.0
,657024,0.5167141562859254,0.32295465591000727,0.0
,657025,0.5170537790311646,0.32312839749852285,0.0
,657026,0.5169130849690868,0.3230735114732955,0.0
,657027,0.5163860978665971,0.3227930529524188,0.0
,657028,0.5160266414033378,0.3225102524252098,0.0
,657029,0.5160224533720166,0.32223343423646156,0.0
,657030,0.5157889417725863,0.3217547252512306,0.0
,657031,0.5152820038208187,0.32110125103569687,0.0
,657032,0.514907643589827,0.3205074819842272,0.0
,657033,0.5144040628337478,0.31990134845581336,0.0
,657034,0.5143209709840684,0.3196366126425215,0.0
,657035,0.5152880575637433,0.3200074987558275,0.0
,657036,0.5161760361623717,0.3203866872462276,0.0
,657037,0.5161338821099604,0.32033934126993413,0.0
,657038,0.5155950051232162,0.32007583677180806,0.0
,657039,0.5146744060631205,0.319616434150881,0.0
,657040,0.5134243992883801,0.31899593033748386,0.0
,657041,0.512300585656629,0.318351219078006,0.0
,657042,0.5115948775608965,0.31778897638169296,0.0
,657043,0.5111699503974452,0.31725077067857893,0.0
,657044,0.511158696963306,0.3168548777509469,0.0
,657045,0.5117619584722416,0.31683570364641056,0.0
,657046,0.5130499891298763,0.3172747075892082,0.0
,657047,0.5146198365383318,0.3179342271313975,0.0
,657048,0.5152821247883164,0.3182827788100024,0.0
,657049,0.5150336817943075,0.3182979788255287,0.0
,657050,0.5147523563221672,0.31825301932590866,0.0
,657051,0.5149335331491028,0.31830544852857356,0.0
,657052,0.5152791495468828,0.31838676129788346,0.0
,657053,0.5154274446722982,0.3183277829476081,0.0
,657054,0.5156996288219107,0.31828122162340095,0.0
,657055,0.5157806193020842,0.3181655722533542,0.0
,657056,0.5157049759577156,0.31808688191380635,0.0
,657057,0.5159989674918801,0.31841404666657425,0.0
,657058,0.5168236311241226,0.31910964724278423,0.0
,657059,0.5178144706444456,0.3198897693749041,0.0
,657060,0.5183109945549529,0.32042642375544167,0.0
,657061,0.5180488964228395,0.32067753637137536,0.0
,657062,0.5175430744904543,0.3208128892381066,0.0
,657063,0.5175109739472579,0.3210267033957072,0.0
,657064,0.517494215669372,0.32111162977396324,0.0
,657065,0.5174883627584848,0.32119139630799454,0.0
