%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690209697619875637,681868,0,0,0.3661470448927601,0.17218674834340522,0.4794776543923137
1690209697619895738,681868,1,0,0.4886293601833912,0.16770796162570537,0.4771064771952604
1690209697619907315,681868,2,0,0.4828119156984704,-0.004576619787773723,0.4777702865103319
1690209697619945123,681868,3,0,0.3608916672241314,-8.546235381174938e-07,0.4803770920362827
1690209697619950424,681868,4,0,0.42240056684722277,0.003936554760897892,0.47933219732518084
1690209697619954983,681868,5,0,0.42687424147629993,0.16274236416900253,0.4793415186958416
1690209697619975694,681868,6,0,0.41904617110338993,0.10215449048057594,0.11386088463334712
1690209697619994691,681868,7,0,0.41798047572072156,0.06565488638166425,0.11371969061715359
1690209697619999429,681868,8,0,0.42645157920767474,0.0829974983956431,0.07148574823916988
1690209697629518521,681869,0,0,0.36604483281378064,0.17243969488554503,0.4794118512048017
1690209697629680921,681869,1,0,0.48852670136807447,0.1679282176809591,0.47707989503084697
1690209697629702662,681869,2,0,0.482664885377238,-0.00435447517253931,0.47783696332124204
1690209697629743286,681869,3,0,0.36074503779337075,0.0002539663956331708,0.4804046629477961
1690209697629754098,681869,4,0,0.4222552555325114,0.004175038386162555,0.47937605291962765
1690209697629763342,681869,5,0,0.42676964400711453,0.1629796772830389,0.4792991447201639
1690209697629783623,681869,6,0,0.41903565049323815,0.10219225179835048,0.11384964445255949
1690209697629918957,681869,7,0,0.41796063922880433,0.06569284964025554,0.11372825804831356
1690209697629947834,681869,8,0,0.4264488549214286,0.08300999516454013,0.0714873023324783
1690209697637388273,681870,0,0,0.3659532024839109,0.17269384053899142,0.4793432476932474
1690209697637400912,681870,1,0,0.4884341648676265,0.1681393462044905,0.4770475984099545
1690209697637406084,681870,2,0,0.4825135043093224,-0.004140875185221787,0.477902813251196
1690209697637410452,681870,3,0,0.3605945310391688,0.0005105288225964273,0.4804343044007971
1690209697637445092,681870,4,0,0.4221063602040659,0.004410078801213856,0.47942034522300353
