%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690210032317440678,722032,0,0,0.3641349827318924,0.3065766669332702,0.476792300847643
1690210032317474346,722032,1,0,0.4859207118730635,0.29261224656391427,0.47588086680326114
1690210032317495375,722032,2,0,0.4668028860975667,0.12138832370419898,0.4816373652274466
1690210032317507405,722032,3,0,0.3455830200962679,0.13541335001691934,0.4827874841289333
1690210032317555988,722032,4,0,0.4072189034403907,0.13457040585080096,0.48229043283987894
1690210032317589059,722032,5,0,0.42394982266914377,0.2924859958295074,0.4775955700329304
1690210032317639238,722032,6,0,0.41456055313788187,0.22149908807995308,0.1140285699567457
1690210032317648274,722032,7,0,0.4106789691716861,0.18520270994665647,0.11496824122599793
1690210032317658551,722032,8,0,0.4208223455211721,0.2005382069160704,0.07232828199202702
1690210032324358815,722033,0,0,0.3640951705728281,0.30663065332851025,0.47677629149071865
1690210032324389050,722033,1,0,0.4858851176299628,0.2927027312883662,0.47587000556452064
1690210032324397192,722033,2,0,0.4668186863098172,0.1214740272279435,0.48165467482576235
1690210032324404310,722033,3,0,0.34559457860028747,0.13546276538117008,0.48279964855546065
1690210032324408996,722033,4,0,0.4072307243188008,0.1346382867106487,0.48230416258239445
1690210032324413599,722033,5,0,0.4239142295275463,0.2925581177700917,0.47758329767807856
1690210032324452497,722033,6,0,0.41455474328132363,0.2215076365291838,0.11402794820400865
1690210032324456503,722033,7,0,0.4106840605023461,0.18521024945414283,0.11497359513881937
1690210032324458929,722033,8,0,0.4208238090168474,0.20054167288389976,0.07233130826040389
1690210032333250306,722034,0,0,0.36405470846605986,0.3066864200721114,0.476755310007319
1690210032333270628,722034,1,0,0.4858488386009447,0.29279480921520934,0.47585387603681123
1690210032333295844,722034,2,0,0.4668335589021348,0.12156139906070121,0.4816675393220073
1690210032333303905,722034,3,0,0.3456052450425587,0.13551403640118886,0.48280766209691356
1690210032333322398,722034,4,0,0.40724164488731096,0.13470792761048367,0.4823135636686295
1690210032333338739,722034,5,0,0.42387796186318316,0.2926319345924668,0.47756594009773506
1690210032333347845,722034,6,0,0.4145471179632193,0.22151627826645698,0.1140225977353609
1690210032333378884,722034,7,0,0.41068728408188815,0.18521789665782062,0.11497439434098664
1690210032333432078,722034,8,0,0.4208233059929564,0.20054503883501737,0.07232968251127368
1690210032341486423,722035,0,0,0.3640150524639239,0.30674355612800935,0.4767347386451723
1690210032341505818,722035,1,0,0.4858133183974168,0.2928878910183969,0.47583889787783057
1690210032341520292,722035,2,0,0.46684862479835343,0.12164981141857377,0.4816801980428547
1690210032341532042,722035,3,0,0.3456161505335898,0.13556670992789577,0.482814732950897
1690210032341538727,722035,4,0,0.40725279998115577,0.13477878562458045,0.4823224417448307
1690210032341545969,722035,5,0,0.4238424460694788,0.2927069330870801,0.4775493049287309
1690210032341557934,722035,6,0,0.41454257235965825,0.22152874606898193,0.1140174066854419
1690210032341577745,722035,7,0,0.4106934694451998,0.18522937918352667,0.11497506646070813
1690210032341592103,722035,8,0,0.4208261095911886,0.20055251309211858,0.0723281105853801
1690210032349983716,722036,0,0,0.3639771227733322,0.3068042452327321,0.4767146700675373
1690210032350001483,722036,1,0,0.485779219575769,0.2929819256186484,0.4758245769645537
1690210032350009112,722036,2,0,0.4668614954045385,0.12173974717860733,0.4816979347137451
1690210032350035094,722036,3,0,0.345625167283993,0.13562350123715244,0.48282672478376637
1690210032350076025,722036,4,0,0.40726204379950237,0.13485244384702447,0.4823361594217186
1690210032350104434,722036,5,0,0.4238083555813132,0.2927842403469958,0.47753343373219326
1690210032350110028,722036,6,0,0.41453738261965756,0.22153441407736874,0.1140148312983381
1690210032350158626,722036,7,0,0.4106982435549825,0.18523417206235177,0.11497929107947272
1690210032350175999,722036,8,0,0.42082775970001124,0.20055198882692934,0.07232968302998012
1690210032357981508,722037,0,0,0.3639421676730766,0.306865962110223,0.47669572412923145
1690210032358000543,722037,1,0,0.4857478423248177,0.2930749026265679,0.47581035885517353
1690210032358011834,722037,2,0,0.46687417770205664,0.12182889391887694,0.48171371225409676
1690210032358021524,722037,3,0,0.3456342513920555,0.13568157607989936,0.482837774184815
1690210032358039836,722037,4,0,0.40727133392510473,0.1349263301840431,0.48234849827868037
1690210032358103421,722037,5,0,0.42377699935347984,0.2928615356746354,0.4775180915930087
1690210032358117664,722037,6,0,0.4145312198863515,0.22154489626964435,0.11401194927269702
1690210032358167695,722037,7,0,0.41070142590327957,0.18524383670659983,0.11498277079267975
