%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690209947989643835,711905,0,0,0.047965079088203855,0.18760416557374537,0.47733119415171676
1690209947989668596,711905,1,0,0.16938355617216616,0.17144383338698088,0.47243255587758565
1690209947989677722,711905,2,0,0.147348986793277,0.000572298344533678,0.4782339833298837
1690209947989721835,711905,3,0,0.02650479522886033,0.016782059787792406,0.4833530700675861
1690209947989730087,711905,4,0,0.08806692427285535,0.014826837360460829,0.48085885610490703
1690209947989736386,711905,5,0,0.10750833956295935,0.17243131086810148,0.4761513880768505
1690209947989794701,711905,6,0,0.08509219044763876,0.10305136885595702,0.11284407614409812
1690209947989818155,711905,7,0,0.0805831297818714,0.06682769787820934,0.11378788469695812
1690209947989832627,711905,8,0,0.08962151929220698,0.0821443133692602,0.07089335731292375
1690209947997703251,711906,0,0,0.04784930977396273,0.18768536698515328,0.47730423356037976
1690209947997720904,711906,1,0,0.16926748930544588,0.1715108485181962,0.4724452004941586
1690209947997727322,711906,2,0,0.14721241986793443,0.0006427664715377404,0.4782703825310179
1690209947997733045,711906,3,0,0.02636846457001259,0.016866690473215883,0.48335002896305845
1690209947997737230,711906,4,0,0.08793113034492352,0.014904273252475833,0.4808747851771227
1690209947997747188,711906,5,0,0.10739125939853995,0.17250577320493954,0.4761451400225432
1690209947997776077,711906,6,0,0.08507738949773191,0.10306359930578235,0.11284342148438387
1690209947997780263,711906,7,0,0.08056406946625164,0.06684059162662624,0.11379231491642836
1690209947997793348,711906,8,0,0.08961711323857116,0.0821485777451166,0.0708977973880368
1690209948004392587,711907,0,0,0.04773646281005036,0.18776409388654297,0.477274760469409
1690209948004413875,711907,1,0,0.16915522663483704,0.1715819587168843,0.47245585360917675
1690209948004433108,711907,2,0,0.147088895987608,0.0007161666585327424,0.4783055076159473
1690209948004438667,711907,3,0,0.026244291574462238,0.016947715856811783,0.48334519458906994
1690209948004450784,711907,4,0,0.08780760323370813,0.0149814345110358,0.48088915597429455
1690209948004513296,711907,5,0,0.10727792227810422,0.1725809887435831,0.4761366686939473
1690209948004526488,711907,6,0,0.08507141630249747,0.10307365744498746,0.11284083196212688
1690209948004533437,711907,7,0,0.08055579650875973,0.06685107396939631,0.11379496298477255
1690209948004542176,711907,8,0,0.08962282008809526,0.08215071889142905,0.07090042226905427
1690209948014307042,711908,0,0,0.04763256582073387,0.18783704160104966,0.4772476776165878
1690209948014322917,711908,1,0,0.16905143727576058,0.17164638376216965,0.472460212311435
1690209948014330878,711908,2,0,0.1469728578000521,0.0007829760853653057,0.47833324741814
1690209948014336741,711908,3,0,0.02612809663875777,0.017023048426359197,0.4833416204236104
1690209948014344314,711908,4,0,0.08769186258386974,0.015052443581401221,0.48090047936624475
1690209948014398956,711908,5,0,0.10717332731824981,0.17264996230504506,0.47612621740318783
1690209948014470425,711908,6,0,0.08504836825573375,0.10308322179058951,0.11283677659978755
1690209948014487088,711908,7,0,0.08053021944156155,0.0668610856003988,0.11379590270641293
1690209948014540327,711908,8,0,0.08960836572377895,0.08215297283285733,0.07090094823051504
1690209948025897704,711909,0,0,0.04752918091529266,0.18790070115866422,0.47722405387496475
1690209948025921246,711909,1,0,0.16894932318960787,0.171709912756495,0.47246937284283647
1690209948025936527,711909,2,0,0.14687011315452048,0.0008472925123265753,0.4783629102766039
1690209948025952236,711909,3,0,0.02602402575258732,0.01708753187964618,0.4833386348338317
1690209948026022629,711909,4,0,0.087588408977564,0.015116858672570913,0.48091316669333073
1690209948026037832,711909,5,0,0.10707029483409289,0.17271374462066275,0.47611977371180014
1690209948026052528,711909,6,0,0.0850363919325146,0.10309158181587376,0.11283541598650759
1690209948026063501,711909,7,0,0.08051818083538763,0.0668695698224297,0.11379892904025127
1690209948026109500,711909,8,0,0.08960696318662648,0.08215497045795547,0.070903914908954
1690209948033976733,711910,0,0,0.047437231021455174,0.18795993579314688,0.4772066238576335
1690209948033989683,711910,1,0,0.1688585841126551,0.17176921930991063,0.47248271827245786
1690209948034001791,711910,2,0,0.146779049014547,0.0009073094269158588,0.4783956005600063
1690209948034014042,711910,3,0,0.025931698678095402,0.017147512159236128,0.48334067708165684
1690209948034030139,711910,4,0,0.08749666073589334,0.015176873247640955,0.4809299179556834
1690209948034087081,711910,5,0,0.10697869587013802,0.1727731907107886,0.4761184750929956
1690209948034137257,711910,6,0,0.08503035086619812,0.10309876096537865,0.11283895875631728
1690209948034153024,711910,7,0,0.0805121378439029,0.06687685954946253,0.11380661090298816
1690209948034165355,711910,8,0,0.08961087698618721,0.08215616109269848,0.07091153467141521
1690209948040694742,711911,0,0,0.047345966083040196,0.18801038266804165,0.4771859819793276
1690209948040725601,711911,1,0,0.1687692949167356,0.1718264232919741,0.4724897872885052
1690209948040736639,711911,2,0,0.1466988393007641,0.0009639147986172957,0.478419245629755
1690209948040750078,711911,3,0,0.02584946340641348,0.0171974226456944,0.48333672657610727
1690209948040767227,711911,4,0,0.08741505334154016,0.015230207832902024,0.48093924200230603
1690209948040781130,711911,5,0,0.10688857798596053,0.1728271038843867,0.4761123230886778
1690209948040794338,711911,6,0,0.08502133205135297,0.1031061729773273,0.11283683761345424
1690209948040805802,711911,7,0,0.08050510433014817,0.06688411894468592,0.11380803821207983
1690209948040812776,711911,8,0,0.08961199795307512,0.08215863664009525,0.07091298870454063
1690209948046827817,711912,0,0,0.04726111795667067,0.1880542071917072,0.4771664383078904
1690209948046832891,711912,1,0,0.16868698089118334,0.17188282652326245,0.4724924861685096
1690209948046838968,711912,2,0,0.14663405463696086,0.0010186643049247977,0.47843948616943577
1690209948046852519,711912,3,0,0.025782102385152415,0.017239683134512275,0.48333481404299866
1690209948046859217,711912,4,0,0.08734830381967526,0.015278844020677,0.4809478324019158
1690209948046872957,711912,5,0,0.10680555306947165,0.1728772493883447,0.4761045865339419
1690209948046922988,711912,6,0,0.08500640037766839,0.10310884065228763,0.11283412381652125
1690209948046932640,711912,7,0,0.08049393642514162,0.06688641817291832,0.11380907026600832
1690209948046956746,711912,8,0,0.0896063226195036,0.08215659645249374,0.07091364221480796
1690209948054696533,711913,0,0,0.04718780383732828,0.18809436381589262,0.47714905496244403
1690209948054713021,711913,1,0,0.16861636498857216,0.17193872031885593,0.4724908052212524
1690209948054770296,711913,2,0,0.14658560514577101,0.001072251235347494,0.4784536618892338
1690209948054781490,711913,3,0,0.025730922573048418,0.01727763347613653,0.48333334800714023
1690209948054796432,711913,4,0,0.08729765976671985,0.015324771595495008,0.4809536563754391
1690209948054875628,711913,5,0,0.10673438977071806,0.1729252556624249,0.4760956833455514
1690209948054894582,711913,6,0,0.08498634188482006,0.10311483437473531,0.112830228765352
1690209948055030312,711913,7,0,0.08047860997222406,0.06689191384566126,0.11380855546165038
1690209948055047582,711913,8,0,0.08959388667136327,0.08215869387807417,0.07091253195502492
1690209948064410367,711914,0,0,0.047126064710283445,0.18812633066460435,0.47714074823844554
1690209948064422969,711914,1,0,0.1685580058594971,0.17199180058015856,0.4724974543209704
1690209948064429273,711914,2,0,0.1465568197311232,0.001121922270597807,0.47847179875196477
1690209948064452412,711914,3,0,0.025698723475055956,0.017306310767567296,0.4833365894228217
1690209948064469547,711914,4,0,0.08726607222651264,0.015364152236322369,0.480963970950021
1690209948064487581,711914,5,0,0.10667545252939531,0.17296767688086678,0.47609530283516566
1690209948064495582,711914,6,0,0.0849805591027925,0.1031237316645539,0.11283311389389973
1690209948064507244,711914,7,0,0.08047912877521707,0.06690009384693511,0.11381389421594054
1690209948064546102,711914,8,0,0.08959652067400582,0.0821649828108947,0.07091764724230894
1690209948072646680,711915,0,0,0.0470799162531536,0.18815308375197498,0.4771283772680688
1690209948072670872,711915,1,0,0.16851476787806563,0.17203755612927682,0.47249521949030177
1690209948072685905,711915,2,0,0.14654045890952602,0.0011646848800660622,0.47848286613697444
1690209948072695455,711915,3,0,0.025679428272981426,0.01733018191483886,0.48333755758174085
1690209948072707730,711915,4,0,0.0872472570710231,0.015397656136327797,0.48096953484707855
1690209948072812771,711915,5,0,0.10663180081807942,0.17300385603185914,0.4760885337667327
1690209948072819750,711915,6,0,0.0849741921198078,0.10312480604037273,0.11283087127861563
1690209948072824945,711915,7,0,0.08047848017447508,0.06690053485032074,0.11381448331102624
1690209948072868142,711915,8,0,0.08959651721066202,0.08216314455294335,0.07091756244002374
1690209948079847416,711916,0,0,0.04704006995510188,0.1881744774366558,0.47712348097884744
1690209948079892003,711916,1,0,0.16847831864064983,0.17208308106667194,0.47249549115959333
1690209948079907615,711916,2,0,0.14653815577428894,0.001206160914677298,0.4784927996163941
1690209948079916136,711916,3,0,0.02567371038144755,0.017347655563888155,0.4833423398320502
1690209948079925078,711916,4,0,0.08724200805500842,0.015427363105892994,0.48097655689250907
1690209948079932985,711916,5,0,0.10659503471561985,0.17303715901947384,0.47608661369333904
1690209948079940340,711916,6,0,0.08496399909404759,0.10313160895641892,0.1128324666187448
1690209948079970868,711916,7,0,0.08047553581528655,0.0669064947136545,0.11381813252057034
1690209948080003928,711916,8,0,0.08959198326379547,0.08216832178512307,0.07092059535466672
1690209948085818262,711917,0,0,0.047013847282135895,0.18819042103058214,0.4771124136088452
1690209948085831733,711917,1,0,0.16845536114574475,0.1721219960203196,0.4724902930002389
1690209948085841340,711917,2,0,0.14654771739348782,0.001241272737272027,0.47849810886345656
1690209948085906254,711917,3,0,0.025679988451766333,0.017359920766355202,0.4833417992042998
1690209948085996618,711917,4,0,0.08724874655406414,0.015451273197181039,0.480978576688564
1690209948086006384,711917,5,0,0.10657175358412822,0.17306445027754938,0.4760789069765726
1690209948086017566,711917,6,0,0.08496847569287214,0.10313057811992485,0.11282855954664225
1690209948086025242,711917,7,0,0.080486917605506,0.06690466981159697,0.11381645940104372
1690209948086044012,711917,8,0,0.08960213476054688,0.08216538902556259,0.07091826666720152
1690209948093069636,711918,0,0,0.046995016489000015,0.1882058855055708,0.47710552438415993
