%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690209671282036623,678707,0,0,0.39775317100630353,0.17628598520888789,0.4769570410611585
1690209671282056197,678707,1,0,0.5203200108697026,0.17434359500776747,0.47805086779446876
1690209671282064798,678707,2,0,0.5180373749771874,0.0019899998297359077,0.4803504543984084
1690209671282135801,678707,3,0,0.3960236386475261,0.00404340644140305,0.4795068205347092
1690209671282147947,678707,4,0,0.45744340957824836,0.009254345912986664,0.4801373592746449
1690209671282154661,678707,5,0,0.45864190112083675,0.16811132993261907,0.4786138109338798
1690209671282159797,678707,6,0,0.4623407181931783,0.10377348602842625,0.11370940757240205
1690209671282164573,678707,7,0,0.46203171575653973,0.067259966572572,0.11391954138035496
1690209671282230927,678707,8,0,0.4713275293808515,0.08435859936957389,0.07175965191090461
1690209671288446210,678708,0,0,0.3978101971977861,0.1761175690358582,0.4769882327823864
1690209671288477884,678708,1,0,0.5203781101750515,0.17422826639589983,0.47805444788646195
1690209671288490962,678708,2,0,0.5181710876948695,0.0018730040140483054,0.48030230842810984
1690209671288598371,678708,3,0,0.39615628500253386,0.0038734883164421065,0.47948619787235564
1690209671288611078,678708,4,0,0.4575739169583004,0.009111004790648962,0.4801047741327161
1690209671288622752,678708,5,0,0.45870284778158205,0.16796895031743128,0.4786291008815614
1690209671288643904,678708,6,0,0.46234920012758035,0.10374327126240905,0.1137044110302702
1690209671288654619,678708,7,0,0.46205615543472095,0.06722955861879498,0.1139035480778185
1690209671288665592,678708,8,0,0.47133521617352725,0.08434501229630205,0.0717467935566321
1690209671296527737,678709,0,0,0.397851597330058,0.1759718756388886,0.47702168352180535
1690209671296537792,678709,1,0,0.520420925821777,0.17415994628621984,0.47805908210771586
1690209671296541200,678709,2,0,0.5183235941712515,0.0018027585433404453,0.4802639243408794
1690209671296597425,678709,3,0,0.396307363283428,0.0037261567787910794,0.47947653048129346
1690209671296604240,678709,4,0,0.4577218069413865,0.009002421564840362,0.4800822288818149
1690209671296636614,678709,5,0,0.4587497750760932,0.16786141775843666,0.47864641440387984
1690209671296645893,678709,6,0,0.46235237355026654,0.10373017203522657,0.11370468260989312
1690209671296657140,678709,7,0,0.4620825028714937,0.06721623198532023,0.11389466583211441
1690209671296666298,678709,8,0,0.47134096659432023,0.08434820015285577,0.0717400908640214
1690209671305833736,678710,0,0,0.39791262960991913,0.17582341808692908,0.4770618518262444
1690209671305855928,678710,1,0,0.5204833749916028,0.1740899672212692,0.47806539325083
1690209671305867041,678710,2,0,0.5184973308312849,0.0017309585078016739,0.480230581432885
1690209671305874536,678710,3,0,0.39647967956843266,0.0035761751522958036,0.47947691986111673
1690209671305898379,678710,4,0,0.45789088524864346,0.00889174080010136,0.4800670971295462
1690209671305906625,678710,5,0,0.4588164443799425,0.16775169497114803,0.47866807804265765
1690209671305912211,678710,6,0,0.4623606233629332,0.10370788687594851,0.11371041962380386
1690209671305927271,678710,7,0,0.4621142533095998,0.06719373771917413,0.11389195455100508
1690209671305953258,678710,8,0,0.4713502077284641,0.08434147908877264,0.07173885518174233
1690209671313411379,678711,0,0,0.39798102144872305,0.17567531943795667,0.47710473957446947
1690209671313436986,678711,1,0,0.520553144578209,0.1740185775037077,0.47806879787637685
1690209671313611531,678711,2,0,0.5186760138386419,0.0016577938247667845,0.4801893934831611
1690209671313637417,678711,3,0,0.3966569941201745,0.0034265833272548603,0.47947506822596275
1690209671313662937,678711,4,0,0.4580650349855117,0.008780557850468555,0.48004708601180107
1690209671313741821,678711,5,0,0.4588904010159675,0.16764142327252338,0.4786894551305944
1690209671313749693,678711,6,0,0.46235852420843765,0.10369554285006058,0.11371389499390684
1690209671313878569,678711,7,0,0.46213513905574033,0.06718119983718215,0.11388592751278452
1690209671313901839,678711,8,0,0.471346895159335,0.0843457892036113,0.07173439022277966
1690209671322372301,678712,0,0,0.39806477296649184,0.17553148341617095,0.47715030420434407
1690209671322378059,678712,1,0,0.520638159228004,0.17394705832783375,0.478074505611837
1690209671322404805,678712,2,0,0.5188637403831031,0.0015846486275927134,0.4801509102084261
1690209671322412554,678712,3,0,0.39684347144737603,0.0032813838615429205,0.47947629303432354
1690209671322417260,678712,4,0,0.45824851316843707,0.008671564361766727,0.4800299498515094
1690209671322439258,678712,5,0,0.4589794043558095,0.16753323780518337,0.47871333974690783
1690209671322449542,678712,6,0,0.4623679262911618,0.10368420750599426,0.11372007645631245
1690209671322480705,678712,7,0,0.46216621123157775,0.06716969519550613,0.11388269114841656
1690209671322489323,678712,8,0,0.4713542398174057,0.08435068132814312,0.07173265531501472
1690209671330704975,678713,0,0,0.3981672936234638,0.17538743552718053,0.47720231669013546
1690209671330735261,678713,1,0,0.5207419352678513,0.17387528448672712,0.47807992463043064
