%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690209768224233575,690341,0,0,0.06675750788815826,0.405215832544557,0.47975250452052454
1690209768224261809,690341,1,0,0.18826262725189497,0.3890528124135346,0.48144434356851096
1690209768224275944,690341,2,0,0.1660353786140415,0.21812775411261914,0.478830121164182
1690209768224282127,690341,3,0,0.04509032271181249,0.23432998939215008,0.47739447681883346
1690209768224332630,690341,4,0,0.10669282998384488,0.2323684719816777,0.47850049567448993
1690209768224356984,690341,5,0,0.12627511157092172,0.38999724740311714,0.48150088903535343
1690209768224373975,690341,6,0,0.12564020795244896,0.3357693799408795,0.11493957317337634
1690209768224383186,690341,7,0,0.12110709295899234,0.29954592059623025,0.11410975190419712
1690209768224414786,690341,8,0,0.13268052718436335,0.31661014245598257,0.07250326650716937
1690209768232029539,690342,0,0,0.06668822634255,0.4052706754676399,0.47973256516969803
1690209768232059825,690342,1,0,0.18819169380862186,0.38909787600294654,0.48144940002257863
1690209768232066014,690342,2,0,0.1659509234622198,0.21817435542776287,0.478849679933227
1690209768232070133,690342,3,0,0.04500747369943518,0.2343863522161548,0.4773891425174543
1690209768232077028,690342,4,0,0.10660960734756203,0.23241990391086403,0.4785071503539185
1690209768232091019,690342,5,0,0.12620424613808554,0.3900474010242752,0.4814939944691225
1690209768232115846,690342,6,0,0.1256349499907385,0.3357793686754275,0.11493851495005716
1690209768232124633,690342,7,0,0.12109902210214958,0.29955619040469905,0.11411180101362849
1690209768232172534,690342,8,0,0.13268180763714926,0.31661489804482496,0.07250565666643098
1690209768241016917,690343,0,0,0.0666191138526931,0.40532436526196275,0.47971085566554406
1690209768241027936,690343,1,0,0.18812100044281999,0.3891420491011378,0.4814497545778113
1690209768241038925,690343,2,0,0.16586700887148903,0.21822002145782995,0.4788650647699156
1690209768241048824,690343,3,0,0.04492510030846442,0.23444151832060905,0.47738255251136746
1690209768241089753,690343,4,0,0.10652688910193593,0.2324702721562934,0.47851106324045006
1690209768241137330,690343,5,0,0.1261336222488228,0.3900965302803063,0.4814838932838408
1690209768241157927,690343,6,0,0.12562120024978313,0.3357883406967172,0.11493427731566273
1690209768241215063,690343,7,0,0.1210825164827651,0.2995654343960769,0.11411077833316256
1690209768241234141,690343,8,0,0.132673612368119,0.31661865340488526,0.07250469834291272
1690209768248879622,690344,0,0,0.06655384857374054,0.4053808086371643,0.4796871863669719
1690209768248896889,690344,1,0,0.18805404524771924,0.3891881526669971,0.48144777477211814
1690209768248913678,690344,2,0,0.16578556930075633,0.21826769927545603,0.47888381545317915
1690209768248923854,690344,3,0,0.04484531314572112,0.23449952358024834,0.4773796974971225
1690209768248945282,690344,4,0,0.10644674902508702,0.23252307009467788,0.4785183193312718
1690209768248954909,690344,5,0,0.12606674582119723,0.3901480399674282,0.4814718852562575
1690209768248964070,690344,6,0,0.12560808389774877,0.33578781697528426,0.11492991114680398
1690209768249035821,690344,7,0,0.12106637450617797,0.29956518965550527,0.11411083384211625
1690209768249154665,690344,8,0,0.1326655959603814,0.316611487106036,0.07250418197699622
1690209768257554996,690345,0,0,0.06649246370761222,0.4054393298987516,0.47966477557121856
1690209768257581140,690345,1,0,0.18799060176917037,0.38923375233384266,0.48144838821927743
1690209768257594030,690345,2,0,0.1657041218395831,0.21831542330742112,0.47889928815776384
1690209768257614377,690345,3,0,0.04476588366600914,0.23456013691017774,0.4773722395766068
1690209768257685710,690345,4,0,0.10636690575845902,0.23257715900820558,0.4785218509314784
1690209768257703614,690345,5,0,0.1260034030662471,0.39020033331100534,0.48146155321716955
1690209768257721469,690345,6,0,0.1256029678495145,0.33579993643874,0.11492547113199726
1690209768257732652,690345,7,0,0.1210574911388554,0.29957770990504995,0.11410957396259616
1690209768257768094,690345,8,0,0.13266582825190928,0.3166181892269201,0.07250308109800187
1690209768265966417,690346,0,0,0.06643255673534014,0.40549467969141206,0.47964342469154586
1690209768265985968,690346,1,0,0.18792868671322843,0.389276349929984,0.4814477946263672
1690209768265993528,690346,2,0,0.16562433483991004,0.21836007790404702,0.47891715434637216
1690209768266001025,690346,3,0,0.044688069475214164,0.23461751674115344,0.47736942955477935
1690209768266074125,690346,4,0,0.1062887018335058,0.23262810465018002,0.47852876688806045
1690209768266103869,690346,5,0,0.12594159036119867,0.3902495552854838,0.4814513043948616
1690209768266110186,690346,6,0,0.12559169731689038,0.3358022598767677,0.11492213421040745
1690209768266151572,690346,7,0,0.1210424754390141,0.2995804149936127,0.11411017648820322
1690209768266161101,690346,8,0,0.13265903033609644,0.3166143253241903,0.07250328732650513
1690209768275594977,690347,0,0,0.06637171991854016,0.4055460934401868,0.4796237988049728
1690209768275645807,690347,1,0,0.1878659312743023,0.3893158420774969,0.4814500294753279
1690209768275668757,690347,2,0,0.16554496195679938,0.21840153169179452,0.4789334583822574
1690209768275682556,690347,3,0,0.04461057648938136,0.23467086302000495,0.4773639617483738
1690209768275699418,690347,4,0,0.10621081688019475,0.2326754318344457,0.478533734649049
1690209768275711763,690347,5,0,0.12587893251740995,0.39029522599476424,0.48144314515256975
1690209768275721884,690347,6,0,0.12558446980351826,0.3358098463708502,0.1149195856130512
1690209768275731031,690347,7,0,0.12103177199801998,0.2995883708360174,0.11411063904654457
1690209768275849306,690347,8,0,0.13265693307728693,0.31661679598980685,0.07250390832657803
1690209768282813310,690348,0,0,0.06631771992803419,0.4055982977389847,0.4796087906900491
1690209768282842687,690348,1,0,0.18780960583719264,0.3893528687608031,0.4814546688731715
1690209768282862421,690348,2,0,0.1654673865832828,0.218441121711153,0.4789526186725841
1690209768282873312,690348,3,0,0.04453529355707006,0.23472558661182388,0.4773635531826976
1690209768282881396,690348,4,0,0.10613510747902256,0.23272248538404045,0.47854263787581147
1690209768282910103,690348,5,0,0.1258227331716247,0.3903400929216431,0.48143852151441185
1690209768282958501,690348,6,0,0.12557554045058614,0.3358165304792179,0.1149206051270727
1690209768283060222,690348,7,0,0.12101837992070125,0.29959554696308527,0.11411476221120642
1690209768283129581,690348,8,0,0.13265184345389472,0.31661816265830534,0.07250797483636064
1690209768291496905,690349,0,0,0.06626408772813298,0.40564881582476126,0.47958907331724593
1690209768291506068,690349,1,0,0.18775361907474114,0.3893881003667839,0.48145521283299664
1690209768291512328,690349,2,0,0.1653900026220425,0.21847894021021796,0.47896765787008916
1690209768291517861,690349,3,0,0.044460229894367854,0.23477864717688374,0.4773584124672102
1690209768291526634,690349,4,0,0.10605960723422002,0.23276782067215082,0.4785471170443984
1690209768291539333,690349,5,0,0.12576687590715652,0.39038322101200684,0.4814294928869399
1690209768291548079,690349,6,0,0.1255687196488518,0.3358212797754891,0.11491725802816875
1690209768291602883,690349,7,0,0.12100706654540483,0.29960079296041486,0.11411451422159749
