%time,field.frameNumber,field.markerNumber,field.occluded,field.x_m,field.y_m,field.z_m
1690209642928423940,675305,0,0,0.4453380992783706,0.17540853621246458,0.4775229879624951
1690209642928592896,675305,1,0,0.5678831877803635,0.1723204908613407,0.47839753393851076
1690209642928603078,675305,2,0,0.5639992361300913,-1.3365112479036156e-05,0.4798865942907882
1690209642928625184,675305,3,0,0.4420086782037731,0.0031793573969804783,0.47926181454069766
1690209642928634483,675305,4,0,0.5034752858599487,0.007815466816928037,0.4798116901170875
1690209642928649924,675305,5,0,0.5061507336261512,0.16665985730011476,0.47903674198121804
1690209642928739632,675305,6,0,0.508640764750624,0.10402110637984488,0.1138265975072199
1690209642928759874,675305,7,0,0.5079920492849773,0.0675114575672709,0.11386472365686097
1690209642928956635,675305,8,0,0.5173762917294482,0.08472253257533945,0.07177022799114542
1690209642936554677,675306,0,0,0.4453362688603121,0.17533331251726156,0.4775396719457433
1690209642936561156,675306,1,0,0.5678815108738574,0.17225090251872208,0.47841258612166615
1690209642936563538,675306,2,0,0.5640057129835426,-8.339548833913569e-05,0.47987142712961023
1690209642936610251,675306,3,0,0.44201499882340356,0.0031036740146337394,0.47924829262134777
1690209642936616776,675306,4,0,0.5034813923075703,0.007742590408224572,0.47979843551580464
1690209642936634910,675306,5,0,0.5061493298703879,0.1665872406950192,0.4790513493327671
1690209642936641641,675306,6,0,0.5086390693768211,0.10401272229751317,0.11383019189103123
1690209642936646467,675306,7,0,0.5079920788507737,0.06750303675083068,0.1138619144021199
1690209642936664218,675306,8,0,0.5173751336355104,0.08472194460039473,0.07177035741124854
1690209642945264652,675307,0,0,0.44533185455247914,0.17525634642671314,0.47755646851981104
1690209642945273591,675307,1,0,0.5678772566525203,0.1721810253606481,0.4784319085211149
1690209642945280168,675307,2,0,0.5640116188567625,-0.00015376859221485973,0.47985876997756105
1690209642945369013,675307,3,0,0.44202073210843207,0.0030261985755701206,0.47923314301146636
1690209642945378602,675307,4,0,0.5034868370899743,0.00766864975144648,0.4797856970260948
1690209642945430880,675307,5,0,0.5061453947613899,0.16651359310097816,0.4790680642997737
1690209642945441692,675307,6,0,0.5086480600084974,0.10400678913929491,0.11383539992851632
1690209642945450125,675307,7,0,0.5080032289411691,0.06749706013355916,0.11386035185205426
1690209642945492443,675307,8,0,0.5173863278473775,0.08472430974703998,0.0717722181299224
1690209642952693305,675308,0,0,0.4453201712174989,0.1751790153335423,0.4775690615183995
1690209642952710678,675308,1,0,0.5678658538450342,0.17211476524942565,0.4784440537980448
1690209642952733538,675308,2,0,0.5640159868016781,-0.00022061400301247148,0.4798425807468006
1690209642952743023,675308,3,0,0.4420248098324927,0.002948291857483454,0.47921741896524706
1690209642952751282,675308,4,0,0.5034904894454322,0.007596277235205577,0.4797707652487053
1690209642952763195,675308,5,0,0.5061345105821408,0.1664415790554565,0.4790792486544908
1690209642952774822,675308,6,0,0.5086430632229682,0.10399505124211689,0.11383631398459625
1690209642952810474,675308,7,0,0.5080015733708139,0.06748525976815968,0.11385526322955007
1690209642953086424,675308,8,0,0.5173831149171995,0.08472028727130822,0.07176996675061258
1690209642961255538,675309,0,0,0.4453093783079961,0.17510711940327267,0.47758344325199154
1690209642961267978,675309,1,0,0.567855215814511,0.17204865160130398,0.4784569735875955
1690209642961274739,675309,2,0,0.5640136967356594,-0.00028714520181661387,0.4798267061746257
1690209642961279759,675309,3,0,0.44202236176144033,0.0028759634155108103,0.47920301954193784
1690209642961304040,675309,4,0,0.5034878207353068,0.007526829793253697,0.4797566670198218
1690209642961312791,675309,5,0,0.506124152005199,0.16637237277994454,0.4790916978199311
1690209642961336881,675309,6,0,0.5086328929774571,0.10398705629887488,0.11383830426298977
1690209642961416155,675309,7,0,0.5079931695167298,0.06747723117458912,0.11385115198688425
1690209642961424377,675309,8,0,0.5173735508740869,0.0847197512949072,0.07176866608084612
1690209642969583045,675310,0,0,0.44529612119125755,0.17503376581255248,0.4776004447552326
1690209642969600491,675310,1,0,0.56784206430965,0.1719804083856332,0.4784770315240227
1690209642969613801,675310,2,0,0.5640079159777792,-0.0003557998599502241,0.47981528787604283
1690209642969642319,675310,3,0,0.44201646352671187,0.0028021767545735373,0.4791885801977797
1690209642969649246,675310,4,0,0.5034817060925463,0.007455585219476546,0.4797448862676391
1690209642969672142,675310,5,0,0.5061112259777162,0.1663013598041807,0.47910890270110074
1690209642969685043,675310,6,0,0.5086334157622133,0.10398262428076296,0.11384423597295401
1690209642969707188,675310,7,0,0.5079952619893475,0.06747276994950233,0.11385042050572969
1690209642969751407,675310,8,0,0.5173761422375012,0.08472335164861931,0.07177134980124754
1690209642976818489,675311,0,0,0.44527521501165995,0.17496272291839182,0.4776105146602083
1690209642976840833,675311,1,0,0.5678212686473031,0.17191437790583633,0.47848909404224593
1690209642976850233,675311,2,0,0.5639943264631557,-0.00042218833171821755,0.4798016285857096
1690209642976869633,675311,3,0,0.4420027541154158,0.00273076195267123,0.47917295493173373
1690209642976888293,675311,4,0,0.5034677902090169,0.007386667058339611,0.4797311808006947
